brand,en_name,kor_name,product_num,model,release,color,price,re_price,wish,review,link
Nike,Nike Dunk Low Retro Black,나이키 덩크 로우 레트로 블랙,28029,DD1391-100,21/01/14,WHITE/BLACK,"129,000원","216,000",8만,"9,650",https://kream.co.kr/products/28029
Nike,Nike Air Force 1 '07 Low White,나이키 에어포스 1 '07 로우 화이트,12831,315122-111/CW2288-111,-,WHITE/WHITE,"129,000원","122,000",5.9만,"3,258",https://kream.co.kr/products/12831
Jordan,Jordan 1 Mid Light Smoke Grey Anthracite,조던 1 미드 라이트 스모크 그레이 앤트러사이트,47257,554724-078,22/01/24,LIGHT SMOKE GREY/WHITE-ANTHRACITE,"€120 (약 161,500원)","236,000",2.7만,392,https://kream.co.kr/products/47257
Nike,Nike Dunk Low Retro Wolf Grey,나이키 덩크 로우 레트로 울프 그레이,50694,DJ6188-001,22/02/05,PURE PLATINUM/WHITE/WOLF GREY,"129,000원","192,000",3만,472,https://kream.co.kr/products/50694
Nike,Nike x NBA Dunk Low Retro EMB Black and Chile Red,나이키 x NBA 덩크 로우 레트로 EMB 블랙 앤 칠리 레드,42390,DD3363-100,22/03/23,SAIL/BLACK-BLACK-CHILE RED,"119,000원","174,000",1.5만,509,https://kream.co.kr/products/42390
Nike,(W) Nike Dunk Low Black,(W) 나이키 덩크 로우 블랙,28030,DD1503-101,21/01/04,WHITE/BLACK,"129,000원","249,000",4.9만,"3,629",https://kream.co.kr/products/28030
Nike,Nike Dunk Low Retro PRM Halloween,나이키 덩크 로우 레트로 프리미엄 할로윈,43374,DD3357-100,22/01/18,SAIL/STARFISH-BLACK,"129,000원","254,000",2.3만,910,https://kream.co.kr/products/43374
Jordan,(W) Jordan 1 Elevate Low SE White and Wolf Grey,(W) 조던 1 엘리베이트 로우 SE 화이트 앤 울프 그레이,52006,DH7004-100,22/02/25,WHITE/WOLF GREY,"159,000원","212,000",1.4만,107,https://kream.co.kr/products/52006
Nike,(W) Nike Air Force 1 '07 Low White,(W) 나이키 에어포스 1 '07 로우 화이트,13100,315115-112/DD8959-100,-,WHITE/WHITE,"129,000원","149,000",3.6만,645,https://kream.co.kr/products/13100
Nike,(W) Nike Dunk Low Vintage Green,(W) 나이키 덩크 로우 빈티지 그린,48968,DQ8580-100,22/02/04,WHITE/VINTAGE GREEN/SAIL,"139,000원","369,000",1.4만,211,https://kream.co.kr/products/48968
Jordan,Jordan 1 Low Golf Wolf Grey,조던 1 로우 골프 울프 그레이,48705,DD9315-002,22/01/14,WOLF GREY/BLACK-PHOTON DUST-WHITE,"179,000원","290,000",1.6만,345,https://kream.co.kr/products/48705
adidas Yeezy,Adidas Yeezy Boost 350 V2 Bone,아디다스 이지 부스트 350 V2 본,54743,HQ6316,22/03/21,BONE/BONE/BONE,"319,000원","355,000","3,167",67,https://kream.co.kr/products/54743
