brand,en_name,kor_name,product_num,model,release,color,price,re_price,wish,review,link
Nike,Nike Dunk Low Retro Black,나이키 덩크 로우 레트로 블랙,28029,DD1391-100,21/01/14,WHITE/BLACK,"129,000원","215,000",7.7만,"9,544",https://kream.co.kr/products/28029
Jordan,Jordan 1 Retro High OG Black Mocha,조던 1 레트로 하이 OG 블랙 모카,25922,555088-105,20/11/13,SAIL/DARK MOCHA-BLACK-BLACK,"199,000원","654,000",2.3만,"5,304",https://kream.co.kr/products/25922
adidas Yeezy,Adidas Yeezy Boost 350 V2 Bone,아디다스 이지 부스트 350 V2 본,54743,HQ6316,22/03/21,BONE/BONE/BONE,"319,000원","365,000","1,528",2,https://kream.co.kr/products/54743
Nike,Nike Dunk Low Retro Wolf Grey,나이키 덩크 로우 레트로 울프 그레이,50694,DJ6188-001,22/02/05,PURE PLATINUM/WHITE/WOLF GREY,"129,000원","200,000",2.8만,444,https://kream.co.kr/products/50694
Jordan,Jordan 1 Mid Light Smoke Grey Anthracite,조던 1 미드 라이트 스모크 그레이 앤트러사이트,47257,554724-078,22/01/24,LIGHT SMOKE GREY/WHITE-ANTHRACITE,"€120 (약 161,100원)","251,000",2.5만,351,https://kream.co.kr/products/47257
Nike,Nike x Peaceminusone Kwondo1 White,나이키 x 피스마이너스원 퀀도1 화이트,45030,DH2482-100,21/12/03,WHITE/WHITE-WHITE,"219,000원","270,000",2.2만,"1,929",https://kream.co.kr/products/45030
Nike,Nike Air Force 1 '07 Low White,나이키 에어포스 1 '07 로우 화이트,12831,315122-111/CW2288-111,-,WHITE/WHITE,"129,000원","116,000",5.7만,"3,201",https://kream.co.kr/products/12831
Nike,(W) Nike Dunk Low Black,(W) 나이키 덩크 로우 블랙,28030,DD1503-101,21/01/04,WHITE/BLACK,"129,000원","252,000",4.8만,"3,591",https://kream.co.kr/products/28030
adidas Yeezy,Adidas Yeezy Boost 700 V2 Static 2022,아디다스 이지 부스트 700 V2 스태틱 2022,53201,EF2829,22/03/05,STATIC/STATIC/STATIC,"419,000원","457,000","3,408",100,https://kream.co.kr/products/53201
Nike,Nike Dunk Low Retro PRM Halloween,나이키 덩크 로우 레트로 프리미엄 할로윈,43374,DD3357-100,22/01/18,SAIL/STARFISH-BLACK,"129,000원","259,000",2.2만,888,https://kream.co.kr/products/43374
Sony,Sony Playstation 5 Blu-ray Edition (SIEK 220V),소니 플레이스테이션 5 블루레이 에디션 (국내 정식 발매 제품),32975,-,20/11/12,WHITE,"628,000원","759,000","2,149",50,https://kream.co.kr/products/32975
Jordan,(W) Jordan 1 Low White Dark Marina Blue,(W) 조던 1 로우 화이트 다크 마리나 블루,55067,DC0774-114,22/03/20,WHITE/DARK MARINA BLUE/WHITE,"129,000원","197,000","1,233",3,https://kream.co.kr/products/55067
Nike,Nike x Sacai VaporWaffle White and Gum,나이키 x 사카이 베이퍼와플 화이트 앤 검,40775,DD1875-100,22/03/10,WHITE/SAIL-SAIL,"219,000원","590,000","5,658",159,https://kream.co.kr/products/40775
Nike,Nike x Sacai VaporWaffle Black and Gum,나이키 x 사카이 베이퍼와플 블랙 앤 검,41020,DD1875-001,22/03/10,BLACK/OFF-NOIR-OFF-NOIR,"219,000원","450,000","3,779",174,https://kream.co.kr/products/41020
New Balance,New Balance 992 Made in USA Grey - D Standard,뉴발란스 992 메이드 인 USA 그레이 - D 스탠다드,23523,M992GR,20/04/13,GREY,"259,000원","359,000",3.5만,"2,164",https://kream.co.kr/products/23523
Jordan,Jordan 1 Low Golf Wolf Grey,조던 1 로우 골프 울프 그레이,48705,DD9315-002,22/01/14,WOLF GREY/BLACK-PHOTON DUST-WHITE,"179,000원","330,000",1.5만,327,https://kream.co.kr/products/48705
Jordan,(W) Jordan 1 Elevate Low SE White and Wolf Grey,(W) 조던 1 엘리베이트 로우 SE 화이트 앤 울프 그레이,52006,DH7004-100,22/02/25,WHITE/WOLF GREY,"159,000원","228,000",1.2만,99,https://kream.co.kr/products/52006
Jordan,Jordan 1 Retro High OG Rebellionaire,조던 1 레트로 하이 OG 리벨리어네어,53308,555088-036,22/03/12,BLACK/WHITE-PARTICLE GREY,"209,000원","239,000","4,354",216,https://kream.co.kr/products/53308
IAB Studio,IAB Studio Hoodie Black White,아이앱 스튜디오 후드 블랙 화이트,31662,-,-,BLACK,-,"230,000","3,209",126,https://kream.co.kr/products/31662
Nike,Nike x Supreme Air Force 1 Low White,나이키 x 슈프림 에어포스 1 로우 화이트,23632,CU9225-100,20/03/05,WHITE/WHITE-WHITE,"$96 (약 116,500원)","215,000",3.2만,992,https://kream.co.kr/products/23632
New Balance,New Balance 993 Made in USA Grey - D Standard,뉴발란스 993 메이드 인 USA 그레이 - D 스탠다드,23852,MR993GL,18/08/21,GREY/WHITE,"$155 (약 188,100원)","265,000",2.1만,"1,046",https://kream.co.kr/products/23852
adidas Yeezy,Adidas Yeezy Boost 350 V2 Beluga - Reflective,아디다스 이지 부스트 350 V2 벨루가 - 리플렉티브,46666,GW1229,21/12/18,BELUGA RF/STEEPLE GREY/SOLAR RED,"329,000원","356,000","7,237",507,https://kream.co.kr/products/46666
Nike,(W) Nike Air Force 1 '07 Low White,(W) 나이키 에어포스 1 '07 로우 화이트,13100,315115-112/DD8959-100,-,WHITE/WHITE,"129,000원","163,000",3.5만,617,https://kream.co.kr/products/13100
adidas Yeezy,Adidas Yeezy Boost 350 V2 Core Black White 2022,아디다스 이지 부스트 350 V2 코어 블랙 화이트 2022,53683,BY1604,22/03/12,CORE BLACK/CORE WHITE/CORE BLACK,"319,000원","388,000","3,317",73,https://kream.co.kr/products/53683
Jordan,(W) Jordan 1 Low Black University Blue,(W) 조던 1 로우 블랙 유니버시티 블루,46732,DC0774-041,21/12/11,BLACK/UNIVERSITY BLUE-WHITE,"129,000원","240,000",2.5만,219,https://kream.co.kr/products/46732
Nike,Nike x NBA Dunk Low Retro EMB Black and Chile Red,나이키 x NBA 덩크 로우 레트로 EMB 블랙 앤 칠리 레드,42390,DD3363-100,22/03/23,SAIL/BLACK-BLACK-CHILE RED,"119,000원","210,000",1.1만,401,https://kream.co.kr/products/42390
Nike,(GS) Nike Dunk Low Black,(GS) 나이키 덩크 로우 블랙,28229,CW1590-100,21/01/04,WHITE/BLACK,"109,000원","244,000",2.2만,"1,271",https://kream.co.kr/products/28229
