rank,brand,product,price,sale_price,increase,increase_cnt,no_deli
1위,폴로 랄프 로렌,코튼트윌바라쿠다재킷-네이비,"359,000원",-,1,36,-
2위,도프제이슨,오버핏램스킨싱글자켓,"339,000원","225,000원",-,-,3/11배송 예정
3위,토피,2WAY스웻후드집업(MELANGEGREY),"45,000원","39,000원",1,5,-
4위,도프제이슨,[프리미엄]램스킨베지터블싱글자켓,"410,000원","330,000원",1,36,-
5위,아르반,2WAY스냅블루종_아이보리,"136,000원","108,800원",1,16,-
6위,엘무드,화란세미오버니트애쉬그레이,"89,900원","63,900원",1,16,-
7위,컨버스,척70클래식블랙162058C,"95,000원",-,1,6,-
8위,도프제이슨,오버핏비건레더싱글자켓,"119,000원","89,000원",1,10,3/28배송 예정
9위,스탠드오일,Oblongbag·오블롱백,"119,000원","113,050원",0,2,3/3배송 예정
10위,아디다스,포럼로우-화이트:블루/FY7756,"119,000원",-,0,5,-
11위,앤더슨벨,메튜커브진apa499m(WASHEDBLACK),"207,900원",-,1,999,-
12위,파르티멘토,[비건레더]필드자켓블랙,"111,700원","89,900원",1,3,-
13위,드로우핏,오버사이즈울트렌치코트[BLACK],"209,000원","156,700원",1,29,-
14위,후러브스아트,유니섹스세미와이드밴딩슬랙스,"54,000원","29,900원",1,2,-
15위,노스페이스,NM2DM51A_빅샷,"140,000원","126,000원",1,9,3/4배송 예정
16위,론트,007BlackWax,"257,000원","171,000원",0,13,-
17위,마르니,여성미디움나일론트렁크숄더백-블랙/SBMP0090Q0TN685Z3O20,"2,140,000원","945,000원",0,12,새벽배송 예정
18위,앤더슨벨 포 우먼,에린컷아웃레더자켓awa434w(BLACK/BLUE),"698,000원",-,0,15,-
19위,폴로 랄프 로렌,코튼트윌바라쿠다재킷-베이지,"359,000원",-,1,45,-
20위,아디다스,BW아미-화이트/BZ0579,"139,000원","119,900원",0,10,-
21위,제로,DeepOneTuckSweatPants[Grey],"39,000원","37,050원",1,28,-
22위,예일,WARMUPQUILTINGJACKETBLACK,"99,000원","64,350원",1,10,-
23위,도프제이슨,램스킨100라이더자켓,"289,000원","225,000원",0,15,-
24위,라퍼지스토어,[매트블랙]버핑레더미니멀포켓블루종_MattBlack,"94,000원","79,800원",0,5,3/4배송 예정
25위,메종 마르지엘라,독일군레플리카S57WS0236P1897H8867스니커즈,"461,600원",-,-,-,-
26위,엘무드,화란세미오버니트애쉬블루,"89,900원","63,900원",1,22,-
27위,무신사 스탠다드,[유아인착용상품]릴렉스드베이식블레이저[블랙],"71,900원","64,690원",1,10,-
28위,코드그라피,[SET][PERTEX]깡스타일리스트콜라보3color퍼텍스테크숏자켓셋업,"197,900원","119,000원",1,552,4/22배송 예정
29위,프라다,여성다이노크로스백-블랙/1BH0822BBEF0002,"2,640,000원","1,662,000원",0,29,새벽배송 예정
30위,노드 아카이브,와이드테이퍼드치노팬츠(라이트카키),"148,000원",-,1,25,3/2배송 예정
31위,아디다스,[정호연착용]시티마라톤PT-베이지:네이비/D67397,"119,000원",-,1,114,-
32위,인터섹션,디테처블후드MA-1점퍼,"328,000원",-,0,23,-
33위,엘무드,화란세미오버가디건블랙,"94,900원","76,400원",1,28,-
34위,구찌,남성더블G버클리버서블벨트-블랙:브라운/643847CAO2T1062,"750,000원","541,000원",0,23,새벽배송 예정
35위,스탠드오일,OblongbagMini·오블롱백미니,"96,000원","91,200원",0,5,-
36위,드로우핏,오버사이즈모즈울블레이저[DARKBROWN],"159,000원","127,200원",0,8,3/18배송 예정
37위,토피,와이드데님팬츠(LIGHTBLUE),"49,000원","44,100원",1,9,-
38위,인템포무드,해비코튼썸홀후디:12color,"87,000원","73,900원",0,13,3/9배송 예정
39위,무신사 스탠다드,[유아인착용상품]세미와이드히든밴딩슬랙스[블랙],"32,900원",-,1,18,-
40위,컨버스,척70클래식블랙162050C,"99,000원",-,0,14,-
41위,무신사 스탠다드,[베스트아이템]테이퍼드히든밴딩크롭슬랙스[블랙],"32,900원","29,590원",1,14,-
42위,파르티멘토,피치스킨트윌자켓블랙,"55,000원","38,500원",1,42,-
43위,플랙,칸디아니자켓051Z로우,"179,000원","161,100원",1,430,3/21배송 예정
44위,마뗑킴,MATINKIMLOGOCOATINGJUMPER,"143,000원",-,1,7,4/22배송 예정
45위,라퍼지스토어,버핑레더오버핏블루종_Black,"94,000원","79,800원",0,13,3/7배송 예정
46위,라퍼지 포 우먼,[SETUP][Woman]클럽오버핏하프집업맨투맨조거셋업_MidnightBlue,"99,600원","69,800원",1,999,3/4배송 예정
47위,세터,팔로오버사이즈부클가디건세이지그린,"149,000원",-,0,8,3/14배송 예정
48위,폴로 랄프 로렌,[POLOXMLB]양키스울캐시가디건-네이비,"439,000원",-,0,31,-
49위,드로우핏,미니멀소프트울자켓[MELANGEBROWN],"174,000원","139,200원",0,34,3/2배송 예정
50위,쿠어,트위드크롭컷오프자켓(에크루),"210,000원","189,000원",0,25,-
51위,프라다,키케이스2PP040053F0002,"580,000원","399,000원",0,30,-
52위,디스커버리 익스페디션,라이크에어시프트백팩3M로고(S/BLACK),"169,000원",-,1,60,-
53위,쿠어,울블루종(블랙),"189,000원","170,100원",1,999,3/15배송 예정
54위,인사일런스,오버사이즈울블레이저BLACK,"172,000원","146,000원",1,38,-
55위,메종 마르지엘라,S35UI0540P0322T8013공용명함/카드지갑,"289,000원",-,1,999,-
56위,폴로 랄프 로렌,베이포트코튼재킷-베이지,"279,000원",-,1,999,-
57위,무신사 스탠다드,[유아인착용상품]와이드히든밴딩슬랙스[블랙],"32,900원",-,1,21,-
