rank,brand,product,price,sale_price,increase,increase_cnt,no_deli
1위,삼성전자,갤럭시탭S8울트라SM-X900WiFi512GB,"1,708,300원",-,-,-,-
2위,엘무드,웨이비바시티재킷네이비,"198,000원","158,400원",-,-,3/18배송 예정
3위,삼성전자,갤럭시탭S8플러스SM-X800WiFi256GB,"1,228,700원",-,0,4,-
4위,삼성전자,갤럭시탭S8플러스SM-X800WiFi128GB,"1,098,900원",-,-,-,-
5위,삼성전자,갤럭시탭S8울트라SM-X900WiFi256GB,"1,508,100원",-,-,-,-
6위,삼성전자,갤럭시탭S8울트라SM-X9065G128GB,"1,578,500원",-,0,1,-
7위,삼성전자,갤럭시탭S8울트라SM-X9065G256GB,"1,708,300원",-,1,4,-
8위,언더아머,커리플로우9농구화3025684-103,"175,000원",-,-,-,-
9위,삼성전자,갤럭시탭S8플러스SM-X8065G128GB,"1,299,100원",-,0,3,-
10위,마뗑킴,MATINKIMLOGOCOATINGJUMPER,"143,000원",-,1,1,4/7배송 예정
11위,컨버스,척70클래식블랙162050C,"99,000원","89,100원",-,-,-
12위,도프제이슨,오버핏비건레더싱글자켓,"119,000원","89,000원",0,3,2/25배송 예정
13위,삼성전자,갤럭시탭S8플러스SM-X8065G256GB,"1,428,900원",-,0,999,-
14위,나이키,데이브레이크운동화CK2351-101,"199,000원","118,700원",-,-,-
15위,컨버스,척70클래식블랙162058C,"95,000원","85,500원",0,1,-
16위,도프제이슨,오버핏램스킨싱글자켓,"339,000원","225,000원",1,6,-
17위,라퍼지스토어,[이동휘착용][리뉴얼ver.][3M신슐레이트]오리지널M-1965피쉬테일파카_OriginalKhaki,"138,000원","99,900원",0,5,-
18위,후러브스아트,유니섹스세미와이드밴딩슬랙스,"54,000원","29,900원",0,5,-
19위,유니온블루,LAUNDRYSHIRT(LEMON),"62,000원","56,000원",-,-,3/25배송 예정
20위,반스,컴피쿠시원-(체커보드)블랙:마시멜로우,"109,000원",-,0,34,-
21위,하 아카이브,아크블랙메신저백,"79,000원","75,050원",0,13,-
22위,유니온블루,LAUNDRYSHIRT(SKYBLUE),"62,000원","56,000원",1,4,3/25배송 예정
23위,뉴발란스,NBNQB4L013/[NBXTINT]VARSITYJACKET(CHARCOAL),"259,000원",-,0,75,-
24위,라퍼지스토어,[매트블랙]버핑레더미니멀포켓블루종_MattBlack,"94,000원","69,900원",0,2,2/28배송 예정
25위,클락스,WALLABEE26155515,"258,000원","206,400원",-,-,-
26위,엘무드,화란세미오버가디건블랙,"94,900원","76,400원",1,2,-
