rank,name,increase,increase_cnt
97,스웻팬츠,0,8
98,하프집업,1,3
99,하프집업니트,0,30
100,엄브로,1,12
101,반집업,1,3
102,남자가디건,0,32
103,라이더자켓,0,8
104,안경,0,7
105,커버낫맨투맨,1,25
106,크림진,1,49
107,와이드데님,1,13
108,컨버스척70,1,13
109,나이키후드티,1,16
110,아페쎄,0,20
111,니트조끼,0,2
112,갤럭시탭S8,0,48
113,나이키데이브레이크,0,22
114,에스피오나지,1,43
115,아식스,0,37
116,뉴발란스327,1,7
117,제로,0,1
118,s22,1,47
119,폴로니트,1,92
120,조던,0,6
121,반바지,0,22
122,원피스,0,22
123,아이폰케이스,0,29
124,키르시,1,32
125,갤럭시탭,0,20
126,레이어드,1,79
127,야구점퍼,0,20
128,목폴라,1,6
129,세미와이드슬랙스,1,8
130,비슬로우,0,15
131,인사일런스,0,21
132,트러커자켓,1,1
133,mmlg,1,121
134,노스페이스,1,4
135,아디다스바지,1,94
136,스타디움자켓,1,5
137,MA-1,1,94
138,플리스,1,29
139,와이드청바지,0,20
140,집업,1,6
141,디스커버리,1,13
142,닥터마틴,1,90
143,갤럭시s22,0,21
144,애플워치스트랩,1,435
145,노트북파우치,1,197
146,무스탕,1,31
147,여자가디건,1,67
148,발마칸코트,1,37
149,폴로가디건,1,59
150,여성가방,-,0
151,롱패딩,1,21
152,로퍼,1,65
153,드로우핏,0,14
154,시계,1,20
155,반집업니트,0,7
156,옥스포드셔츠,1,33
157,나이키조던,0,10
158,오버핏셔츠,0,30
159,리,1,210
160,플랙,1,34
161,자라,1,90
162,오버핏맨투맨,0,9
163,숏코트,0,2
164,뉴발란스운동화,0,2
165,쇼퍼백,1,90
166,반지,0,6
167,널디,0,4
168,조거,1,78
169,트러커,0,42
170,칼하트백팩,0,41
171,티셔츠,1,38
172,mlb,0,28
173,lee,0,23
174,브랜디드,0,42
175,라퍼지스토어개파카,-,0
176,생지데님,0,8
177,메종키츠네,1,27
178,에어팟,1,87
179,우알롱,0,20
180,미니백,1,39
181,데님자켓,0,39
182,숄더백,1,42
183,카고팬츠,1,113
184,코듀로이팬츠,1,36
185,스컬프터,1,65
186,트레이닝,1,78
187,반지갑,1,111
188,데님,1,5
189,스웨이드자켓,1,130
190,떡볶이코트,1,202
191,바시티재킷,1,68
192,봄아우터,1,163
193,흑청자켓,1,236
194,나이키바지,1,34
195,남자니트,0,26
196,MLB모자,0,18
197,목도리,1,16
198,라코스테,1,90
199,컨버스척테일러,0,48
200,니티드,0,83
201,뉴발란스574,1,9
202,더비슈즈,1,60
203,벨리에,1,113
204,제멋,0,40
205,아더에러,1,278
206,피쉬테일,0,15
207,폰케이스,1,69
208,패딩조끼,0,56
209,클리어런스,0,8
210,아디다스운동화,1,48
211,무탠다드슬랙스,1,23
212,회색후드티,1,200
213,폴로모자,1,189
214,메종미네드,1,56
215,아디다스슈퍼스타,1,53
216,노스페이스백팩,1,27
217,미나브,1,78
218,ept,1,310
219,레이어드반팔,1,139
220,책가방,0,37
221,워커,1,86
222,코드그라피,0,24
223,넥타이,1,69
224,긴팔티,0,12
225,구두,1,326
226,남자가죽자켓,0,46
227,발마칸,1,18
228,도프제이슨,0,31
229,어글리슈즈,1,77
230,하프집업맨투맨,0,48
231,점퍼,1,103
232,브이넥니트,1,7
233,뽀글이,1,216
234,젤리멜로,0,110
235,크롭,0,60
236,나이키슬리퍼,0,10
237,컨버스런스타하이크,1,24
238,노메뉴얼,1,97
239,나이키후드집업,0,9
240,나이키모자,0,70
241,에어팟케이스,0,57
242,더플코트,1,136
243,롱코트,0,37
244,스웨트팬츠,1,84
245,뮬,0,43
246,남자카드지갑,0,58
247,등산화,1,71
248,미니크로스백,1,84
249,예일맨투맨,1,64
250,회색트레이닝바지,1,155
251,나이키조거팬츠,1,148
252,베스트,1,71
253,깔깔이,1,7
254,이벳필드,1,110
255,뉴발란스530,0,74
256,독일군스니커즈,1,47
257,니트베스트,0,84
258,예일후드티,0,92
259,남자목걸이,1,43
260,미니멀자켓,1,12
261,퀄팅자켓,1,424
262,아웃스탠딩,1,209
263,갤럭시탭S8울트라,0,120
264,레깅스,0,85
265,반스체커보드,1,141
266,앤더슨벨,0,44
267,캐치볼,1,110
268,흰티,0,27
269,마뗑킴,1,11
270,피스워커,1,123
271,케이스,1,156
272,카라니트,1,103
273,캉골가방,0,87
274,레고,1,279
275,라운드넥가디건,1,215
276,조끼,0,55
277,캔버스,0,11
278,아미,1,159
279,질스튜어트,1,294
280,깡스타일리스트,1,261
281,수아레,0,18
282,예스아이씨,-,0
283,무신사,0,76
284,나이키덩크,1,202
285,에어팟프로케이스,0,140
286,슬링백,1,73
287,남자지갑,1,154
288,여자카드지갑,0,88
289,아이패드파우치,0,15
290,마르디,1,187
291,남자가방,0,34
292,반스슬립온,1,13
293,머플러,0,15
294,남자벨트,1,408
295,남방,1,197
296,리복,0,165
297,세터,0,14
298,클락스,-,0
299,팔찌,1,32
300,꼼데가르송컨버스,1,54
