rank,name,increase,increase_cnt
1,후드티,-,0
2,후드집업,-,0
3,맨투맨,-,0
4,바람막이,-,0
5,가디건,-,0
6,나이키,-,0
7,니트,-,0
8,반팔,1,2
9,조거팬츠,-,0
10,반스,1,1
11,백팩,1,4
12,컨버스,1,14
13,메신저백,0,1
14,자켓,1,3
15,셔츠,0,1
16,비니,-,0
17,모자,1,2
18,가방,1,10
19,슬리퍼,0,3
20,블레이저,1,1
21,마크곤잘레스,0,3
22,슬랙스,0,2
23,셋업,1,10
24,양말,1,5
25,후리스,0,3
26,청바지,1,12
27,예일,1,37
28,래플,0,20
29,바지,0,4
30,커버낫,0,7
31,반팔티,1,1
32,무탠다드,1,10
33,바시티자켓,1,10
34,신발,1,12
35,나이키에어포스,0,11
36,아디다스,1,24
37,나이키신발,1,3
38,쿠어,0,8
39,블루종,1,6
40,경량패딩,0,13
41,아노락,0,6
42,나이키바람막이,1,10
43,미니멀자켓,0,4
44,청자켓,-,0
45,가죽자켓,1,13
46,운동화,0,15
47,아우터,0,6
48,뉴발란스,1,11
49,코트,0,13
50,레이어드티,1,18
51,스니커즈,0,17
52,레더자켓,1,10
53,항공점퍼,1,20
54,윈드브레이커,1,2
55,이지슬라이드,1,74
56,봄아우터,0,2
57,트레이닝세트,0,4
58,와이드팬츠,0,21
59,크로스백,1,7
60,카드지갑,1,18
61,폴로,0,11
62,롱슬리브,1,12
63,트레이닝바지,0,12
64,지갑,1,8
65,에코백,0,10
66,나이키운동화,0,19
67,트렌치코트,0,4
68,남자가디건,1,3
69,벨트,1,14
70,아식스,0,9
71,스투시,1,15
72,니트집업,0,2
73,야상,0,16
74,반집업,1,22
75,나이키후드집업,1,43
76,크록스,1,19
77,바시티,1,12
78,와이드슬랙스,0,30
79,엘무드,1,18
80,lee,1,24
81,뉴발란스327,1,7
82,숏패딩,0,3
83,후드,1,4
84,브랜디드,1,77
85,나이키맨투맨,1,27
86,캡모자,0,17
87,칼하트,0,20
88,반바지,0,4
89,모드나인,1,39
90,나이키에어포스1,1,43
91,비바스튜디오,0,15
92,나이키후드티,1,9
93,더비슈즈,1,18
94,와이드데님,0,2
95,에어포스,0,14
96,인사일런스,0,14
97,데님자켓,0,17
98,트레이닝셋업,1,11
99,스파오,1,21
100,니트조끼,0,23
101,트러커자켓,1,34
102,세미와이드슬랙스,0,27
103,플리스,1,4
104,옥스포드셔츠,1,4
105,커버낫맨투맨,-,0
106,티셔츠,1,39
107,클리어런스,0,13
108,독일군,1,17
109,쇼퍼백,1,14
110,제멋,0,4
111,야구점퍼,1,36
112,오버핏후드티,1,15
113,안경,1,50
114,반스어센틱,1,41
115,라이더자켓,0,17
116,오버핏셔츠,1,8
117,집업,1,21
118,원피스,0,2
119,잠옷,1,56
120,치노팬츠,0,18
121,여자가디건,0,18
122,아웃스탠딩,1,79
123,나이키데이브레이크,0,38
124,하프집업,1,24
125,크림진,0,60
126,인템포무드,1,5
127,하프집업니트,1,144
128,반집업니트,1,127
129,나일론팬츠,1,88
130,숏자켓,1,82
131,널디,0,32
132,토피,0,42
133,lmc,0,42
134,남자가죽자켓,1,60
135,리,1,69
136,이지,0,14
137,크롭,0,3
138,조끼,1,27
139,조던,1,27
140,비슬로우,0,26
141,디스커버리,0,28
142,이지부스트,0,93
143,첼시부츠,0,17
144,로퍼,1,18
