rank,name,increase,increase_cnt
1,바람막이,-,0
2,후드집업,1,1
3,맨투맨,0,1
4,후드티,-,0
5,반팔,-,0
6,가디건,-,0
7,아디다스,1,4
8,나이키,0,1
9,조거팬츠,0,1
10,깡스타일리스트,-,0
11,드로우핏,1,1
12,니트,0,3
13,나이키바람막이,1,19
14,셔츠,0,1
15,반스,1,6
16,마크곤잘레스,1,18
17,자켓,1,7
18,백팩,1,41
19,양말,0,5
20,메신저백,1,6
21,아노락,0,1
22,슬랙스,0,4
23,운동화,0,4
24,우산,1,4
25,아디다스트랙수트,1,66
26,쿠어,0,4
27,비니,-,0
28,트레이닝바지,1,34
29,가방,1,39
30,바지,1,18
31,후리스,1,8
32,롱슬리브,1,3
33,나이키에어포스,1,5
34,모자,0,7
35,아식스,1,2
36,청자켓,1,11
37,아우터,1,56
38,컨버스,0,13
39,블레이저,0,22
40,청바지,0,9
41,커버낫,0,18
42,블루종,0,12
43,와이드팬츠,1,49
44,예일,-,0
45,트레이닝세트,1,12
46,셋업,0,5
47,경량패딩,1,65
48,항공점퍼,0,8
49,바시티자켓,0,13
50,폴로,1,30
51,코트,1,77
52,깡,0,7
53,스니커즈,1,78
54,반팔티,0,39
55,야상,1,52
56,슬리퍼,0,27
57,에코백,0,1
58,생지데님,1,23
59,뉴발란스,1,18
60,반바지,1,9
61,나이키후드집업,0,10
62,남자가디건,0,8
63,칼하트,1,20
64,아디다스바람막이,1,2
65,윈드브레이커,1,20
66,지갑,1,40
67,후드,1,8
68,나이키맨투맨,1,361
69,스투시,0,17
70,벨트,0,5
71,트렌치코트,1,53
72,나이키운동화,0,8
73,레더자켓,-,0
74,에어포스,1,104
75,가죽자켓,0,22
76,마르디,1,111
77,클리어런스,0,31
78,크로스백,1,31
79,세미와이드슬랙스,1,24
80,긴팔티,1,49
81,카드지갑,0,14
82,챔피온,1,32
83,노스페이스바람막이,1,11
84,하프집업니트,1,13
85,무탠다드,-,0
86,와이드슬랙스,1,9
87,칼하트후드집업,-,0
88,로퍼,1,25
89,신발,0,56
90,야구점퍼,1,143
91,비슬로우,1,11
92,쇼퍼백,1,43
93,플리스,1,144
94,조끼,1,33
95,lee,1,228
96,집업,1,69
97,나이키신발,1,127
98,뉴발란스운동화,1,21
99,나이키반팔,1,353
100,라이더자켓,0,24
101,브랜디드,1,20
102,아디다스집업,1,86
103,뉴발란스327,1,83
104,크록스,0,49
105,숄더백,0,18
106,니트조끼,0,63
107,독일군,0,35
108,티셔츠,0,12
109,긴팔티셔츠,1,505
110,뮬,1,32
111,레이어드티,0,69
112,니트집업,0,49
113,더비슈즈,1,7
114,하프집업,1,60
115,아미,1,422
116,아웃스탠딩,1,422
117,오버핏후드티,1,13
118,USMC,1,332
119,반스어센틱,1,163
120,트위드자켓,1,156
121,패딩조끼,1,156
