rank,name,increase,increase_cnt
1,맨투맨,-,0
2,바람막이,1,1
3,후드집업,1,2
4,반팔,0,2
5,후드티,0,1
6,가디건,-,0
7,나이키,1,5
8,양말,1,10
9,자켓,1,10
10,반팔티,1,10
11,블레이저,0,3
12,니트,1,2
13,슬랙스,1,30
14,반스,0,4
15,나이키바람막이,1,2
16,셔츠,0,9
17,모자,1,6
18,조거팬츠,0,3
19,버킷햇,-,0
20,아노락,0,9
21,마크곤잘레스,1,33
22,슬리퍼,-,0
23,청바지,0,14
24,컨버스,0,3
25,반바지,1,3
26,청자켓,1,5
27,에센셜,0,11
28,백팩,1,13
29,바지,1,7
30,아디다스,1,12
31,트레이닝바지,1,32
32,커버낫,0,8
33,무탠다드,0,4
34,남자가디건,1,11
35,와이드팬츠,-,0
36,스니커즈,1,3
37,운동화,1,33
38,롱슬리브,-,0
39,와이드슬랙스,1,13
40,메신저백,1,7
41,쿠어,1,9
42,오버핏셔츠,0,2
43,나이키에어포스,0,11
44,가방,0,19
45,레이어드티,0,11
46,신발,1,5
47,바시티자켓,0,10
48,셋업,0,22
49,벨트,0,19
50,후리스,0,23
51,크로스백,0,18
52,아식스,1,24
53,니트조끼,1,16
54,에코백,1,33
55,아우터,1,65
56,윈드브레이커,1,11
57,트레이닝세트,1,1
58,카드지갑,1,32
59,나이키운동화,1,288
60,블루종,1,2
61,예일,0,17
62,폴로,0,14
63,후드,1,8
64,가죽자켓,0,7
65,더비슈즈,1,29
66,항공점퍼,1,19
67,나이키신발,1,50
68,니트집업,1,77
69,숄더백,1,3
70,마하그리드,1,85
71,데님자켓,0,25
72,아디다스바람막이,1,77
73,나이키반팔,1,50
74,봄아우터,1,8
75,레더자켓,1,43
76,나이키후드집업,1,151
77,오버핏후드티,1,4
78,트러커자켓,1,23
79,비슬로우,1,68
80,오버핏맨투맨,-,0
81,크림진,1,90
82,캡모자,1,20
83,카라티,1,48
84,뉴발란스,0,31
85,코트,1,76
86,클리어런스,0,20
87,트렌치코트,0,23
88,오버핏반팔,1,48
89,흰티,1,38
90,노스페이스바람막이,0,11
91,로퍼,0,32
92,모드나인,0,43
93,경량패딩,0,32
94,오트리,1,148
95,레이어드,1,361
96,엘무드,1,33
97,크록스,1,45
98,야상,1,228
99,옥스포드셔츠,1,22
100,티셔츠,1,9
101,브랜디드,0,12
102,와이드데님,1,58
103,나이키데이브레이크,1,85
104,와이드청바지,0,4
105,폴로가디건,-,0
106,뮬,0,3
107,베스트,1,21
108,나이키후드티,1,43
109,셋업수트,1,5
110,목걸이,1,97
111,최고심,1,74
112,쇼퍼백,1,269
113,점퍼,1,139
114,나이키맨투맨,0,8
115,널디,1,114
116,우알롱,1,66
117,무탠다드슬랙스,1,262
118,긴팔티,0,27
119,야구점퍼,1,248
120,지갑,0,52
121,트레이닝셋업,1,380
122,잠옷,0,23
123,lmc,-,0
124,원피스,0,49
125,조끼,1,12
126,래플,0,31
127,칼하트,0,72
128,나이키반바지,1,193
129,조던,0,3
130,제로,1,59
131,집업,0,58
132,치노팬츠,1,62
133,여자가디건,1,180
134,토피,0,41
135,안경,0,20
136,에어포스,0,11
137,레이어드반팔,1,198
138,생지데님,1,31
139,데님팬츠,1,348
140,독일군,0,33
141,스투시,1,15
142,플랙,0,82
143,반집업,0,78
144,세미와이드청바지,0,25
145,오버핏블레이저,0,68
146,컨버스척70,0,41
147,카고팬츠,1,57
148,아디다스바지,1,53
149,데님셔츠,1,214
150,반팔셔츠,1,112
151,크롭티,0,40
152,남자트렌치코트,1,6
153,미니멀자켓,1,21
154,오버핏후드집업,1,202
155,나이키에어포스1,1,84
156,반팔티셔츠,-,0
157,MLB모자,1,149
158,엄브로,1,270
