rank,brand,product,price,sale_price,increase,increase_cnt,no_deli
1위,삼성전자,갤럭시탭S8SM-X700WiFi256GB,"979,000원",-,-,-,-
2위,컨버스,척70클래식블랙162050C,"99,000원",-,0,27,-
3위,파르티멘토,[비건레더]필드자켓블랙,"111,700원","89,900원",0,4,-
4위,라퍼지스토어,[이동휘착용][리뉴얼ver.][3M신슐레이트]오리지널M-1965피쉬테일파카_OriginalKhaki,"138,000원","99,900원",0,1,-
5위,예일,WARMUPQUILTINGJACKETBLACK,"99,000원","64,350원",0,3,-
6위,제로,DeepOneTuckSweatPants[Grey],"39,000원",-,1,4,-
7위,알파 인더스트리,MA-1레귤러Black,"225,000원",-,1,8,-
8위,이피티,코트_그레이화이트,"129,000원",-,1,2,-
9위,아디다스,BW아미스니커즈-초크화이트/GX4558,"139,000원",-,0,1,-
10위,토피,2WAY스웻후드집업(MELANGEGREY),"45,000원","39,000원",1,7,-
11위,슈펜,[핏더사이즈X슈펜]Seku-shi(세쿠시)첼시부읏츠BYTM20W12,"139,000원","132,000원",0,19,-
12위,아디다스,BW아미스니커즈-화이트/BZ0579,"139,000원","119,900원",1,1,-
13위,골든구스,남성슈퍼스타블랙탭아이스스타스니커즈-화이트:블랙/GMF00102F00031810220,"665,000원","370,000원",0,185,새벽배송 예정
14위,엠엠지엘,링클드레더블루종(다크그레이),"279,000원","249,000원",0,48,4/5배송 예정
15위,인사일런스,울싱글트렌치코트MUDBROWN,"249,000원","211,000원",0,10,-
16위,마뗑킴,MATINKIMLOGOCOATINGJUMPER,"143,000원","128,700원",0,6,4/22배송 예정
17위,내셔널지오그래픽,N214MDW930타루가남성RDS덕다운점퍼CARBONBLACK,"359,000원",-,1,16,-
18위,무신사 스탠다드,[베스트아이템]테이퍼드히든밴딩크롭슬랙스[블랙],"32,900원","29,590원",0,10,-
19위,도프제이슨,오버핏램스킨싱글자켓,"339,000원","225,000원",0,22,-
20위,후러브스아트,유니섹스세미와이드밴딩슬랙스,"54,000원","29,900원",0,6,-
