rank,name,increase,increase_cnt
163,벌룬팬츠,0,2
164,잠옷,0,42
165,여름슬랙스,1,38
166,숄더백,1,120
167,반스올드스쿨,0,36
168,캘빈클라인,0,68
169,수아레,1,46
170,스투시반팔,0,50
171,와이드데님,0,18
172,나이키양말,0,6
173,예일반팔,1,52
174,블라우스,1,14
175,칼하트반팔,1,22
176,마크곤잘레스반팔,1,5
177,나이키데이브레이크,0,40
178,런닝화,1,148
179,시계,0,73
180,비슬로우,0,56
181,널디,0,12
182,라코스테,1,74
183,아디다스바람막이,0,26
184,인사일런스,1,20
185,오버핏반팔티,1,117
186,데님팬츠,1,198
187,컨버스척테일러,1,232
188,마하그리드,1,97
189,클로그,1,219
190,아디다스반팔,1,74
191,기능성반팔,0,19
192,후아유,0,13
193,힙색,0,20
194,노메뉴얼,0,71
195,아더에러,1,230
196,나이키조던,1,11
197,코닥,0,65
198,에스피오나지,1,3
199,카라반팔티,1,85
200,여자카드지갑,1,67
201,데님셔츠,0,19
202,애플워치스트랩,0,16
203,스트라이프티,0,39
204,엄브로,0,71
205,우알롱,1,212
206,폴로셔츠,0,4
207,폴로모자,1,141
208,청반바지,0,24
209,토앤토,1,43
210,코드그라피,0,71
211,네이더스,1,218
212,폰케이스,1,279
213,커플티,0,15
214,카고조거팬츠,1,141
215,트레이닝,1,76
216,노스페이스바람막이,1,76
217,스웻팬츠,1,25
218,무탠다드슬랙스,0,19
219,더비슈즈,0,107
220,리,0,27
221,언더아머,0,7
222,디키즈,1,25
223,스탠드오일,1,95
224,에센셜,1,73
225,나이키슬리퍼,1,7
226,수영복,0,70
227,향수,0,85
228,비니,0,65
229,무지티,0,44
230,닥터마틴,0,65
231,연청바지,1,14
232,바시티자켓,1,175
233,베스트,0,87
234,프렌다,1,83
235,나이키바지,1,42
236,긴팔티,0,27
237,남자크로스백,1,115
238,미니백,0,146
239,남자슬렉스,1,224
240,무신사쿨탠다드,1,30
241,세터,0,112
242,남방,1,239
243,그라미치,1,140
244,나이키반팔티,1,19
245,뉴발란스운동화,0,21
246,슬링백,0,59
247,아우터,1,252
248,유니온블루,1,66
249,토마스모어,-,0
250,푸마,1,7
251,크리틱,1,14
252,블루종,0,16
253,아노락세트,1,78
254,미니크로스백,0,79
255,어글리슈즈,1,177
256,핸드폰케이스,1,287
257,반스뮬,0,107
258,아디다스슬리퍼,0,38
259,시티보이,0,31
260,남자셔츠,1,18
261,헤어밴드,1,51
262,남자니트조끼,1,285
263,뉴발,0,86
264,제멋,1,30
265,골프,0,57
266,여름가디건,0,22
267,팔토시,1,147
268,와이드치노팬츠,0,8
269,남자목걸이,0,47
270,반집업,1,207
271,남자카드지갑,1,215
272,무신사스탠다드슬랙스,1,119
273,캉골메신저백,1,240
274,컨버스하이,1,565
275,플리츠팬츠,1,61
276,구두,1,73
277,남자가디건,0,22
278,테이퍼드슬랙스,1,100
279,피그먼트,0,44
280,마뗑킴지갑,1,122
281,키르시,0,111
282,나이키후드티,1,420
283,와이드,1,236
284,무탠다드반팔,0,36
285,점프수트,1,157
286,캐치볼,1,240
287,플랙,0,13
288,머렐,1,92
289,아미반팔,1,101
290,무신사,0,51
291,아페쎄,0,95
292,남자메신저백,0,69
293,에어팟케이스,0,12
294,벙거지,1,82
295,여름니트,1,43
296,데님자켓,-,0
297,마르디반팔,0,76
298,반팔가디건,1,62
299,살로몬,1,276
300,츄리닝바지,1,81
