rank,brand,product,price,sale_price,increase,increase_cnt,no_deli
1위,노스페이스,NM2DM51A_빅샷,"140,000원","126,000원",-,-,2/23배송 예정
2위,프라다,남성트라이앵글로고다운재킷-블랙/SGB915S2121IE0F0002,"2,325,000원","1,644,000원",1,999,새벽배송 예정
3위,제로,DeepOneTuckSweatPants[Grey],"39,000원",-,-,-,-
4위,마뗑킴,MATINKIMLOGOCOATINGJUMPER,"143,000원","128,700원",1,5,4/22배송 예정
5위,예일,(22ALL)2TONEARCHHOODIEGRAY,"79,000원","39,500원",1,2,-
6위,드로우핏,라인스모크레더자켓[SMOKEBROWN],"174,000원","139,200원",0,2,3/11배송 예정
7위,토피,2WAY스웻후드집업(MELANGEGREY),"45,000원","39,000원",0,1,-
8위,안데르센 안데르센,스키퍼Black,"499,000원",-,1,2,-
9위,아디다스,BW아미-화이트/BZ0579,"139,000원","119,900원",0,7,-
10위,후러브스아트,유니섹스세미와이드밴딩슬랙스,"54,000원","29,900원",1,3,-
11위,나이키,데이브레이크운동화CK2351-101,"199,000원","118,700원",1,3,-
12위,반스,컴피쿠시원-(체커보드)블랙:마시멜로우,"109,000원",-,1,5,-
13위,컨버스,척70클래식블랙162058C,"95,000원",-,1,7,-
14위,라퍼지스토어,[이동휘착용][리뉴얼ver.][3M신슐레이트]오리지널M-1965피쉬테일파카_OriginalKhaki,"138,000원","99,900원",1,22,-
15위,무신사 스탠다드,[유아인착용상품]릴렉스드베이식블레이저[블랙],"71,900원","64,690원",1,3,-
16위,인스탁스,인스탁스미니에보카메라,"320,000원",-,1,153,-
17위,예일,WARMUPQUILTINGJACKETBLACK,"99,000원","64,350원",1,8,-
18위,도프제이슨,오버핏비건레더싱글자켓,"119,000원","89,000원",1,15,3/11배송 예정
19위,모드나인,[베스트아이템]PunkTown-MOD4crop,"98,000원","53,900원",0,3,-
20위,하 아카이브,아크블랙메신저백,"79,000원","75,050원",1,8,-
21위,알파 인더스트리,MA-1레귤러Black,"225,000원",-,1,19,-
22위,예일,THINKPACK,"119,000원","79,000원",0,3,3/18배송 예정
23위,도프제이슨,오버핏램스킨싱글자켓,"339,000원","225,000원",0,15,-
24위,안데르센 안데르센,스키퍼NavyBlue,"499,000원",-,1,61,-
25위,파르티멘토,[비건레더]필드자켓블랙,"111,700원","89,900원",0,14,-
26위,토피,와이드데님팬츠(LIGHTBLUE),"49,000원","44,100원",1,4,-
27위,컨버스,척70클래식블랙162050C,"99,000원",-,0,1,-
28위,플랙,칸디아니자켓051Z로우,"179,000원","143,200원",0,13,-
29위,메종미네드,BLACKOVERMA-1,"259,000원","195,000원",1,3,-
30위,인사일런스,웨스턴울블레이저BLACK,"199,000원","169,000원",1,33,-
31위,라퍼지스토어,[매트블랙]버핑레더미니멀포켓블루종_MattBlack,"94,000원","79,800원",1,28,3/4배송 예정
32위,라퍼지스토어,버핑레더오버핏블루종_Black,"94,000원","79,800원",1,37,2/25배송 예정
33위,토피,와이드조거스웻팬츠(MELANGEGREY),"39,000원","36,000원",0,4,-
34위,컨버스,척테일러올스타블랙옥스M9166C,"55,000원",-,0,13,-
35위,골든구스,여성슈퍼스타골드탭골드스타스니커즈-화이트:골드스파클/GWF00101F00031610272,"698,000원","369,000원",0,30,새벽배송 예정
36위,로맨틱무브,뉴탐페레첼시부츠R17M077(블랙),"198,000원","139,000원",1,21,-
37위,디스커버리 익스페디션,조거플렉스FLEX(LIGHTBEIGE),"109,000원",-,1,36,-
38위,무신사 스탠다드,[베스트아이템]테이퍼드히든밴딩크롭슬랙스[블랙],"32,900원","29,590원",0,7,-
39위,에스피오나지,MillerHeavyweightCardiganNavy,"132,000원","121,000원",0,27,3/18배송 예정
40위,예일,(22ALL)(BYP.E.DEPT)UNIVERSITYHANDSOMEDANCREWNECKNAVY,"72,000원","36,000원",1,4,-
41위,스페로네,램스킨스퀘어포켓바이커자켓[블랙],"290,000원","232,000원",1,999,2/22배송 예정
42위,안데르센 안데르센,스키퍼Grey,"499,000원",-,1,999,-
43위,모드나인,[베스트아이템]BlackStardust-MOD1w,"106,000원","68,900원",1,3,-
44위,리프로덕션 오브 파운드,GermanMilitaryPanna(Exclusiveedition),"278,000원",-,1,55,-
45위,커버낫,어센틱로고럭색33L블랙,"99,000원","89,100원",0,4,-
46위,슈펜,[핏더사이즈X슈펜]Seku-shi(세쿠시)첼시부읏츠BYTM20W12,"139,000원","103,900원",0,1,-
47위,도프제이슨,램스킨싱글자켓,"285,000원","225,000원",1,676,-
48위,브라운브레스,[피로pick]TAGKEEPHOODIE-BLACK,"79,000원","69,000원",1,6,-
49위,로우클래식,CLASSICDOUBLEBLAZER-BLUEGREEN,"458,000원",-,-,-,-
50위,소니,WH-1000XM4노이즈캔슬링블루투스헤드폰,"459,000원","410,000원",1,999,-
51위,네이키드니스,앱솔루트백팩블랙,"94,000원","68,500원",1,9,-
52위,반스,컴피쿠시원-(체커보드)마시멜로우:블랙,"109,000원",-,1,12,-
53위,버버리,남성디태처블후드로고그래픽라이트재킷-블랙/8043144,"1,580,000원","799,000원",0,30,새벽배송 예정
54위,폴로 랄프 로렌,[우먼즈]클래식핏스트레치셔츠-화이트,"199,000원",-,1,2,-
55위,드로우핏,오버사이즈집업카라터틀넥니트[M.GREY],"76,000원","68,400원",1,360,3/14배송 예정
56위,주앙옴므,플리츠블루종(CHARCOAL),"258,000원",-,1,51,3/11배송 예정
57위,세터,헤비코튼메쉬집후드메쉬아우터니트페럴아이보리,"219,000원","197,100원",1,999,3/21배송 예정
58위,무신사 스탠다드,레이어드크루넥반팔티셔츠_긴기장[화이트],"13,900원",-,0,5,-
59위,프리즘웍스,MILDVARSITYJACKET_NAVY,"109,000원","103,550원",1,16,2/25배송 예정
60위,세터,테오프리미엄옥스퍼드프랜츠워크자켓바닐라크림,"249,000원","224,100원",1,999,3/23배송 예정
61위,프리즘웍스,MILDVARSITYJACKET_DARKGREEN,"109,000원","103,550원",1,184,2/25배송 예정
62위,컨버스,척테일러올스타블랙하이M9160C,"59,000원",-,0,23,-
63위,스파오,오버핏옥스포드셔츠_SPYWC12C02,"29,900원",-,0,20,-
64위,라퍼지스토어,[리뉴얼ver.][3M신슐레이트]M-1965피쉬테일숏파카_VintageBlack,"129,000원","79,800원",0,30,3/10배송 예정
65위,메종 마르지엘라,22SSS35UI0435T8013스티치고무가죽반지갑,"444,000원",-,0,43,-
66위,에스피오나지,RayYachtParkaBlack,"129,000원","116,000원",0,19,3/15배송 예정
67위,골든구스,남성슈퍼스타블랙탭아이스스타스니커즈-화이트:블랙/GMF00102F00031810220,"665,000원","370,000원",1,217,새벽배송 예정
68위,인사일런스,울크롭랩자켓CREAM,"188,000원","169,000원",0,2,-
69위,메종미네드,TWOPOCKETBACKPACK,"98,000원","78,000원",0,32,-
70위,티엔지티,디테쳐블후드MA-1점퍼미드나잇그린(TNJU2E701E2),"229,000원","206,100원",0,46,3/2배송 예정
71위,커버낫,베이직소프트니트가디건멜란지그레이,"89,000원","44,500원",1,20,-
72위,네이키드니스,메쉬스트링백팩블랙,"69,000원","50,800원",0,37,-
73위,가까이 유니언즈,원턱와이드스웨트팬츠그레이,"52,000원","36,400원",0,24,-
74위,컨버스,척70클래식파치먼트162062C,"95,000원",-,1,37,-
75위,레이디 볼륨,[정호연착용]465-1비건레더오버핏자켓,"89,900원","76,415원",1,18,-
76위,얼티메이크,7900백팩블랙(UT),"275,000원","168,000원",0,49,2/25배송 예정
77위,시티브리즈,[22SS]울트위드자켓_GREEN,"179,000원","170,050원",1,999,-
78위,이피티,코트_그레이화이트,"129,000원",-,1,11,-
79위,노스페이스,NJ2GN00B에코GTX마운틴자켓,"369,000원","350,550원",1,999,-
80위,무신사 스탠다드,[유아인착용상품]와이드히든밴딩슬랙스[블랙],"32,900원",-,0,13,-
81위,노스페이스,NM2DN01J슈퍼팩,"159,000원","143,100원",1,404,-
82위,나이키,에어조던1로우브레드토553558-612,"319,000원","299,000원",1,294,-
83위,디스커버리 익스페디션,라이크에어시프트백팩(BLACK),"169,000원",-,1,999,-
84위,플랙,칸디아니스티즈051Z로우,"139,000원","111,200원",1,52,-
85위,아디다스,BW아미-초크화이트/GX4558,"139,000원",-,0,17,-
86위,엘무드,화란세미오버가디건블랙,"94,900원","76,400원",0,28,-
87위,컨버스,런스타하이크블랙166800C,"109,000원","98,100원",0,13,-
88위,인사일런스,트위드크롭자켓ANTIQUEWHITE,"222,000원","199,000원",1,88,-
89위,토피,와이드데님팬츠(DEEPGREY),"49,000원","44,100원",0,28,2/25배송 예정
90위,인사일런스,울수트코트BLACK,"244,000원","207,000원",1,129,-
91위,무신사 스탠다드,[유아인착용상품]세미와이드히든밴딩슬랙스[블랙],"32,900원",-,1,4,-
92위,알파 인더스트리,MA-1레귤러Sagegreen,"225,000원",-,1,62,-
93위,인사일런스,오버사이즈울블레이저BLACK,"172,000원","154,000원",1,4,-
94위,에스에스알엘,dualpocketmessengerbag/black,"119,000원","92,800원",1,29,-
95위,인사일런스,미니멀울블루종BLACK,"188,000원","159,000원",1,13,-
96위,엘무드,화란세미오버니트블랙,"89,900원","63,900원",0,47,-
97위,노스페이스,OM2DM51A베이징올림픽보레알레스레플리카,"139,000원","132,050원",1,18,-
98위,반스,올드스쿨36DX-(애너하임팩토리)-블랙:화이트/VN0A38G2PXC1,"99,000원",-,1,269,-
99위,페이탈리즘,[-8cm숏버전추가]#0214Moderationindigostraightfit,"83,000원","59,000원",1,12,-
100위,골든구스,남성슈퍼스타골드탭골드스타스니커즈-화이트:골드스파클/GMF00101F00031610272,"698,000원","399,000원",0,53,새벽배송 예정
101위,말본 골프,말본Half-zip크루넥셔츠MELANGE,"319,000원",-,1,999,-
102위,세터,이비자네츄럴메시드니트그레이라벤더,"119,000원","107,100원",0,65,3/4배송 예정
103위,반스,올드스쿨(캔버스)-블랙:트루화이트/VN000ZDF1WX1,"79,000원",-,1,393,-
104위,피지컬 에듀케이션 디파트먼트,[정호연착용]PHYPS®BEARSBASKETBALLDIETHOODIEGRAY,"82,000원","41,000원",0,43,3/8배송 예정
105위,디스커버리 익스페디션,레스터G여성RDS구스다운롱패딩(WHITE),"399,000원",-,0,55,-
106위,제로,ClassicSweatPants[Grey],"39,000원",-,0,4,-
107위,반스,어센틱-레드/VN000EE3RED1,"69,000원",-,1,6,-
108위,로우클래식,DOUBLETUCKTROUSER-BLUEGREEN,"298,000원",-,-,-,-
109위,브랜디드,1931OBJECTJEANS[CROPSTRAIGHT],"78,000원","55,380원",0,68,-
110위,굿라이프웍스,이지와이드데님팬츠그레이,"49,000원","29,600원",0,29,-
111위,마뗑킴,ACCORDIONWALLETINBLACK,"85,000원",-,1,83,4/7배송 예정
112위,디스커버리 익스페디션,라이크에어Z백팩(BLACK),"159,000원",-,1,119,-
113위,아르반,2WAY스냅블루종_아이보리,"136,000원","95,200원",0,62,-
114위,일오공칠,[10PACK]1507모노트라우져하프삭스_화이트/블랙,"24,000원","14,900원",1,22,-
115위,세터,브루클린뉴트로와이드워시드팬츠,"149,000원","134,100원",1,999,3/18배송 예정
116위,마틴플랜,(Set-up)FlowerLazerDenimJacket-BLACK,"169,000원","143,700원",0,21,-
117위,브랜디드,1967JETBLACKJEANS[WIDESTRAIGHT],"78,000원","63,960원",0,54,-
118위,드로우핏,오버사이즈울트렌치코트[BEIGE],"209,000원","156,700원",1,73,-
119위,코드그라피,[SET]YKK2-WAY테크숏자켓셋업_그레이,"127,900원","79,900원",0,16,-
120위,브렌슨,[패키지]루즈핏조거트레이닝스웨트팬츠,"66,800원","38,900원",1,48,-
121위,라퍼지스토어,울리치발마칸오버코트_Black,"173,000원","108,000원",0,52,-
122위,내셔널지오그래픽,N221ABG590버디백팩다이브플러스V2세트,"158,000원","148,000원",1,172,-
