rank,name,increase,increase_cnt
1,바람막이,-,0
2,후드집업,1,2
3,후드티,-,0
4,맨투맨,0,2
5,가디건,-,0
6,나이키,-,0
7,반팔,1,1
8,나이키바람막이,1,11
9,양말,1,13
10,조거팬츠,0,3
11,반스,0,1
12,셔츠,0,1
13,아디다스,1,24
14,슬랙스,1,10
15,후리스,1,8
16,아노락,0,3
17,바지,1,11
18,커버낫,1,16
19,니트,0,10
20,가방,0,2
21,반팔티,1,5
22,마크곤잘레스,1,13
23,백팩,0,3
24,볼캡,0,12
25,메신저백,1,7
26,모자,0,12
27,컨버스,1,6
28,무탠다드,0,13
29,운동화,1,10
30,경량패딩,1,95
31,블레이저,0,15
32,자켓,0,11
33,나이키에어포스,0,8
34,청바지,0,5
35,스니커즈,0,5
36,마르디,1,27
37,집업,1,9
38,청자켓,1,2
39,바시티자켓,1,4
40,신발,1,5
41,트레이닝바지,1,14
42,블루종,0,1
43,봄아우터,1,5
44,크로스백,1,30
45,쿠어,0,28
46,반집업,1,115
47,나이키신발,1,3
48,트레이닝세트,0,1
49,레이어드티,1,13
50,예일,1,3
51,항공점퍼,1,13
52,슬리퍼,0,16
53,니트조끼,1,20
54,와이드팬츠,1,13
55,트렌치코트,0,6
56,니트집업,1,9
57,아우터,0,5
58,에코백,1,24
59,반바지,1,43
60,벨트,1,54
61,셋업,0,3
62,알파바운스,1,4
63,아식스,1,16
64,야상,1,86
65,남자가디건,0,38
66,긴팔티,0,5
67,옥스포드셔츠,1,13
68,윈드브레이커,0,26
69,폴로,0,10
70,뉴발란스,0,39
71,아디다스바람막이,1,186
72,크록스,1,202
73,와이드슬랙스,1,8
74,카드지갑,0,5
75,롱슬리브,0,37
76,나이키운동화,0,6
77,가죽자켓,0,6
78,안경,1,11
79,지갑,1,42
80,나이키후드집업,1,92
81,여자가디건,1,38
82,후드,0,25
83,나이키에어포스1,1,56
84,플리스,1,6
85,잠옷,1,60
86,데님자켓,0,42
87,모드나인,1,99
88,로퍼,1,24
89,디네댓,-,0
90,노스페이스바람막이,1,65
91,세미와이드슬랙스,1,22
92,티셔츠,0,41
93,레더자켓,1,7
94,크림진,1,16
95,트레이닝셋업,0,20
96,독일군,0,20
97,스투시,1,54
98,생지데님,0,20
99,나이키데이브레이크,1,211
100,목걸이,0,17
101,오버핏후드티,1,56
102,드로우핏,1,90
103,뉴발란스327,1,17
104,오버핏셔츠,0,7
105,캡모자,1,111
106,나이키후드티,-,0
107,스컬프터,1,55
108,브랜디드,0,17
109,패딩조끼,1,313
110,우알롱,1,403
111,널디,0,13
112,와이드데님,1,14
113,더비슈즈,0,53
114,조던,1,114
115,하프집업,1,49
116,스웻팬츠,0,31
117,클리어런스,0,63
118,나이키양말,1,288
119,야구점퍼,0,33
120,트러커자켓,0,15
121,나이키맨투맨,1,2
122,칼하트후드집업,1,107
123,블랙진,1,54
124,숄더백,0,28
125,칼하트,1,21
126,뮬,1,54
127,첼시부츠,1,146
128,커버낫맨투맨,1,89
129,토트백,1,12
130,조끼,1,117
131,엘무드,0,2
132,디스커버리,1,61
133,에어포스,1,65
134,mlb,0,18
135,라이더자켓,0,18
136,집업가디건,-,0
137,반스슬립온,-,0
138,무탠다드슬랙스,-,0
139,아디다스슈무,0,40
140,스파오,0,56
141,나이키반팔,-,0
142,무신사,1,10
143,에어팟프로케이스,1,155
144,우산,1,34
145,코트,0,10
146,폴로가디건,1,163
147,남자트렌치코트,1,167
148,크롭,0,39
149,미니백,1,148
150,트랙탑,-,0
151,엄브로,0,57
152,깡스타일리스트,0,10
153,나이키조던,1,377
154,비슬로우,1,129
155,인사일런스,-,0
156,반스올드스쿨,0,32
157,토피,1,61
158,에스피오나지,-,0
159,제로,0,56
160,자라,-,0
161,뽀글이,1,175
162,퀄팅자켓,1,240
163,하프집업니트,-,0
164,스웨이드자켓,1,41
165,여성가방,1,75
166,카고조거팬츠,0,35
167,피쉬테일,1,357
168,트레이닝,-,0
169,원피스,0,97
170,파우치,1,95
171,플랙,0,2
172,데님,1,115
173,바시티,0,6
174,반스어센틱,0,6
175,세터,1,214
176,아디다스포럼,0,84
177,아디다스운동화,-,0
178,이너티셔츠,-,0
179,컨버스척70,1,85
180,숏야상,1,264
181,키뮤어,-,0
182,베스트,1,123
183,예일후드티,-,0
184,노스페이스,1,224
185,스파오배색윈드브레이커,-,0
186,반스뮬,1,199
187,치노팬츠,0,24
188,크롭후드집업,1,332
189,나일론팬츠,0,83
190,레이어드,0,11
191,쇼퍼백,0,10
192,데님팬츠,1,19
193,오버핏맨투맨,0,37
194,하프집업맨투맨,1,101
195,lmc,1,178
196,바람막이자켓,-,0
197,lee,0,79
198,래플,1,212
199,나이키바람막이윈드러너,1,419
200,무지티,0,92
201,아디다스슈퍼스타,0,4
202,라퍼지스토어럭비맨투맨,-,0
203,아디다스바지,0,99
204,칼하트백팩,1,386
205,남자크로스백,-,0
206,와이드청바지,1,55
207,클로그,0,151
208,데님셔츠,1,15
209,피스워커,-,0
210,아이폰케이스,-,0
211,마스크,1,106
212,반지,1,174
213,시계,-,0
214,리복,0,113
215,봄자켓,-,0
216,스타디움자켓,1,350
217,키즈,1,31
218,트위드자켓,0,80
219,흰티,0,72
220,남자목걸이,0,80
221,MLB모자,0,51
222,나이키모자,1,13
223,넥타이,1,264
224,아디다스트랙수트,-,0
225,흑청자켓,-,0
226,나이키에어맥스97,-,0
227,아미,0,134
228,아식스젤카야노,-,0
229,와이셔츠,1,132
230,점퍼,-,0
231,바버,-,0
232,아웃스탠딩,-,0
233,엘무드가디건,-,0
234,조거,1,74
235,체크셔츠,1,104
236,아더에러,0,93
237,남자봄자켓,-,0
238,퍼스널팩,-,0
239,런닝화,1,303
240,캘빈클라인,1,23
241,크롭자켓,0,11
242,트러커,0,131
243,테이퍼드청바지,0,115
244,러닝화,1,72
245,스트라이프티,-,0
246,나이키스니커즈,1,66
247,브이넥니트,-,0
248,더플백,1,171
249,슬링백,1,39
250,등산바지,1,727
251,숏코트,1,313
252,오버핏블레이저,-,0
253,폴로니트,-,0
254,뉴발란스운동화,1,36
255,메종미네드,-,0
256,셋업수트,-,0
257,숏패딩,-,0
258,슈무,0,73
259,아이패드,-,0
260,여자조거팬츠,0,85
261,스웨트오늘만이가격,1,304
262,야상자켓,-,0
263,1507양말,1,191
264,그립톡,1,64
265,반팔티셔츠,0,107
266,벌룬팬츠,-,0
267,와이드치노팬츠,-,0
268,테크웨어,0,19
269,뉴발,1,269
270,던스트,1,10
271,예일맨투맨,1,52
272,카라니트,1,20
273,쿨탠다드,0,83
274,팔찌,-,0
275,나이키바지,-,0
276,디스커버리바람막이,0,110
277,마하그리드,-,0
278,스투시후드티,-,0
279,연청바지,1,80
280,제멋,0,192
281,팬티,0,50
282,노매뉴얼,-,0
283,노이어,1,94
284,뉴발란스574,0,189
285,단화,1,689
286,면티,-,0
287,슈펜스니커즈,-,0
288,오버핏후드집업,0,28
289,우포스,-,0
290,카고바지,-,0
291,페플,0,15
292,bb480,0,92
293,에센셜,0,104
294,와이드,1,553
295,후아유,1,76
296,푸마,0,76
297,뉴발란스480,1,112
298,앤더슨벨,0,154
299,맥코트,1,249
300,피그먼트,-,0
