rank,brand,product,price,sale_price,increase,increase_cnt,no_deli
1위,아디다스,레트로피E5-크림브라운/GV6760,"129,000원","99,900원",-,-,-
2위,뉴발란스,NBP7CS120I/M2002RAA(IVORY),"169,000원",-,1,33,3/24배송 예정
3위,푸마 셀렉트,푸마X아미크루넥-그린/534111-96,"179,000원",-,1,999,-
4위,컨버스,척70클래식블랙162058C,"95,000원",-,1,5,-
5위,와릿이즌,엔젤와펜집업후드그레이,"79,000원","47,400원",1,18,-
6위,예일,WARMUPQUILTINGJACKETBLACK,"99,000원","59,400원",1,9,-
7위,드로우핏,[드로우핏X깡스타일리스트]밴딩테이퍼드슬랙스,"60,000원","48,000원",1,3,4/22배송 예정
8위,파르티멘토,[비건레더]필드자켓블랙,"111,700원","89,900원",1,8,-
9위,후러브스아트,유니섹스세미와이드밴딩슬랙스,"54,000원","33,900원",0,1,-
10위,도프제이슨,오버핏비건레더싱글자켓,"119,000원","89,000원",1,1,4/8배송 예정
11위,라퍼지스토어,[매트블랙]버핑레더미니멀포켓블루종_MattBlack,"94,000원","69,900원",0,8,-
12위,안데르센 안데르센,스키퍼Grey,"499,000원",-,1,999,-
13위,토피,2WAY스웻후드집업(MELANGEGREY),"45,000원","42,500원",0,7,-
14위,파르티멘토,코드후드집업자켓스모크그레이,"62,000원","49,900원",0,4,-
15위,엘무드,화란세미오버가디건클라우드그레이,"94,900원","75,920원",1,14,-
16위,올투스 바스터즈,레이서퀼티드자켓[NAVY],"258,000원",-,1,21,-
17위,드로우핏,[드로우핏X깡스타일리스트]밴딩와이드슬랙스,"60,000원","48,000원",1,19,4/22배송 예정
18위,헤지스,[HISHAZZYS]네이비울폴리발마칸코트HZCO2A801N2,"319,000원","283,910원",0,16,-
19위,쿠어,울블루종(모카그레이),"189,000원","170,100원",1,2,-
20위,아디다스,BW아미-화이트/BZ0579,"139,000원",-,1,999,-
21위,와릿이즌,엔젤와펜집업후드블랙,"79,000원","47,400원",0,2,-
22위,무신사 스탠다드,오버사이즈블레이저[블랙],"71,900원",-,1,53,-
23위,제로,DeepOneTuckSweatPants[Grey],"39,000원",-,0,5,-
24위,예일,(22SS)2TONEARCHHOODIEGRAY,"79,000원","55,300원",1,213,-
25위,끌로에,여성우디플랫뮬-화이트/CHC19U18808101,"486,000원","349,000원",1,999,새벽배송 예정
26위,스톤아일랜드,남성와펜패치후드-네이비/761564151V0020,"406,000원","351,000원",1,999,새벽배송 예정
27위,무신사 스탠다드,[유아인착용상품]세미와이드히든밴딩슬랙스[블랙],"32,900원",-,1,70,-
28위,브랜디드,1931OBJECTJEANS[CROPSTRAIGHT],"78,000원","59,000원",1,37,-
29위,키르시 포켓,스포츠백팩KS[블랙],"89,000원","71,200원",0,16,-
30위,라퍼지스토어,M-1965피쉬테일숏파카_Black,"94,000원","69,000원",1,131,-
31위,브랜디드,602HARDTWISTDENIMINDIGO1WASHJEANS[RELAXSTRAIGHT],"149,000원","139,000원",1,999,3/24배송 예정
32위,럭키마르쉐,ContrastedMA-1DenimJacket(ForWOMEN)_QWPDX22132KHX,"299,000원",-,-,-,-
33위,예일,THINKPACK,"119,000원","79,000원",1,999,-
34위,쿠어,데님컷오프자켓(라이트그레이),"155,000원","139,500원",1,999,-
35위,토피,2WAY스웻후드집업(BLACK),"45,000원","42,500원",1,32,-
36위,드로우핏,오버사이즈울트렌치코트[BEIGE],"209,000원","156,700원",1,62,-
37위,바버,뷰포트왁스재킷-세이지,"570,000원",-,0,25,-
38위,뉴발란스,NBPDBF756G/ML2002R0(GREY),"149,000원",-,1,163,-
39위,메종미네드,INDIGOJACKDENIMTRUCKER,"218,000원","178,000원",0,24,-
40위,스파오,오버핏옥스포드셔츠_SPYWC12C02,"29,900원",-,1,84,-
41위,푸마 셀렉트,푸마Ⅹ아미그래픽반팔티셔츠-라이트그레이/534070-04,"109,000원",-,1,165,-
42위,라퍼지스토어,[이동휘착용][리뉴얼ver.][3M신슐레이트]오리지널M-1965피쉬테일파카_OriginalKhaki,"138,000원","99,900원",1,174,-
43위,무신사 스탠다드,[유아인착용상품]릴렉스드베이식블레이저[블랙],"71,900원",-,1,15,-
44위,에스피오나지,RayYachtParkaBlack,"129,000원","119,000원",1,43,4/6배송 예정
45위,코드그라피,[SET]YKK2-WAY테크숏자켓셋업_그레이,"127,900원","79,900원",1,897,-
46위,엘무드,화란세미오버가디건블랙,"94,900원","75,920원",1,145,4/1배송 예정
47위,리,WindbreakerKhakiGray,"260,000원",-,1,999,-
48위,메종 키츠네,22SS칠렉스티셔츠네이비GU00154KJ0010-P480,"172,000원",-,0,29,-
49위,토피,와이드데님팬츠(LIGHTBLUE),"49,000원","44,100원",1,4,-
50위,엠엔지유,오버사이즈드3버튼재킷IN블랙,"199,000원","139,300원",0,1,-
51위,알파 인더스트리,MA-1레귤러플렉스SageGreen,"249,000원",-,1,999,-
52위,아디다스,오즈위고-트리플블랙/EE6999,"129,000원","89,900원",1,999,-
53위,드로우핏,오버사이즈헤링본체크블레이저[GREY],"159,000원","127,200원",1,999,-
54위,마리떼,NEWVARSITYJACKETblue,"239,000원",-,1,999,3/24배송 예정
55위,모드나인,PunkTown-MOD4crop,"98,000원","78,400원",0,3,-
56위,에스피오나지,MillerHeavyweightCardiganDust,"132,000원","121,000원",1,22,3/30배송 예정
57위,라퍼지스토어,버핑레더오버핏블루종_Black,"94,000원","69,900원",1,6,-
58위,도프제이슨,오버핏램스킨싱글자켓,"339,000원","225,000원",1,180,-
59위,앤더슨벨,스퀘어마틴더비슈즈aaa300m(BROWN),"298,000원",-,0,36,-
60위,브랜디드,51005HISHITOMOCOLLECTIONLIGHTBLUEJEANS[RELAXSTRAIGHT],"103,000원","97,850원",1,232,3/29배송 예정
61위,티엔지티,디테쳐블후드MA-1점퍼아이보리(TNJU2E701IV),"229,000원","217,550원",1,499,-
62위,에스피오나지,AthleticTrackJacketPigeonBlue,"216,000원",-,1,340,-
63위,에스피오나지,StandardVarsityJacketPurple,"286,000원",-,0,39,-
64위,모디파이드,M1665글렌체크싱글블레이져,"135,000원","108,000원",1,9,-
65위,수아레,하운드체크스위치싱글자켓,"129,000원","96,750원",1,999,-
66위,슈펜,[핏더사이즈X슈펜]Seku-shi(세쿠시)첼시부읏츠BYTM20W12,"139,000원","125,000원",1,107,-
67위,도프제이슨,카우하이드100라이더자켓,"265,000원","225,000원",1,999,-
68위,무신사 스탠다드,테이퍼드히든밴딩크롭슬랙스[블랙],"32,900원",-,0,22,-
69위,코드그라피,[SET]YKK2-WAY테크숏자켓셋업_차콜,"127,900원","79,900원",1,3,-
70위,아디다스,[정호연착용]시티마라톤PT-베이지:네이비/D67397,"119,000원","114,900원",1,999,-
71위,무신사 스탠다드,[유아인착용상품]릴렉스드미니멀재킷[라이트베이지],"70,900원",-,1,21,-
72위,가까이 유니언즈,원턱와이드스웨트팬츠그레이,"52,000원","36,400원",1,38,-
73위,미나브,울100개버딘트렌치코트[케비어블랙],"276,000원","262,200원",0,41,-
74위,플랙,깡스타일리스트x플랙베를린K47블랙린스드,"129,000원","79,000원",1,307,-
