rank,name,increase,increase_cnt
142,나이키가방,1,170
143,아더에러,1,102
144,엘무드,0,30
145,모드나인,0,79
146,커버낫후리스,-,0
147,토피,1,112
148,트릴리온,0,29
149,뉴발란스327,-,0
150,후드,0,91
151,남자트렌치코트,1,138
152,기모후드집업,-,0
153,트러커,0,32
154,무스탕,1,138
155,제멋,0,81
156,코닥,1,75
157,책가방,-,0
158,체크바지,1,93
159,노스페이스후리스,1,123
160,회색후드티,0,61
161,스투시,0,88
162,와이드데님,0,75
163,미니멀자켓,1,234
164,아미,-,0
165,아디다스바람막이,0,50
166,챔피온,1,18
167,캉골,1,215
168,목폴라,1,204
169,안경,1,88
170,무신사,-,0
171,커버낫후드티,-,0
172,트래블,1,88
173,래플,1,69
174,오버핏블레이저,0,91
175,트위드,0,74
176,남자카드지갑,-,0
177,오버핏맨투맨,1,230
178,아디다스바지,1,148
179,나일론자켓,-,0
180,베스트,1,166
181,캡모자,0,75
182,남자가죽자켓,0,32
183,트릴리온롱슬리브,1,379
184,흰티,0,55
185,남자가방,1,29
186,넥타이,1,30
187,봄자켓,1,97
188,조던,-,0
189,나일론팬츠,-,0
190,카고팬츠,1,145
191,테이퍼드청바지,1,21
192,코듀로이팬츠,1,40
193,lmc,0,48
194,나이키반팔,1,316
195,론트,-,0
196,비바스튜디오,1,60
197,슬링백,0,108
198,트레이닝,0,81
199,정장,-,0
200,티셔츠,0,108
201,트러커자켓,0,107
202,반바지,0,66
203,1507양말,1,136
204,MA1,0,55
205,던스트,1,189
206,선글라스,1,409
207,스웨이드자켓,1,69
208,나이키모자,0,27
209,독일군스니커즈,1,9
210,리복,0,67
211,칼하트백팩,-,0
212,컨버스척테일러,0,37
213,크롭,0,22
214,회색트레이닝바지,-,0
215,흑청,-,0
216,바버자켓,1,90
217,아이폰케이스,0,124
218,엄브로,0,121
219,카시오,1,337
220,크롭맨투맨,0,58
221,뉴발란스운동화,0,69
222,라코스테,1,99
223,MLB모자,0,101
224,에스피오나지,1,125
225,와이드청바지,1,5
226,이지부스트,-,0
227,폴로모자,1,338
228,흑청자켓,1,6
229,남자슬렉스,1,355
230,무탠다드슬랙스,1,733
231,나이키후드티,0,60
232,무신사스탠다드슬랙스,0,91
233,속옷,1,383
234,칼하트메신저백,-,0
235,유틸리티윈드브레이커,-,0
236,오버핏후드집업,-,0
237,생지데님,0,126
238,면티,1,715
239,바람막이자켓,1,83
240,퀄팅자켓,1,70
241,데님,0,121
242,롱코트,-,0
243,목걸이,0,147
244,미니백,0,44
245,코치자켓,1,55
246,팔찌,1,32
247,MA1항공점퍼,-,0
248,남자메신저백,0,24
249,블라우스,-,0
250,빅사이즈,-,0
251,뽀글이,1,97
252,슬리브,0,54
253,시계,-,0
254,남자봄아우터,1,62
255,쇼퍼백,0,165
256,파우치,1,105
257,파자마,1,241
258,폴로니트,-,0
259,mlb,1,81
260,경량패딩조끼,-,0
261,노메뉴얼,-,0
262,노트북파우치,1,148
263,디스커버리,0,22
264,라이더,1,206
265,론론,0,59
266,마뗑킴,1,205
267,여성가방,-,0
268,청재킷,0,163
269,테이퍼드,-,0
270,투웨이니트집업,-,0
271,플랙051,-,0
272,긴팔티,0,92
273,마르디,0,30
274,벌룬팬츠,0,111
275,세미와이드청바지,0,2
276,숏코트,1,169
277,언더아머,1,52
278,조거,0,95
279,지갑,0,114
280,테이퍼드슬랙스,1,136
281,남자봄자켓,-,0
282,반스올드스쿨,0,13
283,사파리자켓,-,0
284,여자트렌치코트,0,37
285,워커,0,185
286,제로,0,138
287,키즈,1,73
288,나이키조던운동화,1,104
289,니트베스트,0,72
290,츄리닝,0,116
291,나이키슬리퍼,-,0
292,카라니트,0,89
293,크롭가디건,0,96
294,레이어드,0,155
295,져지,-,0
296,뉴발란스996,-,0
297,메종키츠네,-,0
298,이너티셔츠,1,1
299,페플,0,166
300,뿔테안경,1,313
