rank,name,increase,increase_cnt
98,니트조끼,0,1
99,나이키맨투맨,0,12
100,첼시부츠,1,40
101,오버핏후드티,-,0
102,널디,1,17
103,캉골,0,8
104,lmc,1,24
105,나이키후드티,1,33
106,발마칸코트,0,22
107,커버낫맨투맨,1,15
108,무스탕,0,1
109,스투시,0,21
110,원피스,0,8
111,하프집업니트,0,25
112,제로,1,18
113,디스커버리,-,0
114,칼하트백팩,1,47
115,토피,0,6
116,쇼퍼백,1,119
117,뉴발란스운동화,1,39
118,아식스,0,15
119,나이키모자,1,31
120,뉴발란스574,1,69
121,옥스포드셔츠,1,55
122,드로우핏,0,24
123,컨버스척70,1,21
124,키르시,1,44
125,디스이즈네버댓,0,11
126,롱패딩,0,27
127,나이키후드집업,1,149
128,나이키데이브레이크,1,1
129,나이키조던,1,73
130,카고팬츠,1,6
131,나이키바람막이,0,56
132,lee,0,8
133,반바지,0,7
134,오버핏셔츠,1,50
135,잠옷,0,20
136,플리스,0,2
137,여자가디건,1,23
138,세터,1,40
139,트러커자켓,0,8
140,마르디,0,1
141,크림진,1,14
142,하프집업맨투맨,1,15
143,우알롱,1,21
144,치노팬츠,1,14
145,노트북파우치,1,80
146,MA1,0,25
147,카고조거팬츠,0,42
148,아미,1,33
149,독일군스니커즈,1,119
150,뉴발란스327,1,2
151,에어팟프로케이스,1,129
152,와이드데님,0,41
153,스타디움자켓,1,53
154,커버낫후드티,1,90
155,반스올드스쿨,0,61
156,비슬로우,0,11
157,브랜디드,1,10
158,mlb,1,63
159,투명안경,1,24
160,크롭,0,37
161,mmgl,0,34
162,패딩조끼,1,11
163,워커,1,146
164,컨버스척테일러,1,36
165,후아유,1,67
166,뉴발란스530,1,37
167,데님,1,61
168,숏코트,1,27
169,MLB모자,0,20
170,나이키양말,1,26
171,바시티재킷,0,24
172,노스페이스,0,2
173,티셔츠,1,76
174,이지,0,84
175,생지데님,1,12
176,피쉬테일,1,35
177,봄아우터,1,175
178,로퍼,0,35
179,머플러,1,168
180,코듀로이팬츠,1,39
181,조끼,1,49
182,폴로니트,1,27
183,나이키에어맥스,1,140
184,와이드청바지,0,38
185,노메뉴얼,-,0
186,무신사,1,131
187,이지500,-,0
188,데님자켓,1,5
189,시계,1,8
190,오버핏맨투맨,1,67
191,세미와이드슬랙스,0,73
192,반지,0,72
193,레이어드,0,34
194,나이키백팩,0,40
195,폴로가디건,1,80
196,아디다스운동화,0,16
197,집업,0,18
198,예일후드티,1,26
199,유니폼브릿지,1,49
200,디키즈,1,23
201,레깅스,0,76
202,폰케이스,1,5
203,캉골백팩,1,97
204,데님팬츠,1,104
205,반스어센틱,0,72
206,나이키슬리퍼,0,58
207,프리즘웍스,1,54
208,칼하트후드집업,1,263
209,라이더자켓,0,44
210,케이스,1,48
211,더비슈즈,0,37
212,스웻셋업,1,52
213,떡볶이코트,1,49
214,브이넥니트,0,72
215,카라니트,1,36
216,목도리,0,30
217,흑청바지,1,21
218,닥터마틴,1,29
219,크롭자켓,1,55
220,아디다스바지,0,67
221,회색후드티,0,70
222,도프제이슨,1,19
223,숄더백,1,11
224,노스페이스백팩,1,155
225,메종미네드,1,20
226,꼼파뇨,0,57
227,파르티멘토,0,37
228,슬링백,1,156
229,코닥,1,74
230,뮬,1,245
231,뽀글이,1,472
232,벌룬팬츠,1,192
233,더플코트,1,246
234,토트백,0,59
235,나이키가방,1,54
236,아디다스슈퍼스타,1,128
237,흰티,0,19
238,퀄팅자켓,1,414
239,캉골메신저백,0,29
240,컨버스하이,1,67
241,마뗑킴,1,32
242,앤더슨벨,-,0
243,엄브로,1,16
244,아디다스슬리퍼,1,115
245,벨리에,0,53
246,래플,1,4
247,집업가디건,1,102
248,팬티,0,43
249,트위드,0,50
250,숏비니,1,398
251,남자가방,0,66
252,남자카드지갑,1,27
253,나이키조거팬츠,0,27
254,뉴발란스996,1,62
255,에어팟,1,38
256,니트베스트,1,182
257,페플,1,162
258,아웃스탠딩,1,69
259,자라,0,88
260,디스커버리신발,1,120
261,에어팟케이스,1,74
262,깔깔이,1,124
263,레이어드반팔,1,22
264,블라우스,-,0
265,여자조거팬츠,0,28
266,무탠다드슬랙스,0,35
267,노스페이스패딩,1,100
268,반집업니트,0,131
269,트러커,0,81
270,여성가방,0,104
271,뉴발란스슬리퍼,1,261
272,트레이닝,0,52
273,나이키조던운동화,1,121
274,남자크로스백,1,16
275,마하그리드,-,0
276,나이키신발에어포스,1,144
277,여자카드지갑,0,114
278,오늘만이가격,0,168
279,블랙진,1,4
280,나이키바지,1,4
281,남자가죽자켓,0,39
282,셋업수트,1,467
283,체크바지,1,456
284,남자니트,0,83
285,언더아머,-,0
286,아카이브앱크,1,176
287,캔버스,1,26
288,뎃,0,55
289,남자트렌치코트,0,20
290,대학생가방,0,75
291,캐치볼,1,65
292,구두,1,49
293,아더에러,0,80
294,긴팔티셔츠,1,56
295,미니멀자켓,0,55
296,바라클라바,0,14
297,노이어,1,90
298,스컬프터,0,45
299,퀼팅자켓,1,23
300,아이패드파우치,0,73
