rank,name,increase,increase_cnt
1,반팔,-,0
2,바람막이,-,0
3,반팔티,1,2
4,반바지,-,0
5,셔츠,1,2
6,반팔니트,0,3
7,나이키,0,1
8,후드집업,-,0
9,양말,-,0
10,맨투맨,1,1
11,반스,1,1
12,가디건,0,2
13,슬랙스,1,13
14,크로스백,1,11
15,바지,1,5
16,나이키바람막이,1,19
17,모자,1,2
18,조거팬츠,0,4
19,슬리퍼,0,4
20,크록스,1,9
21,컨버스,1,10
22,무탠다드,1,30
23,메신저백,-,0
24,백팩,0,6
25,청바지,0,4
26,볼캡,-,0
27,커버낫,1,1
28,폴로,1,16
29,자켓,-,0
30,반팔셔츠,1,10
31,아노락,1,2
32,후드티,0,16
33,벨트,1,13
34,마르디,1,16
35,신발,1,13
36,블레이저,0,4
37,와이드슬랙스,1,24
38,와이드팬츠,1,34
39,오버핏셔츠,1,6
40,가방,0,23
41,우산,0,19
42,치노팬츠,1,7
43,아디다스,0,2
44,나이키에어포스,1,15
45,카라티,0,7
46,쿨탠다드,0,12
47,마크곤잘레스,0,23
48,셋업,0,6
49,스니커즈,1,13
50,니트,1,10
51,쪼리,1,24
52,칼하트,1,34
53,에코백,0,26
54,토피,1,59
55,엘무드,1,92
56,버뮤다팬츠,1,20
57,나이키반팔,0,10
58,아식스,0,4
59,미나브,1,8
60,레인부츠,1,3
61,반팔카라티,0,5
62,쿠어,1,3
63,뉴발란스,0,20
64,크롭티,1,4
65,카드지갑,1,20
66,깡스타일리스트,1,25
67,스투시,0,12
68,운동화,0,29
69,티셔츠,1,15
70,오버핏반팔,0,34
71,아미,1,7
72,뮬,1,49
73,캡모자,0,16
74,롱슬리브,0,21
75,니트조끼,0,24
76,린넨셔츠,1,1
77,에어포스,1,52
78,카고팬츠,1,19
79,크롭,1,10
80,캘빈클라인반팔,1,102
81,원피스,1,30
82,트레이닝바지,0,45
83,lee,1,42
84,트레이닝세트,1,17
85,스파오,1,11
86,캉골,1,49
87,페플,1,85
88,lmc,1,22
89,모드나인,1,193
90,나이키운동화,1,38
91,세미와이드슬랙스,1,18
92,지갑,1,62
93,남자가디건,1,6
94,반스어센틱,1,183
95,더비슈즈,1,7
96,청자켓,1,71
97,샌들,0,31
98,무지반팔,1,188
99,나이키신발,1,9
100,안경,1,6
101,나이키반바지,0,43
102,예일,0,33
103,토트백,1,123
104,디스이즈네버댓,1,237
105,아이폰케이스,1,75
106,마뗑킴,1,38
107,우포스,0,19
108,린넨바지,0,4
109,아디다스바람막이,1,33
110,수아레,0,36
111,939,1,39
112,라코스테,1,197
113,노스페이스바람막이,0,26
114,반팔티셔츠,1,3
115,목걸이,0,42
116,미니백,1,22
117,시계,0,46
118,남자반팔티,1,44
119,옥스포드셔츠,1,37
120,폴로반팔,0,56
121,레이어드티,0,39
122,볼레로,1,8
123,트레이닝셋업,0,4
124,나일론팬츠,0,10
125,뉴발란스운동화,0,9
126,엄브로,1,20
127,팔찌,0,46
128,나이키모자,1,211
129,메종키츠네,1,69
130,집업,1,128
131,독일군,1,74
132,비슬로우,1,151
133,장화,0,38
134,머슬핏,1,35
135,수영복,0,12
136,널디,0,21
137,컨버스척70,1,160
138,슬립온,1,1
139,애플워치스트랩,1,100
140,나이키에어포스1,0,42
141,후아유,0,48
142,래플,0,10
143,벌룬팬츠,1,57
144,에스피오나지,0,26
145,여성가방,0,2
146,캘빈클라인,0,46
147,리,1,460
148,지프,1,159
149,스투시반팔,1,76
150,선글라스,1,28
151,MLB모자,1,89
152,로퍼,0,69
153,아디다스운동화,0,2
154,생지데님,1,5
155,스컬프터,0,14
156,연청바지,1,10
157,1507양말,-,0
158,긴팔,0,24
159,슬링백,0,22
160,아노락바람막이,1,51
161,무지티,1,61
162,디스커버리,0,82
163,반스올드스쿨,1,40
164,무신사플레이어,1,178
165,트리플에이,1,110
166,반지,0,96
167,클리어런스,0,73
168,와이드청바지,1,83
169,언더아머,0,45
170,오베이,-,0
171,드로우핏,0,44
172,반스뮬,1,351
173,야상,-,0
174,여름바지,0,3
175,크림진,0,68
176,키르시,1,148
177,츄리닝,1,500
178,향수,-,0
179,노매뉴얼,-,0
180,데님,0,58
181,스트라이프티,0,21
182,기능성반팔,1,268
183,나이키양말,-,0
184,핸드폰케이스,1,92
185,커플티,-,0
186,mlb,0,13
187,플랙,1,80
188,페플오리지널무지반팔,1,30
189,에센셜,0,13
190,남자반바지,1,46
191,아디다스반팔,1,178
192,브랜디드,0,22
193,니트베스트,0,103
194,와이드데님,1,300
195,트레이닝반바지,0,90
196,남자카드지갑,1,491
197,힙색,0,18
198,긴팔티,0,17
199,칼하트반팔,1,202
200,레깅스,1,46
201,롱원피스,0,48
202,챔피온,0,11
203,남자크로스백,1,39
204,안다르,-,0
205,엠엘비,-,0
206,오버핏,0,12
207,메종미네드,-,0
208,남자반팔니트,1,529
209,무탠다드반팔,1,6
210,디키즈,1,395
211,무탠다드슬랙스,0,78
212,아디다스바지,0,57
213,카고반바지,-,0
214,카고조거팬츠,0,65
215,남자벨트,0,30
216,무신사쿨탠다드,1,5
217,아웃스탠딩,1,311
218,여름가디건,1,73
219,넥타이,1,207
220,나이키바지,1,96
221,본챔스,1,74
222,에어팟,-,0
223,나이키조거팬츠,1,413
224,디스커버리바람막이,0,32
225,스커트,-,0
226,조던,0,29
227,커버낫메신저백,1,252
228,남방,1,588
229,잠옷,0,117
230,밴딩슬랙스,1,465
231,첼시부츠,1,3
232,트레이닝,1,232
233,퓨마,1,118
234,fcmm,1,11
235,꼼데가르송,0,12
236,키즈,0,72
237,가죽자켓,1,185
238,밀로,-,0
239,데님팬츠,1,114
240,테이퍼드청바지,1,386
241,프린팅반팔,0,6
242,피그먼트반팔,1,11
243,미니크로스백,1,67
244,커버낫반팔,0,118
245,코닥,0,46
246,마르디메크르디,1,1
247,숄더백,0,90
248,반스체커보드,1,183
249,롱스커트,1,357
250,면바지,1,14
251,흑청바지,0,63
252,반집업,1,5
253,아노락세트,1,146
254,여자가디건,0,64
255,마하그리드,1,99
256,조끼,0,177
257,피케티셔츠,0,13
258,세터,1,352
259,오버핏블레이저,0,123
260,테이퍼드,-,0
261,무신사,-,0
262,베스트,1,57
263,폴로모자,1,87
264,오버핏반팔티,0,60
265,인사일런스,1,213
266,트래블,1,180
267,남자메신저백,0,72
268,린넨,0,85
269,마틴플랜,1,1
270,엄브로바람막이,1,166
271,커버낫셔츠,1,62
272,플레이어,-,0
273,뉴발란스327,0,96
274,깡,0,65
275,트랙팬츠,0,16
276,아울렛,1,29
277,지오다노,0,61
278,남자에코백,1,238
279,헤어밴드,1,47
280,흰색반팔,-,0
281,그라미치,0,161
282,스웻팬츠,1,38
283,와이드치노팬츠,0,50
284,테이퍼드슬랙스,-,0
285,남자셔츠,1,121
286,워커,1,175
287,캐치볼,-,0
288,단화,-,0
289,알파바운스,0,96
290,운동복,1,110
291,데님셔츠,1,136
292,반지갑,1,402
293,장우산,1,86
294,게스,-,0
295,골프,1,85
296,나이키데이브레이크,1,66
