rank,name,increase,increase_cnt
1,후드티,-,0
2,후드집업,1,1
3,맨투맨,0,1
4,바람막이,-,0
5,가디건,-,0
6,슬리퍼,1,5
7,나이키,0,1
8,니트,0,1
9,백팩,-,0
10,메신저백,1,7
11,양말,0,3
12,조거팬츠,-,0
13,가방,1,5
14,후리스,0,4
15,자켓,1,10
16,반팔,-,0
17,쿠어,1,15
18,경량패딩,0,5
19,컨버스,1,2
20,반스,0,6
21,셔츠,1,1
22,레이어드티,1,13
23,모자,1,7
24,에코백,1,14
25,코트,0,1
26,숏패딩,0,11
27,마크곤잘레스,1,6
28,볼캡,-,0
29,슬랙스,-,0
30,청바지,0,2
31,후드,0,5
32,블루종,0,9
33,크로스백,0,6
34,반팔티,1,25
35,바시티자켓,0,1
36,셋업,1,7
37,아우터,1,12
38,항공점퍼,1,25
39,무탠다드,0,3
40,운동화,0,20
41,커버낫,0,1
42,아노락,-,0
43,신발,0,4
44,트렌치코트,1,44
45,블레이저,0,14
46,트레이닝세트,0,2
47,나이키에어포스,0,6
48,야상,1,14
49,바지,1,1
50,폴로,1,14
51,스니커즈,1,2
52,청자켓,0,1
53,예일,1,37
54,카드지갑,1,21
55,아디다스,1,2
56,나이키바람막이,1,2
57,아식스,0,5
58,레더자켓,1,57
59,와이드팬츠,1,1
60,벨트,0,13
61,나이키운동화,0,7
62,윈드브레이커,0,14
63,니트집업,1,3
64,브랜디드,1,49
65,와이드슬랙스,0,19
66,플랙,1,28
67,반집업,1,4
68,트레이닝바지,0,3
69,뉴발란스,1,18
70,엘무드,0,3
71,남자가디건,1,7
72,우알롱,1,238
73,나이키신발,0,18
74,니트조끼,1,52
75,롱슬리브,0,19
76,플리스,1,19
77,지갑,0,40
78,스투시,1,38
79,lmc,1,77
80,나이키에어포스1,1,21
81,MA-1,0,5
82,바시티,1,22
83,트러커자켓,1,98
84,와이드청바지,1,49
85,가죽자켓,0,40
86,반바지,1,217
87,널디,1,64
88,독일군,1,8
89,디스이즈네버댓,1,58
90,데님자켓,1,1
91,크록스,0,5
92,로퍼,1,43
93,패딩조끼,1,10
94,뉴발란스운동화,0,20
95,뉴발란스530,0,15
96,안경,0,4
97,패딩,1,2
98,세미와이드슬랙스,0,28
99,모드나인,0,31
100,오버핏맨투맨,1,179
101,칼하트,0,29
102,스웻팬츠,1,25
103,던스트,1,204
104,에어포스,0,25
105,스파오,0,44
106,드로우핏,0,9
107,라이더자켓,1,3
108,잠옷,0,3
109,오버핏후드티,0,27
110,나이키코르테즈,1,72
111,반스올드스쿨,1,12
112,토피,1,79
113,집업,1,15
114,카고팬츠,1,216
115,흰티,1,172
116,클리어런스,1,33
117,트레이닝셋업,0,24
118,와이드데님,1,70
119,트러커,1,124
120,스웨이드자켓,1,38
121,바시티재킷,1,10
122,옥스포드셔츠,1,18
123,제로,1,11
124,아이폰케이스,1,12
125,크림진,-,0
126,쇼퍼백,0,6
127,숄더백,1,47
128,뉴발란스327,0,44
129,제멋,1,14
130,남자메신저백,1,102
131,봄아우터,0,58
132,여자조거팬츠,1,237
133,아디다스슬리퍼,0,27
134,하프집업,0,53
135,노스페이스,0,37
136,디스커버리,0,67
137,노스페이스바람막이,1,7
138,인사일런스,1,4
139,티셔츠,0,39
140,조끼,1,101
141,캉골,0,11
142,챔피온,1,3
143,퍼스널팩,1,125
144,책가방,1,40
145,독일군스니커즈,1,62
146,반스어센틱,0,63
147,대학생가방,-,0
148,무탠다드슬랙스,1,13
149,에스피오나지,1,111
150,그라미치,1,85
151,나이키후드집업,0,44
152,뉴발란스996,1,255
153,하프집업니트,0,31
154,하프집업맨투맨,0,15
155,나이키양말,1,16
156,여성가방,0,48
157,반집업니트,1,182
158,코닥,1,265
159,남자트렌치코트,1,24
160,스컬프터,1,242
161,앤더슨벨,1,31
162,깡스타일리스트,1,83
163,더플코트,1,171
164,lee,0,4
165,나이키슬리퍼,1,51
166,조던,0,48
167,커버낫맨투맨,0,55
168,후아유,1,26
169,코드그라피,1,218
170,원피스,1,3
171,발마칸코트,0,16
172,롱패딩,0,51
173,비슬로우,1,35
174,컨버스척70,0,57
175,크롭,0,66
176,런닝화,1,270
177,아디다스바지,1,63
178,뽀글이,1,53
179,치노팬츠,0,77
180,팬티,-,0
181,수아레,1,137
182,나이키조거팬츠,0,29
183,반스슬립온,1,379
184,mlb,0,8
185,키르시,1,65
186,키즈,1,26
187,지프,-,0
188,자라,1,35
189,디키즈,1,138
190,반팔티셔츠,1,278
191,에어팟프로케이스,1,86
192,크롭맨투맨,1,42
193,더비슈즈,1,71
194,카고조거팬츠,0,4
195,애플워치스트랩,1,30
196,노트북파우치,1,97
197,남자벨트,0,25
198,나이키맨투맨,0,121
199,나이키모자,0,22
200,내셔널지오그래픽,1,63
201,캉골메신저백,0,2
202,나이키데이브레이크,0,113
203,아디다스운동화,1,12
204,무스탕,1,34
205,칼하트백팩,0,9
206,마르디,1,299
207,칼하트후드집업,1,60
208,나이키후드티,0,10
209,퀄팅자켓,1,370
210,목걸이,0,69
211,오버핏셔츠,0,86
212,폰케이스,0,9
213,챔피온리버스위브,1,157
214,캡모자,0,85
215,슬링백,0,46
216,점퍼,0,27
217,토트백,0,98
218,MLB모자,0,104
219,usmc,1,95
220,양털후리스,1,6
221,세터,0,110
222,바버,1,214
223,첼시부츠,0,43
224,리,0,59
225,아디다스바람막이,1,51
226,에어팟,1,225
227,컨버스하이,0,18
228,츄리닝,0,15
229,아더에러,0,10
230,메리제인,-,0
231,야구점퍼,0,146
232,나일론팬츠,1,99
233,남자크로스백,0,95
234,여자카드지갑,0,110
235,등산화,1,189
236,트레이닝,0,36
237,흰색반팔,1,108
238,아웃스탠딩,1,246
239,캔버스,-,0
240,론트,1,124
241,비바스튜디오,0,109
242,파르티멘토,0,14
243,더플백,1,274
244,남자니트,1,165
245,엄브로,0,83
246,데님,1,2
247,여자가디건,1,103
248,라코스테,1,84
249,선글라스,1,86
250,나이키조던,1,164
251,뉴발란스574,1,6
252,레이어드,0,98
253,롱코트,1,228
254,미나브,1,5
255,세트,1,43
256,컨버스척테일러,0,2
257,폴로가디건,1,40
258,라퍼지스토어럭비맨투맨,-,0
259,무신사,1,126
