rank,name,increase,increase_cnt
97,오버핏후드티,1,15
98,옥스포드셔츠,0,5
99,나이키데이브레이크,0,17
100,뉴발란스운동화,1,23
101,커버낫맨투맨,0,5
102,니트조끼,-,0
103,첼시부츠,1,27
104,하프집업니트,0,20
105,제멋,0,6
106,컨버스척70,0,1
107,토피,1,17
108,스웻팬츠,0,23
109,로퍼,1,10
110,집업,1,17
111,인사일런스,1,41
112,안경,0,23
113,브랜디드,-,0
114,널디,0,26
115,디스커버리,0,5
116,mlb,1,17
117,아이폰케이스,1,9
118,토트백,0,12
119,여자가디건,1,52
120,라이더자켓,0,25
121,나이키후드티,0,3
122,lee,1,26
123,반스올드스쿨,1,17
124,데님자켓,1,42
125,바시티,0,53
126,반스어센틱,0,10
127,와이드청바지,1,34
128,쇼퍼백,1,26
129,세미와이드슬랙스,1,6
130,크림진,1,84
131,봄아우터,1,50
132,디스이즈네버댓,1,71
133,크롭,0,2
134,패딩조끼,1,11
135,조던,0,37
136,제로,1,17
137,뉴발란스574,1,57
138,남자메신저백,1,22
139,야구점퍼,0,22
140,잠옷,0,19
141,치노팬츠,1,14
142,오버핏셔츠,1,5
143,무스탕,1,54
144,lmc,0,36
145,카고조거팬츠,0,9
146,나이키슬리퍼,0,18
147,에스피오나지,0,22
148,반지,1,25
149,칼하트백팩,1,62
150,원피스,0,64
151,마르디,0,13
152,나이키모자,1,5
153,코드그라피,0,24
154,와이드데님,1,11
155,클리어런스,0,54
156,발마칸코트,0,36
157,아디다스바지,1,71
158,더비슈즈,1,89
159,티셔츠,0,17
160,회색후드티,1,50
161,책가방,0,17
162,시계,1,2
163,데님,1,23
164,바시티재킷,0,13
165,우알롱,0,62
166,스투시,0,62
167,비슬로우,0,4
168,컨버스척테일러,1,50
169,자라,1,157
170,MLB모자,0,12
171,하프집업맨투맨,1,142
172,아디다스슬리퍼,1,45
173,카고팬츠,1,40
174,노스페이스,0,28
175,아디다스운동화,1,69
176,레이어드,1,17
177,피쉬테일,1,73
178,나이키양말,0,10
179,트러커,1,93
180,패딩,0,83
181,뉴발란스996,0,47
182,던스트,1,95
183,코닥,1,1
184,레깅스,0,25
185,폴로니트,0,10
186,챔피온,0,16
187,키르시,0,73
188,나이키조던,1,14
189,애플워치스트랩,1,96
190,트위드자켓,1,92
191,남자트렌치코트,1,32
192,사파리자켓,0,60
193,숄더백,0,13
194,크롭맨투맨,1,1
195,MA1,-,0
196,반팔티셔츠,1,138
197,캘빈클라인,1,149
198,긴팔티,0,13
199,칼하트후드집업,1,123
200,휠라,1,219
201,여자카드지갑,0,11
202,노스페이스바람막이,0,26
203,오늘만이가격,1,247
204,숏코트,0,25
205,나이키바지,1,17
206,아디다스바람막이,0,19
207,컨버스하이,1,186
208,캔버스,0,30
209,오버핏맨투맨,0,9
210,노트북파우치,0,43
211,나이키백팩,1,30
212,라코스테,0,13
213,남자가방,1,17
214,트위드,1,150
215,생지데님,0,11
216,크롭후드집업,1,62
217,나이키에어맥스,1,51
218,츄리닝,1,31
219,어글리슈즈,1,32
220,mmgl,1,25
221,흰티,0,52
222,스컬프터,0,21
223,아웃스탠딩,1,65
224,에어팟프로케이스,0,35
225,뮬,0,51
226,여성가방,1,57
227,폰케이스,1,36
228,남자카드지갑,1,36
229,스웨트팬츠,1,99
230,팔찌,1,37
231,지프,1,106
232,트레이닝,0,50
233,커버낫후드티,0,18
234,후아유,1,4
235,플랙,0,94
236,목폴라,1,48
237,무신사,1,70
238,디키즈,1,180
239,미니백,1,183
240,퀄팅자켓,1,79
241,스타디움자켓,0,45
242,독일군스니커즈,0,16
243,벌룬팬츠,0,22
244,단화,1,85
245,나이키조거팬츠,0,39
246,론트사파리자켓,1,149
247,블랙진,1,133
248,디스커버리신발,1,7
249,마뗑킴,0,24
250,스웻셋업,0,62
251,롱코트,1,138
252,반지갑,1,44
253,워커,1,4
254,파자마,1,15
255,잔스포츠,1,86
256,반집업니트,0,100
257,939,1,85
258,캉골백팩,0,81
259,오버핏블레이저,0,47
260,뉴발란스슬리퍼,0,4
261,메종키츠네,1,236
262,페플,1,175
263,레더,1,193
264,마하그리드,1,81
265,흑청자켓,1,105
266,대학생가방,0,29
267,조끼,0,130
268,닥터마틴,0,49
269,나이키가방,1,90
270,무탠다드슬랙스,1,74
271,케이스,1,143
272,무탠다드블레이저,1,286
273,폴로가디건,0,66
274,스웨이드자켓,1,53
275,일꼬르소,0,44
276,옥스퍼드셔츠,1,210
277,나이키반팔,0,86
278,크롭티,0,80
279,트랙탑,1,16
280,데님팬츠,0,40
281,예일후드티,0,8
282,캉골메신저백,0,50
283,바버,1,174
284,비바스튜디오,0,76
285,아디다스슈퍼스타,1,40
286,여자조거팬츠,0,34
287,트레이닝복세트,1,17
288,넥타이,1,424
289,흑청바지,0,65
290,반스슬립온,0,19
291,남자가죽자켓,0,56
292,남자니트,0,56
293,폴로셔츠,1,123
294,캉골가방,0,41
295,리,0,36
296,나이키조던운동화,0,35
297,남자크로스백,1,58
298,노메뉴얼,0,52
299,파르티멘토,0,60
300,세트,0,9
