rank,name,increase,increase_cnt
1,반팔,-,0
2,바람막이,-,0
3,반바지,1,1
4,반팔티,0,1
5,셔츠,-,0
6,나이키,-,0
7,반팔니트,-,0
8,맨투맨,-,0
9,가디건,1,3
10,후드집업,1,4
11,볼캡,-,0
12,양말,1,1
13,모자,0,4
14,반스,0,4
15,바지,1,9
16,후드티,1,1
17,슬리퍼,0,1
18,컨버스,1,1
19,조거팬츠,0,4
20,슬랙스,-,0
21,크록스,1,2
22,메신저백,1,17
23,백팩,1,2
24,청바지,1,3
25,자켓,0,4
26,무탠다드,0,8
27,아노락,0,5
28,나이키바람막이,1,3
29,마크곤잘레스,1,8
30,셋업,1,18
31,아디다스,1,2
32,폴로,1,9
33,롱슬리브,0,5
34,마르디,1,6
35,에코백,1,9
36,가방,0,7
37,커버낫,0,1
38,와이드슬랙스,1,16
39,뉴발란스,1,7
40,크로스백,1,3
41,오버핏셔츠,0,3
42,나이키반팔,1,25
43,카드지갑,1,10
44,스니커즈,1,17
45,와이드팬츠,1,18
46,운동화,1,1
47,블레이저,0,21
48,오버핏반팔,0,18
49,캡모자,1,24
50,원피스,1,16
51,샌들,1,11
52,아식스,0,10
53,스투시,0,8
54,니트조끼,1,2
55,니트,0,6
56,엘무드,1,3
57,예일,0,2
58,반팔셔츠,0,26
59,신발,0,7
60,나이키에어포스,-,0
61,미나브,0,11
62,카라티,0,28
63,벨트,0,28
64,쪼리,-,0
65,lmc,1,7
66,티셔츠,1,14
67,쿨탠다드,0,9
68,쿠어,1,1
69,앤더슨벨,1,77
70,크롭티,0,5
71,트레이닝바지,0,20
72,폴로반팔,1,24
73,로퍼,1,30
74,지갑,0,4
75,나이키신발,1,10
76,나이키운동화,1,28
77,반스어센틱,1,67
78,토피,1,20
79,나이키반바지,1,14
80,뮬,0,23
81,아미,1,29
82,아디다스바람막이,1,42
83,스파오,1,7
84,아울렛,0,6
85,칼하트,0,11
86,조끼,0,2
87,세미와이드슬랙스,1,18
88,트레이닝세트,0,13
89,lee,1,87
90,크롭,1,11
91,마뗑킴,1,28
92,브랜디드,0,3
93,카고팬츠,1,100
94,남자가디건,1,24
95,깡스타일리스트,0,14
96,미니백,1,40
97,옥스포드셔츠,0,11
98,에어포스,0,10
99,목걸이,0,20
100,레고,1,337
101,더비슈즈,0,18
102,아이폰케이스,1,31
103,니트베스트,0,4
104,나시,1,34
105,청자켓,0,28
106,크림진,1,9
107,에스피오나지,1,49
108,안경,0,14
109,캘빈클라인,0,22
110,반팔카라티,0,39
111,MLB모자,1,5
112,나일론팬츠,0,6
113,우포스,0,37
114,린넨셔츠,0,46
115,깡스타일리스트엘무드,1,7
116,선글라스,1,73
117,나이키양말,1,49
118,반팔티셔츠,0,7
119,남자반바지,0,2
120,와이드청바지,1,28
121,컨버스척70,1,104
122,데님,1,78
123,래플,1,63
124,버뮤다팬츠,0,42
125,캘빈클라인반팔,0,4
126,노스페이스바람막이,1,92
127,노메뉴얼,-,0
128,캉골,0,26
129,반지,1,59
130,치노팬츠,0,38
131,베스트,1,28
132,플랙,0,19
133,엘무드깡,0,21
134,모드나인,0,4
135,스트라이프티,-,0
136,팔찌,0,36
137,칼하트반팔,1,54
138,면바지,1,173
139,남자벨트,1,106
140,널디,0,45
141,mlb,0,32
142,반스올드스쿨,1,21
143,디스이즈네버댓,0,23
144,잠옷,1,136
145,슬링백,1,5
146,남자반팔티,1,11
147,데님셔츠,1,59
148,무탠다드슬랙스,1,35
149,레이어드티,0,58
150,에센셜,1,22
151,비슬로우,0,19
152,힙색,1,27
153,클리어런스,0,24
154,아디다스바지,1,36
155,머슬핏,0,13
156,골프,0,28
157,조던,1,39
158,나이키에어포스1,0,51
159,벌룬팬츠,0,33
160,린넨바지,0,19
161,미니크로스백,1,70
162,블루종,1,9
163,던스트,0,32
164,스컬프터,1,37
165,닥터마틴,1,12
166,라코스테,1,77
167,남자가방,1,7
168,토트백,1,43
169,제로,1,55
170,뉴발란스327,-,0
171,긴팔티,0,48
172,커버낫반팔,1,179
173,나이키모자,1,40
174,데님팬츠,0,9
175,수아레,0,50
176,디스커버리,0,7
177,폴로셔츠,1,15
178,트레이닝반바지,1,235
179,키즈,0,39
180,가죽자켓,0,29
181,스투시반팔,0,26
182,와이드데님,1,21
183,아웃스탠딩,1,58
184,후아유,0,4
185,폴로모자,1,131
186,드로우핏,0,16
187,우알롱,1,50
188,연청바지,1,84
189,키링,1,5
190,스웻팬츠,0,17
191,수영복,0,39
192,슬립온,0,78
193,에어팟케이스,1,184
194,리,1,106
195,스탠드오일,0,41
196,마리떼,1,24
197,아디다스반팔,1,10
198,에어팟프로케이스,1,81
199,후드,0,37
200,엄브로,0,40
201,오버핏맨투맨,1,34
202,메종키츠네,0,20
203,나이키데이브레이크,1,35
204,아우터,0,40
205,언더아머,1,17
206,폰케이스,1,42
207,여름바지,0,62
208,오버핏반팔티,0,47
209,반스뮬,0,34
210,챔피온,1,34
211,코드그라피,0,26
212,트레이닝,1,246
213,아더에러,1,207
214,최고심,1,25
215,여자카드지갑,0,6
216,칸코,1,344
217,아디다스반바지,1,107
218,기능성반팔,1,139
219,캐치볼,1,38
220,무지티,1,86
221,살로몬,1,176
222,캉골메신저백,1,247
223,디키즈,1,123
224,제멋,1,42
225,유니폼브릿지,0,23
226,체크셔츠,1,204
227,청반바지,0,49
228,반스슬립온,0,79
229,트레이닝셋업,0,132
230,긴팔,0,25
231,마하그리드,0,88
232,세터,1,29
233,독일군,0,94
234,여자가디건,1,19
235,마르디메크르디,0,1
236,아디다스슬리퍼,0,13
237,코닥,0,38
238,남자메신저백,1,66
239,애드오프,1,370
240,939,0,132
241,카고바지,1,73
242,그라미치,0,21
243,넥타이,1,119
244,데님자켓,0,32
245,롱원피스,1,51
246,시계,1,77
247,스트라이프,1,24
248,린넨,0,67
249,흰티,1,60
250,레깅스,0,4
251,인템포무드,0,11
252,지프,1,111
253,프리즘웍스,1,89
254,네이더스,1,38
255,생지데님,0,108
256,mmgl,0,14
257,나이키후드집업,0,43
258,애플워치,1,35
259,키르시,0,75
260,르아브,0,33
261,니티드,1,57
262,그립톡,1,210
263,블록버스터세일,1,34
264,무지반팔,0,130
265,크롭반팔티,0,33
266,나이키슬리퍼,1,22
267,여성가방,0,109
268,디스커버리바람막이,1,68
269,mmlg,0,6
270,나이키에어맥스,1,144
271,헨리넥,0,15
272,뉴발란스운동화,1,27
273,꼼데가르송,1,174
274,아노락바람막이,1,21
275,크리틱,0,15
276,남방,1,126
277,반스컴피쿠시,0,12
278,아디다스운동화,1,109
279,컨버스척테일러,1,26
280,무신사쿨탠다드,1,65
281,클로그,1,163
282,피그먼트,0,46
283,인사일런스,0,130
284,피스워커,1,48
285,휠라,1,229
286,집업,1,22
287,오즈위고,0,12
288,츄리닝,0,73
289,커플티,1,151
290,남자오버핏반팔티셔츠,1,70
291,바시티자켓,0,75
292,밴딩슬랙스,1,104
293,애플워치스트랩,0,98
294,나이키조던,0,9
295,스트라이프셔츠,1,230
296,반집업,0,67
