rank,name,increase,increase_cnt
98,나이키바람막이,1,245
99,트레이닝셋업,1,332
100,에스피오나지,1,32
101,머플러,0,4
102,첼시부츠,1,6
103,벨리에,1,158
104,뉴발란스327,-,0
105,야상,1,13
106,캡모자,0,28
107,코듀로이팬츠,1,135
108,뉴발란스,1,69
109,반스어센틱,1,140
110,하프집업니트,0,31
111,잠옷,1,72
112,앤더슨벨,1,25
113,모드나인,1,9
114,나이키맨투맨,1,5
115,lmc,0,49
116,널디,1,15
117,스웻팬츠,1,90
118,스웨이드자켓,-,0
119,노스페이스,1,26
120,팬티,-,0
121,무스탕,0,56
122,우알롱,1,40
123,나이키후드티,1,487
124,제로,0,13
125,s22,1,140
126,yeezy,-,0
127,여자가디건,-,0
128,크록스,0,43
129,와이드데님,1,26
130,치노팬츠,0,74
131,더비슈즈,1,341
132,비슬로우,1,74
133,엄브로,1,79
134,이지500,-,0
135,점퍼,1,225
136,남자가죽자켓,0,1
137,오버핏셔츠,1,11
138,조던,0,22
139,코닥,0,47
140,스투시,0,81
141,아더에러,0,24
142,스웻셋업,1,165
143,크롭후드집업,1,135
144,아디다스바지,1,111
145,카고팬츠,1,18
146,파자마,0,37
147,럭비티,-,0
148,마뗑킴,1,484
149,비긴202,-,0
150,토트백,0,27
151,라운드넥가디건,1,74
152,반스체커보드,1,291
153,노트북파우치,1,44
154,반스올드스쿨,1,224
155,에어포스,0,12
156,크롭,0,15
157,블랙진,-,0
158,원피스,1,15
159,뮬,0,7
160,야구점퍼,0,1
161,컨버스척70,1,33
162,패딩조끼,1,243
163,봄자켓,-,0
164,시계,0,77
165,안경,0,53
166,유니폼브릿지,1,400
167,트랙팬츠,-,0
168,무탠다드슬랙스,1,159
169,옥스포드셔츠,1,52
170,크림진,1,4
171,터틀넥,1,227
172,폴로니트,1,164
173,아미,1,181
174,일꼬르소,1,56
175,뉴발란스530,1,215
176,드로우핏,1,70
177,아질레,-,0
178,남자니트,0,52
179,남자메신저백,1,343
180,슬링백,1,372
181,남자맨투맨,1,164
182,목폴라,0,94
183,와이드청바지,0,22
184,크롭맨투맨,1,178
185,브이넥니트,-,0
186,스웨트팬츠,0,33
187,츄리닝,1,382
188,장갑,1,146
189,나이키후드집업,0,107
190,뉴발란스운동화,0,32
191,마르디,-,0
192,바시티재킷,0,92
193,츄리닝세트,1,211
194,크롭가디건,-,0
195,트러커,0,9
196,토피,-,0
197,나일론팬츠,-,0
198,데님자켓,0,44
199,디키즈,0,57
200,숏비니,-,0
201,엘무드니트,1,12
202,반지,0,126
203,실내화,-,0
204,챔피온,0,108
205,퓨마,1,53
206,꼼파뇨,-,0
207,나이키바지,0,17
208,데님,0,103
209,레더,-,0
210,아노락맨투맨,1,236
211,아디다스운동화,1,119
212,하프집업,0,119
213,MLB모자,1,385
214,봄아우터,0,104
215,생지데님,0,147
216,여자카드지갑,0,2
217,슬리브,1,332
218,폴로가디건,-,0
219,lee,1,60
220,피지컬에듀케이션디파트먼트,1,368
221,화이트진,-,0
222,남자크로스백,1,707
223,떡볶이코트,1,69
224,라이더자켓,0,7
225,면바지,1,151
226,플리스,0,125
227,phyps,1,289
228,벌룬팬츠,1,57
229,캉골가방,-,0
230,남자가방,0,54
231,스타디움자켓,0,23
232,예일맨투맨,1,54
233,회색트레이닝바지,1,630
234,남자슬렉스,1,203
235,데밀,-,0
236,봄,-,0
237,집업,1,73
238,테이퍼드청바지,0,81
239,골프,-,0
240,내셔널지오그래픽,-,0
241,노메뉴얼,1,33
242,리바이스,1,5
243,반집업니트,1,105
244,폰케이스,-,0
245,흑청바지,-,0
246,fcmm,-,0
247,스커트,-,0
248,아이폰케이스,0,157
249,오즈위고,1,84
250,울자켓,1,248
251,퀄팅자켓,1,134
252,핸드워머,1,86
253,나이키조던,0,139
254,남자후드티,-,0
255,리복운동화,-,0
256,스투시후드티,0,54
257,아식스젤카야노,-,0
258,포터리,-,0
259,프리즘웍스,-,0
260,나이키코르테즈,-,0
261,뎃,0,1
262,디스커버리,0,123
263,레이어드티셔츠,-,0
264,리복,0,84
265,세미와이드청바지,1,435
266,아메카지,1,226
267,나이키에어포스1로우,1,341
268,노스페이스백팩,1,45
269,런닝화,0,77
270,에어팟,-,0
271,더플코트,-,0
272,조거,0,10
273,롱코트,-,0
274,발마칸,0,87
275,키링,1,36
276,트위드,0,143
277,반스슬립온,0,156
278,카고조거팬츠,0,63
279,파우치,0,84
280,나이키모자,-,0
281,목도리,0,130
282,윈드브레이커,0,112
283,남자셔츠,0,10
284,체커보드,-,0
285,칼하트후드집업,-,0
286,컨버스런스타하이크,-,0
287,플리스자켓,-,0
288,피쉬테일,1,108
289,남자브이넥니트,-,0
290,남자카드지갑,1,637
291,등산화,1,106
292,카라가디건,-,0
293,캐리어,1,213
294,트레이닝,1,70
295,선글라스,0,128
296,와이드스웻팬츠,1,86
297,케이스,0,148
298,키즈,-,0
299,후드자켓,-,0
300,tngt,1,217
