rank,name,increase,increase_cnt
1,후드티,-,0
2,맨투맨,-,0
3,니트,1,1
4,백팩,1,1
5,후드집업,0,2
6,나이키,-,0
7,가디건,1,1
8,조거팬츠,0,1
9,비니,-,0
10,반스,-,0
11,컨버스,-,0
12,가방,1,1
13,엘무드,1,14
14,메신저백,-,0
15,마크곤잘레스,-,0
16,모자,-,0
17,반팔,-,0
18,운동화,1,5
19,코트,0,7
20,숏패딩,0,1
21,나이키에어포스,1,1
22,셔츠,1,3
23,자켓,1,1
24,슬리퍼,0,6
25,바람막이,0,4
26,양말,0,6
27,신발,1,4
28,바지,0,2
29,지갑,1,12
30,커버낫,0,2
31,예일,1,3
32,바시티자켓,-,0
33,후리스,1,3
34,청바지,1,4
35,트레이닝세트,1,11
36,셋업,1,4
37,블레이저,0,8
38,슬랙스,0,1
39,레이어드티,1,14
40,카드지갑,0,7
41,와이드팬츠,1,3
42,아디다스,0,7
43,크로스백,0,4
44,스니커즈,0,2
45,뉴발란스,1,2
46,패딩,1,11
47,무탠다드,0,17
48,트레이닝바지,0,5
49,반팔티,1,15
50,블루종,1,10
51,폴로,0,1
52,경량패딩,0,1
53,나이키신발,0,1
54,아우터,1,9
55,모드나인,0,7
56,항공점퍼,0,2
57,에코백,0,1
58,와이드슬랙스,1,11
59,쿠어,0,4
60,니트집업,1,27
61,무스탕,1,18
62,나이키운동화,1,13
63,에어포스,1,3
64,칼하트,1,6
65,가죽자켓,1,7
66,아식스,1,43
67,레더자켓,1,6
68,토피,0,6
69,아노락,0,20
70,스파오,1,15
71,나이키후드티,1,60
72,비바스튜디오,1,17
73,청자켓,0,15
74,롱슬리브,1,6
75,바시티,1,25
76,mmgl,1,2
77,조던,1,36
78,캡모자,1,10
79,나이키맨투맨,0,14
80,발마칸코트,1,19
81,야상,0,5
82,나이키데이브레이크,1,38
83,디스이즈네버댓,1,21
84,하프집업니트,0,16
85,크록스,0,1
86,목걸이,0,27
87,인사일런스,0,26
88,lmc,1,22
89,갤럭시탭,0,22
90,트레이닝셋업,1,7
91,안경,1,25
92,원피스,1,23
93,나이키에어포스1,0,10
94,벨트,0,1
95,드로우핏,0,18
96,뉴발란스운동화,1,60
