rank,name,increase,increase_cnt
98,뉴발란스327,1,61
99,윈드브레이커,0,53
100,아이폰케이스,1,12
101,독일군,1,49
102,론론,1,191
103,오버핏후드티,0,41
104,키르시,1,223
105,MA-1,-,0
106,플리스,1,15
107,캡모자,1,96
108,칼하트,0,36
109,크림진,1,87
110,반스올드스쿨,0,9
111,워커,1,303
112,디스커버리,1,39
113,스파오,0,23
114,나이키데이브레이크,1,222
115,카고조거팬츠,1,31
116,오버핏셔츠,1,260
117,잠옷,0,8
118,레이어드,1,55
119,노트북파우치,1,239
120,인사일런스,0,24
121,토피,1,8
122,나이키조던,1,169
123,아더에러,1,186
124,와이드데님,1,16
125,하프집업니트,1,22
126,도프제이슨,0,21
127,에스피오나지,1,183
128,청자켓,0,61
129,반바지,0,53
130,니트베스트,1,13
131,스투시,0,42
132,MLB모자,0,10
133,오늘만이가격,1,119
134,더비슈즈,1,103
135,나이키바람막이,0,51
136,나이키모자,0,6
137,나이키후드티,0,24
138,라이더자켓,0,15
139,폴로니트,1,14
140,제멋,0,59
141,골프,1,419
142,우알롱,-,0
143,세미와이드슬랙스,1,83
144,앤더슨벨,-,0
145,로퍼,1,176
146,나이키맨투맨,0,76
147,아식스i4p,-,0
148,발마칸코트,0,66
149,발마칸,0,66
150,트위드자켓,1,129
151,목도리,1,613
152,첼시부츠,0,59
153,데님,0,22
154,레깅스,0,21
155,아디다스운동화,1,139
156,lmc,0,22
157,lee,1,61
158,마르디,1,285
159,PINKO,0,41
160,엄브로,1,17
161,페플,-,0
162,뉴발란스530,0,6
163,블랙진,1,259
164,스웻셋업,1,66
165,책가방,1,7
166,하프집업맨투맨,0,66
167,레더,1,222
168,미니크로스백,-,0
169,봄아우터,1,109
170,커버낫맨투맨,0,16
171,나이키조거팬츠,1,29
172,니트조끼,0,81
173,피쉬테일,0,63
174,던스트,1,138
175,오즈위고,1,202
176,나이키슬리퍼,1,557
177,로라로라,1,213
178,i4p,0,62
179,파우치,-,0
180,닥터마틴,1,223
181,비바스튜디오,0,115
182,수아비,1,104
183,키즈,1,38
184,캔버스백,-,0
185,래플,1,128
186,트러커자켓,1,240
187,생지데님,0,6
188,반스어센틱,0,110
189,키링,1,10
190,바라클라바,1,93
191,맥코트,0,29
192,티셔츠,1,97
193,집업,0,25
194,옥스포드셔츠,0,23
195,비슬로우,1,34
196,리복,0,44
197,플랙,0,122
198,노스페이스,1,243
199,mlb,0,85
200,긴팔티셔츠,1,49
201,남자메신저백,0,35
202,뮬,0,8
203,데님자켓,1,1
204,쇼퍼백,1,379
205,에어팟프로케이스,0,12
206,세터,-,0
207,슬링백,1,216
208,와이드청바지,0,6
209,체크바지,1,24
210,크롭티,-,0
211,트러커,0,36
212,독일군스니커즈,0,7
213,면바지,1,111
214,나일론팬츠,1,241
215,노스페이스패딩,1,13
216,바시티,0,72
217,파자마,0,25
218,패딩조끼,1,87
219,노메뉴얼,-,0
220,스웨이드자켓,1,240
221,스웨트팬츠,1,30
222,나이키후드집업,0,46
223,럭비티,1,1
224,오버핏맨투맨,0,116
225,숏코트,0,42
226,커버낫후드티,1,17
227,크롭,1,72
228,그라미치,0,5
229,뉴발란스574,1,143
230,아디다스슬리퍼,1,199
231,언더아머,1,11
232,나이키조던운동화,1,247
233,메종미네드,0,76
234,아웃스탠딩,1,35
235,머플러,0,68
236,폴로가디건,1,313
237,뉴발란스996,-,0
238,이지,1,77
239,히로,1,312
240,런닝화,1,90
241,시계,1,120
242,미니백,1,97
243,그립톡,1,189
244,크롭맨투맨,1,350
245,스탠드오일,0,14
246,필통,-,0
247,아식스조그100,0,6
248,야구점퍼,0,53
249,나이키에어맥스97,1,274
250,디키즈,0,12
251,무신사부티크,1,56
252,팬티,1,130
253,나이키가방,1,116
254,나이키와플트레이너,-,0
255,클렛,1,457
256,나이키덩크로우,-,0
257,지프,-,0
258,캐치볼,0,5
259,커버낫가방,1,210
260,컨버스하이,1,191
261,코듀로이팬츠,0,1
262,리바이스,1,20
263,라퍼지스토어럭비맨투맨,-,0
264,캉골메신저백,-,0
265,mmgl,0,86
266,무신사,1,144
267,나이키런닝화,1,187
268,남자가죽자켓,1,88
269,반지,-,0
270,흰티,1,251
271,더블코트,-,0
272,반집업맨투맨,1,496
273,여성가방,0,132
274,집업니트,-,0
275,카고팬츠,1,45
276,팬츠,1,90
277,폰케이스,0,68
278,떡볶이코트,0,1
279,파르티멘토,-,0
280,르마드,1,80
281,메리제인,1,111
282,테이퍼드청바지,0,122
283,남자벨트,1,294
284,목티,0,18
285,무탠다드블레이저,-,0
286,반스뮬,-,0
287,여성로퍼,-,0
288,여자조거팬츠,1,87
289,오버핏블레이저,1,177
290,져지,-,0
291,퓨마,-,0
292,핸드폰케이스,-,0
293,긴팔티,0,158
294,나이키스우시,-,0
295,디앤써,-,0
296,비건레더,0,12
297,아미,1,7
298,장갑,0,114
299,챔피온,0,59
300,피스워커,0,85
