rank,name,increase,increase_cnt
1,후드티,-,0
2,후드집업,-,0
3,맨투맨,1,2
4,바람막이,0,1
5,가디건,0,1
6,나이키,-,0
7,니트,-,0
8,조거팬츠,-,0
9,후리스,1,15
10,양말,-,0
11,경량패딩,1,15
12,마크곤잘레스,1,2
13,청바지,1,7
14,백팩,0,2
15,반팔,1,27
16,모자,-,0
17,메신저백,0,2
18,슬랙스,1,7
19,반스,1,18
20,나이키에어포스,1,26
21,쿠어,0,4
22,블레이저,0,9
23,블루종,1,25
24,슬리퍼,1,15
25,자켓,0,16
26,아우터,1,7
27,셔츠,0,16
28,운동화,0,6
29,셋업,0,1
30,바시티자켓,1,77
31,바버,1,14
32,레이어드티,0,9
33,볼캡,-,0
34,아디다스,1,46
35,가방,1,23
36,아노락,0,15
37,커버낫,1,7
38,아식스,1,3
39,코트,0,20
40,트렌치코트,0,10
41,컨버스,0,12
42,바지,1,7
43,반팔티,1,29
44,봄아우터,0,1
45,트레이닝바지,1,26
46,야상,0,8
47,롱슬리브,0,16
48,신발,1,11
49,트레이닝세트,0,15
50,나이키신발,0,10
51,나이키바람막이,0,19
52,항공점퍼,0,16
53,청자켓,1,57
54,무탠다드,0,1
55,조끼,1,121
56,크로스백,0,29
57,에코백,1,3
58,와이드슬랙스,1,7
59,플리스,1,15
60,레더자켓,1,4
61,가죽자켓,1,30
62,와이드팬츠,0,27
63,나이키에어포스1,1,35
64,예일,0,14
65,에어포스,1,30
66,숏패딩,1,12
67,패딩조끼,1,55
68,크림진,1,48
69,스파오,1,27
70,칼하트,0,1
71,윈드브레이커,0,5
72,나이키운동화,0,18
73,폴로,0,22
74,니트집업,0,12
75,크록스,1,98
76,집업,1,247
77,나이키맨투맨,1,122
78,오버핏후드티,1,4
79,후드,1,14
80,벨트,1,141
81,엘무드,1,21
82,지갑,1,123
83,데님자켓,1,4
84,스웻팬츠,1,1
85,바시티,1,174
86,반집업,0,19
87,브이넥니트,1,163
88,남자가디건,0,2
89,널디,1,491
90,모드나인,1,120
91,옥스포드셔츠,0,15
92,나이키데이브레이크,1,241
93,야구점퍼,0,23
94,하프집업니트,0,38
95,세미와이드슬랙스,1,28
96,남자니트,1,48
97,후아유,1,99
98,미니멀자켓,1,66
99,쇼퍼백,1,142
100,아웃스탠딩,1,167
101,티셔츠,1,458
102,잠옷,0,34
103,반팔티셔츠,1,69
104,더비슈즈,1,232
105,나이키후드집업,1,15
106,세터,1,18
107,스니커즈,0,32
108,캉골,-,0
109,lmc,1,28
110,로퍼,1,230
111,첼시부츠,1,29
112,반바지,1,78
113,흰티,1,58
114,오버핏셔츠,1,14
115,숄더백,0,16
116,와이드청바지,1,78
117,에스피오나지,1,120
118,뉴발란스327,-,0
119,셋업수트,1,61
120,패딩,1,154
121,긴팔티셔츠,-,0
122,양털후리스,1,179
123,나이키바지,1,56
124,레이어드,0,72
125,니트조끼,0,78
126,마르디,1,83
127,MA1,1,180
128,뉴발란스,0,73
129,드로우핏,1,208
130,래플,1,110
131,칼하트후드집업,0,70
132,토피,0,14
133,오버핏맨투맨,0,19
134,카드지갑,0,71
135,클리어런스,0,24
136,캡모자,1,222
137,반스어센틱,1,283
138,인사일런스,0,41
139,노메뉴얼,-,0
140,조던,0,5
141,나이키후드티,1,108
142,디스커버리,1,228
143,브랜디드,0,54
