rank,brand,product,price,sale_price,increase,increase_cnt,no_deli
1위,로에베,[로에베xON컬렉션]파카스페이스블루남녀공용,"1,700,000원",-,1,999,-
2위,커버낫,에센셜쿨코튼2-PACK티셔츠,"49,000원","44,100원",-,-,-
3위,수아레,[리뉴얼ver.]린넨세미와이드밴딩팬츠세트,"66,000원","49,500원",1,2,5/4배송 예정
4위,후러브스아트,유니섹스세미와이드밴딩슬랙스,"54,000원","33,900원",1,2,-
5위,라퍼지스토어,시티보이빅오버옥스포드셔츠_RoyalBlue,"47,000원","42,000원",1,3,-
6위,미우미우,여성미니스피릿마테라쎄숄더백-블랙/5NE844N88F0002,"1,320,000원","840,000원",0,5,새벽배송 예정
7위,마르니,여성미디움카프스킨트렁크숄더백-펠리칸/SBMPN09NO1LV589ZN09N,"2,730,000원","1,135,000원",0,4,새벽배송 예정
8위,폴로 랄프 로렌,커스텀핏옥스포드셔츠-화이트,"179,000원",-,1,80,-
9위,폴로 랄프 로렌,커스텀핏리넨셔츠-화이트,"199,000원",-,0,2,-
10위,마르디 메크르디,TSHIRTFLOWERMARDI_WHITEGREEN,"42,000원","37,800원",1,10,3일지연 예정
11위,라퍼지스토어,[Package]테이퍼드와이드원턱린넨팬츠_9Color,"72,000원","49,800원",1,2,-
12위,무신사 스탠다드,테이퍼드히든밴딩크롭슬랙스[블랙],"32,900원",-,0,3,-
13위,미나브,[미나브X깡스타일리스트]코튼모달미니멀와플하프니트[스카이블루],"55,000원","31,900원",0,1,6/10배송 예정
14위,발렌시아가,공용스몰휠슬링숄더백-블랙/661926H858X1090,"1,050,000원","525,000원",1,999,새벽배송 예정
15위,닥터마틴,그리폰블랙샌들15695001,"190,000원",-,1,999,-
16위,페라가모,(66A064NERO0685979)남성간치니반지갑22SS,"373,000원",-,-,-,-
17위,나이키,에어조던1로우엘레베이트화이트오닉스DH7004-102,"349,000원",-,1,999,-
18위,라퍼지스토어,시티보이빅오버옥스포드셔츠_NeutralGray,"47,000원","42,000원",0,3,-
19위,플러스마이너스제로,무선청소기C030,"349,000원",-,-,-,-
20위,스탠드오일,Butterbag·버터백,"89,000원",-,1,80,-
21위,[블록버스터세일],아크블랙메신저백,"79,000원","61,620원",1,4,5/6배송 예정
22위,하 아카이브,쿨코튼2-PACK베츠기본반팔티셔츠블랙/화이트,"49,000원","31,850원",0,1,-
23위,이벳필드,공용타이니모노그램지퍼클러치-블랙/60777902G0W1000,"970,000원","429,000원",1,999,새벽배송 예정
24위,생로랑,커스텀슬림핏메시폴로셔츠-블랙,"149,000원",-,1,541,-
25위,폴로 랄프 로렌,MA-1레귤러Black,"239,000원",-,1,102,-
26위,알파 인더스트리,DeepOneTuckSweatPants[Grey],"39,000원",-,1,30,5/3배송 예정
27위,제로,JasmineEdwardianBlueTeaLengthDress,"289,000원",-,1,999,-
28위,심플레트로,미시간울버린피그먼트반팔티블랙차콜,"39,000원","27,900원",1,23,5/2배송 예정
