rank,brand,product,price,sale_price,increase,increase_cnt,no_deli
1위,삼성전자,갤럭시탭S8플러스SM-X800WiFi128GB,"1,098,900원","1,021,977원",1,95,-
2위,후러브스아트,유니섹스세미와이드밴딩슬랙스,"54,000원","33,900원",-,-,-
3위,토피,2WAY스웻후드집업(MELANGEGREY),"45,000원","42,500원",1,3,-
4위,라퍼지스토어,[매트블랙]버핑레더미니멀포켓블루종_MattBlack,"94,000원","69,900원",-,-,-
5위,에스피오나지,RayYachtParkaBlack,"129,000원","119,000원",-,-,4/6배송 예정
6위,푸마 셀렉트,푸마X아미후드티셔츠-라이트그레이/534069-04,"189,000원",-,0,6,-
7위,컨버스,척70클래식블랙162050C,"99,000원",-,1,11,-
8위,컨버스,척70클래식블랙162058C,"95,000원",-,0,6,-
9위,토피,2WAY스웻후드집업(BLACK),"45,000원","42,500원",1,20,-
10위,무신사 스탠다드,테이퍼드히든밴딩크롭슬랙스[블랙],"32,900원",-,1,9,-
11위,세터,팔로오버사이즈부클가디건세이지그린,"149,000원",-,1,425,3/23배송 예정
12위,토피,와이드데님팬츠(LIGHTBLUE),"49,000원","44,100원",1,142,-
13위,아디다스,레트로피E5-크림브라운/GV6760,"129,000원","99,900원",0,3,-
14위,반스,올드스쿨(캔버스)-블랙:트루화이트/VN000ZDF1WX1,"79,000원",-,1,280,-
15위,드로우핏,오버사이즈울트렌치코트[BEIGE],"209,000원","156,700원",1,9,-
16위,나이키,데이브레이크운동화CK2351-101,"199,000원","136,900원",1,16,-
17위,아식스,조그100SSMU-라이트그레이:미드그레이/1201A564-020,"69,000원",-,1,999,-
18위,리,코듀라로우데님1st모델트러커자켓,"109,000원","87,000원",1,119,-
19위,어텐션로우,21FW03NM05러프오버핏더블울코트(블랙),"455,000원","318,500원",1,999,-
20위,바버,바버인터네셔널폴라퀼트-네이비,"396,000원",-,0,13,-
21위,버버리,남성빈티지체크스웨이드레더스니커즈-아카이브베이지/8048577,"980,000원","596,000원",0,15,새벽배송 예정
22위,인사일런스,가넷트윌패널울블레이저MUDBEIGE,"199,000원","179,000원",1,44,-
