rank,brand,product,price,sale_price,increase,increase_cnt,no_deli
1위,아디다스,[위클리특가]유틸리티윈드브레이커재킷-블랙/GF4019,"139,000원","34,900원",1,3,-
2위,보테가베네타,여성그레인레더카세트크로스백-화이트/666870V17H19009,"3,255,000원","2,356,000원",-,-,새벽배송 예정
3위,도프제이슨,오버핏램스킨싱글자켓,"339,000원","225,000원",1,232,3/11배송 예정
4위,후러브스아트,유니섹스세미와이드밴딩슬랙스,"54,000원","29,900원",1,1,-
5위,라퍼지스토어,[이동휘착용][리뉴얼ver.][3M신슐레이트]오리지널M-1965피쉬테일파카_OriginalKhaki,"138,000원","99,900원",1,75,-
6위,토피,와이드데님팬츠(LIGHTBLUE),"49,000원","44,100원",1,12,-
7위,토피,2WAY스웻후드집업(MELANGEGREY),"45,000원","42,500원",1,2,-
8위,파르티멘토,[비건레더]필드자켓블랙,"111,700원","89,900원",1,3,-
9위,아르반,2WAY스냅블루종_아이보리,"136,000원","108,800원",1,1,3/16배송 예정
10위,안데르센 안데르센,스키퍼Black,"499,000원",-,0,8,-
11위,폴로 랄프 로렌,코튼트윌바라쿠다재킷-베이지,"359,000원",-,1,999,-
12위,제로,DeepOneTuckSweatPants[Grey],"39,000원","37,050원",1,53,-
13위,엘무드,화란세미오버가디건블랙,"94,900원","76,400원",-,-,-
14위,주앙옴므,오버사이즈트렌치코트(BLACK),"278,000원","250,200원",0,10,-
15위,무신사 스탠다드,테이퍼드히든밴딩크롭슬랙스[블랙],"32,900원",-,-,-,-
16위,에스피오나지,MillerHeavyweightCardiganNavy,"132,000원","121,000원",1,207,3/30배송 예정
17위,코드그라피,[송필드PICK][SET]헤비웨이트CGP아치로고트레이닝셋업_멜란지그레이,"97,900원","69,900원",1,129,3/11배송 예정
18위,헤비츠,324아무백13인치,"280,000원",-,1,999,-
19위,라퍼지스토어,[리뉴얼ver.][3M신슐레이트]M-1965피쉬테일숏파카_VintageBlack,"129,000원","79,800원",1,6,3/21배송 예정
20위,플랙,칸디아니자켓051Z로우,"179,000원","161,100원",1,109,-
21위,알파 인더스트리,MA-1레귤러Black,"225,000원",-,0,9,-
22위,에스피오나지,RayYachtParkaOlive,"129,000원","119,000원",1,661,3/15배송 예정
23위,주앙옴므,오버사이즈트렌치코트(KHAKIBROWN),"278,000원","250,200원",1,999,-
24위,일꼬르소,블랙오버핏3LAYER후드레인점퍼IEJU2E005BK,"229,000원","199,000원",0,18,-
25위,커버낫,플리스카라리스자켓블랙,"79,000원","55,300원",1,58,-
26위,폴로 랄프 로렌,[우먼즈]클래식핏스트레치셔츠-화이트,"199,000원",-,0,19,-
27위,모디파이드,M2080세미오버핏발마칸코트(네이비),"158,000원","142,000원",1,52,-
28위,유니폼브릿지,m65windbreakerkhakigrey,"179,000원",-,1,134,3/22배송 예정
29위,핀블랙,TWEEDCOLLARLESSCROPJACKETMINT,"238,000원",-,-,-,-
30위,에스에스알엘,Lambskinnonecollarridersjacket,"219,000원",-,0,22,3/14배송 예정
31위,폴로 랄프 로렌,커스텀핏옥스포드셔츠-화이트,"179,000원",-,1,244,-
32위,마뗑킴,MATINKIMLOGOCOATINGJUMPER,"143,000원","128,700원",1,65,4/29배송 예정
33위,무신사 스탠다드,[유아인착용상품]오버사이즈MA-1보머재킷[블랙],"79,900원",-,0,13,-
34위,무신사 스탠다드,레이어드크루넥반팔티셔츠_긴기장[화이트],"13,900원",-,0,1,-
35위,론트,007BlackWax,"257,000원","171,000원",1,471,-
36위,커버낫,어센틱로고럭색33L블랙,"99,000원","89,100원",1,202,-
37위,르마드,비건레더절개자켓-브라운,"179,000원","134,250원",1,16,3/21배송 예정
38위,코드그라피,[SET]YKK2-WAY테크숏자켓셋업_그레이,"127,900원","79,900원",1,47,-
