rank,brand,product,price,sale_price,increase,increase_cnt,no_deli
1위,도프제이슨,오버핏램스킨싱글자켓,"339,000원","225,000원",1,2,3/11배송 예정
2위,트래블,[3-PACK]피싱아트워크피그먼트스웨트셔츠,"150,000원","58,500원",0,1,-
3위,토피,2WAY스웻후드집업(MELANGEGREY),"45,000원","39,000원",1,6,-
4위,론트,007BlackWax,"257,000원","171,000원",1,1,-
5위,노스페이스,NM2DM51A_빅샷,"140,000원","126,000원",0,2,3/4배송 예정
6위,도프제이슨,[프리미엄]오버핏램스킨베지터블보머자켓,"410,000원","330,000원",1,80,3/18배송 예정
7위,쿠어,울블루종(블랙),"189,000원","170,100원",1,19,3/15배송 예정
8위,도프제이슨,오버핏비건레더싱글자켓,"119,000원","89,000원",1,8,3/18배송 예정
9위,문선,UNISEXArgyleHoleOversizedKnit[BlueGrey],"179,000원","161,100원",1,14,-
10위,도프제이슨,오버핏비건레더윈드브레이커(라이트그레이),"139,000원","98,800원",0,1,3/18배송 예정
11위,컨버스,척70클래식블랙162058C,"95,000원",-,0,3,-
12위,프라다,리나일론파우치숄더백1BC167RV44F0002BLACK,"2,045,000원","1,308,000원",0,7,-
13위,예일,WARMUPQUILTINGJACKETBLACK,"99,000원","64,350원",1,1,-
14위,컨버스,척70클래식블랙162050C,"99,000원",-,1,10,-
15위,발렌시아가,여성스피드그래피티스니커즈-블랙/605942W2DB71156,"1,130,000원","861,000원",1,999,새벽배송 예정
16위,아페쎄,여성그레이스숄더백-블랙/PXBMWF61412LZZ,"1,109,000원","568,000원",0,12,새벽배송 예정
17위,라퍼지스토어,[매트블랙]버핑레더미니멀포켓블루종_MattBlack,"94,000원","79,800원",0,1,3/4배송 예정
18위,라퍼지스토어,[이동휘착용][리뉴얼ver.][3M신슐레이트]오리지널M-1965피쉬테일파카_VintageBlack,"138,000원","99,900원",1,21,-
19위,토피,와이드조거스웻팬츠(MELANGEGREY),"39,000원","36,000원",1,19,-
20위,알파 인더스트리,MA-1레귤러Black,"225,000원",-,0,8,-
21위,론트,041SafariBlack,"217,000원","152,900원",1,35,-
22위,후러브스아트,유니섹스세미와이드밴딩슬랙스,"54,000원","29,900원",0,2,-
23위,파르티멘토,[비건레더]필드자켓블랙,"111,700원","89,900원",1,2,-
24위,드로우핏,오버사이즈울트렌치코트[BEIGE],"209,000원","156,700원",1,40,-
25위,디스이즈네버댓,PERTEX®QAPulloverSlate,"169,000원",-,1,11,-
26위,반스,컴피쿠시원-(체커보드)블랙:마시멜로우,"109,000원",-,0,14,-
27위,에스에스알엘,dualpocketmessengerbag/black,"119,000원","92,800원",1,1,-
28위,파르티멘토,코드후드집업자켓스모크그레이,"62,000원","49,900원",-,-,-
29위,커버낫,어센틱로고럭색33L블랙,"99,000원","89,100원",1,41,-
30위,문선,UNISEXArgyleHoleOversizedKnit[Camel],"179,000원","161,100원",1,999,-
31위,드로우핏,오버사이즈울트렌치코트[BLACK],"209,000원","156,700원",1,10,-
32위,스톤아일랜드,와펜후드집업네이비761564251V0020,"536,000원",-,-,-,-
33위,하 아카이브,아크블랙메신저백,"79,000원","71,100원",1,13,3/18배송 예정
34위,폴로 랄프 로렌,커스텀핏옥스포드셔츠-화이트,"179,000원",-,1,96,-
35위,안데르센 안데르센,스키퍼RoyalBlue,"499,000원",-,1,999,-
36위,메종 키츠네,남성베이비폭스패치브이넥가디건-다크그레이멜란지/HM00501KT1006H170,"470,000원","280,000원",0,21,새벽배송 예정
37위,스파오,오버핏옥스포드셔츠_SPYWC12C02,"29,900원",-,1,34,-
38위,쿠어,램스킨블루종(블랙),"359,000원","323,100원",1,70,-
39위,스탠드오일,OblongbagMini·오블롱백미니,"96,000원","91,200원",0,11,-
40위,디스이즈네버댓,OLLogoHoodieRoyal,"95,000원",-,1,9,-
41위,반스,올드스쿨플랫폼-블랙:화이트/VN0A3B3UY281,"85,000원",-,-,-,-
42위,폴로 랄프 로렌,코튼트윌바라쿠다재킷-베이지,"359,000원",-,1,999,-
43위,노스페이스,NM2DN01J슈퍼팩,"159,000원","143,100원",1,22,3/3배송 예정
44위,반스,컴피쿠시원-(체커보드)마시멜로우:블랙,"109,000원",-,1,139,-
45위,아식스,조그1002-블랙:블랙/TJG138-9090,"69,000원",-,0,6,-
46위,토피,와이드데님팬츠(DEEPGREY),"49,000원","44,100원",1,27,-
