rank,name,increase,increase_cnt
145,코드그라피깡,-,0
146,롱슬리브,0,109
147,비슬로우,1,8
148,닥터마틴,1,122
149,바시티,0,79
150,흑청,-,0
151,나이키맨투맨,0,48
152,나이키후드티,0,54
153,벌룬팬츠,1,88
154,생지데님,1,85
155,세미와이드슬랙스,0,45
156,여자가디건,1,10
157,체크셔츠,1,27
158,아식스젤카야노,-,0
159,에스피오나지,1,129
160,피쉬테일,0,43
161,골프,1,352
162,책가방,1,64
163,츄리닝,1,249
164,토피,0,84
165,트위드자켓,0,7
166,lee,1,89
167,긴팔티셔츠,1,23
168,나이키덩크,0,36
169,뉴발란스운동화,0,20
170,인사일런스,0,36
171,목걸이,0,80
172,목폴라,1,41
173,와이드데님,0,6
174,조끼,1,323
175,카고조거팬츠,0,31
176,아디다스슬리퍼,1,17
177,그라미치,-,0
178,커버낫후드티,1,7
179,퍼스널팩,1,48
180,나이키덩크로우,1,40
181,코듀로이팬츠,1,111
182,디스이즈네버댓,0,68
183,반지,1,239
184,무탠다드슬랙스,1,38
185,면바지,1,86
186,남자카드지갑,1,11
187,디스커버리경량패딩,-,0
188,스타디움자켓,1,4
189,안경,0,118
190,휠라,-,0
191,흑청바지,-,0
192,워커,0,35
193,토트백,1,23
194,던스트,1,153
195,부츠,1,346
196,오버핏셔츠,0,97
197,컨버스척테일러,1,163
198,나이키데이브레이크,1,144
199,노이어,-,0
200,긴팔티,0,132
201,아디다스슈퍼스타,0,68
202,아디다스운동화,1,84
203,첼시부츠,0,145
204,나이키조던,0,122
205,레이어드,0,31
206,마르디,-,0
207,아식스i4p,1,93
208,우알롱,-,0
209,유니폼브릿지,-,0
210,깔깔이,1,672
211,노앙,-,0
212,데님,1,68
213,예일후드티,1,23
214,i4p,-,0
215,디스커버리,0,126
216,아울렛,1,161
217,오와이,1,192
218,패딩조끼,1,174
219,플랙,1,25
220,에센셜,1,187
221,무신사스탠다드슬랙스,-,0
222,남자목걸이,0,74
223,엄브로바람막이,-,0
224,쉘파카,-,0
225,레이어드반팔,0,75
226,향수,1,112
227,미니백,0,107
228,흑청자켓,1,188
229,데님셔츠,0,11
230,나이키슬리퍼,1,364
231,롱코트,0,45
232,스포츠브라,-,0
233,애플워치스트랩,0,54
234,운동복,0,32
235,인템포무드,-,0
236,캐리어,1,336
237,크림팬츠,0,6
238,나이키스니커즈,1,29
239,남자메신저백,1,195
240,반지갑,1,130
241,쇼퍼백,0,54
242,트레이닝복세트,0,62
243,페플,-,0
244,헨리넥니트,-,0
245,구찌,1,52
246,뉴발란스574,0,22
247,데님팬츠,0,85
248,미니크로스백,-,0
249,반집업니트,1,154
250,보스턴백,1,732
251,아더에러,-,0
252,아위,-,0
253,여성가방,1,8
254,와이드청바지,0,77
255,와이셔츠,1,7
256,크림진,0,13
257,파자마,0,62
258,팬츠,1,17
259,etce,1,135
260,등산화,1,107
261,런닝화,1,220
262,리,1,106
263,에어팟프로케이스,1,93
264,잔스포츠,-,0
265,조던,0,187
266,트위드,-,0
267,나이키조던운동화,0,130
268,데님자켓,0,70
269,무신사스탠다드블레이저,-,0
270,반팔니트,1,101
271,세터,0,71
272,수아비,-,0
273,스웨트팬츠,0,43
274,예일후드집업,-,0
275,키르시,0,130
276,터틀넥,0,167
277,흰티,0,146
278,빈폴,-,0
279,스튜디오톰보이,-,0
280,아메카지,0,45
281,아이러니포르노비건스웨이드,0,58
282,점퍼,1,8
283,캉골백팩,1,23
284,커버낫가방,1,103
285,파르티멘토,1,128
286,프라다,-,0
287,래플,1,112
288,엘무드가디건,-,0
289,칼하트백팩,1,70
290,크롭니트,1,44
291,1130,-,0
292,렉토,-,0
293,바시티재킷,0,191
294,컨버스척테일러70,1,7
295,스웻셋업,0,153
296,레이어드티셔츠,-,0
297,셋업수트,0,91
298,카라니트,1,135
299,패키지,-,0
300,폰케이스,1,62
