rank,brand,product,price,sale_price,increase,increase_cnt,no_deli
1위,아디다스,[위클리특가]유틸리티윈드브레이커재킷-카키/GF4013,"139,000원","34,900원",-,-,-
2위,몽클레어,남성아프레스키니트패딩-블랙/G20979B0001194778999,"1,380,000원","949,000원",1,999,새벽배송 예정
3위,퍼스텝,[22SS]뉴필드후드남색SMHD4457,"48,900원","39,100원",0,1,3/15배송 예정
4위,제로,DeepOneTuckSweatPants[Grey],"39,000원","37,050원",-,-,-
5위,토피,2WAY스웻후드집업(MELANGEGREY),"45,000원","42,500원",1,8,-
6위,라퍼지스토어,[매트블랙]버핑레더미니멀포켓블루종_MattBlack,"94,000원","69,900원",0,1,-
7위,식스핏,[깡스타일리스트x식스핏]PROJECT-NNVY,"99,000원","69,000원",0,1,3/16배송 예정
8위,나이키,데이브레이크운동화CK2351-101,"199,000원","117,000원",0,1,-
9위,후러브스아트,유니섹스세미와이드밴딩슬랙스,"54,000원","29,900원",-,-,-
10위,예일,WARMUPQUILTINGJACKETBLACK,"99,000원","64,350원",1,8,-
11위,파르티멘토,[비건레더]필드자켓블랙,"111,700원","89,900원",1,9,-
12위,마인드브릿지,[정해인착용][SMART][COUTURE]더블트렌치코트MWCA2101,"199,000원","139,000원",1,3,-
13위,피엑스지,여성라이트웨이트다운자켓-PGPPW610121,"719,000원",-,0,10,-
14위,아르반,2WAY스냅블루종_아이보리,"136,000원","108,800원",0,3,3/16배송 예정
15위,무신사 스탠다드,[유아인착용상품]릴렉스드베이식블레이저[블랙],"71,900원","64,690원",0,7,-
16위,파르티멘토,코드후드집업자켓스모크그레이,"62,000원","49,900원",1,9,-
17위,도프제이슨,오버핏램스킨싱글자켓,"339,000원","225,000원",1,48,-
18위,[스웨트오늘만이가격],엔젤와펜집업후드그레이,"79,000원","47,400원",1,44,-
19위,와릿이즌,WALLABEE26155515,"258,000원","232,200원",1,20,-
20위,클락스,컴피쿠시원-(체커보드)블랙:마시멜로우,"109,000원",-,0,10,-
21위,반스,엔젤와펜집업후드블랙,"79,000원","47,400원",1,16,-
22위,[스웨트오늘만이가격],[22SS]뉴필드후드회색SMHD4457,"48,900원","39,100원",1,2,3/15배송 예정
23위,와릿이즌,NBPACS410W/BB550PB1(WHITE),"139,000원",-,0,6,-
24위,퍼스텝,RACCOONBLENDEDCARDIGANVNECK_PINKBLUE,"148,000원",-,1,163,3일지연 예정
25위,뉴발란스,BW아미-화이트/BZ0579,"139,000원","119,900원",1,94,-
26위,마르디 메크르디,버핑레더오버핏블루종_Black,"94,000원","69,900원",1,4,-
27위,아디다스,화란세미오버가디건클라우드그레이,"94,900원","76,400원",1,120,-
28위,라퍼지스토어,미니멀소프트울자켓[BLACK],"174,000원","139,200원",1,364,3/18배송 예정
29위,엘무드,플리스집업자켓블랙,"69,000원","48,300원",1,155,-
30위,드로우핏,OblongbagMini·오블롱백미니,"96,000원",-,1,115,-
31위,커버낫,NBPACS410K/BB550BBB(BLACK),"139,000원",-,1,11,-
32위,스탠드오일,여성중기장재킷#웨더코트숏_TVJJS22412LPI,"290,000원",-,-,-,-
33위,뉴발란스,NBPDCS126B/MS327LF1(BLACK),"139,000원",-,1,999,-
34위,코오롱스포츠,테이퍼드히든밴딩크롭슬랙스[블랙],"32,900원",-,1,35,-
35위,뉴발란스,2-WAY유틸리티MA-1자켓_그레이,"89,000원","79,900원",1,43,-
36위,무신사 스탠다드,[SET]YKK2-WAY테크숏자켓셋업_블랙,"127,900원","79,900원",1,11,-
37위,코드그라피,5INOGHI-독일군스니커즈키높이버전,"99,000원","74,500원",1,88,-
38위,코드그라피,[SET]YKK2-WAY테크숏자켓셋업_그레이,"127,900원","79,900원",1,27,-
39위,식스핏,척70클래식블랙162058C,"95,000원",-,0,2,-
40위,코드그라피,트위치로고스탠다드후드집업블랙,"79,000원","51,350원",-,-,-
41위,컨버스,MA-1루즈핏라글란사이드짚Black,"259,000원",-,1,378,-
42위,[스웨트오늘만이가격],PENONWINDSHELL-GRAY,"149,000원",-,1,63,-
43위,리,MLM1B5MW1075모압벨로시티텍티컬미드워터프루프,"259,000원",-,1,999,-
44위,알파 인더스트리,[SET]YKK2-WAY테크숏자켓셋업_차콜,"127,900원","79,900원",0,11,-
45위,노매뉴얼,램스킨오버사이즈라이더재킷[블랙],"249,900원",-,1,999,-
46위,머렐,올드스쿨플랫폼-블랙:화이트/VN0A3B3UY281,"85,000원",-,1,86,-
47위,코드그라피,YKK2-WAY테크숏자켓_블랙,"79,000원","63,200원",1,145,-
48위,무신사 스탠다드,RayYachtParkaOlive,"129,000원","119,000원",1,745,3/15배송 예정
49위,반스,[유아인착용상품]와이드히든밴딩슬랙스[블랙],"32,900원",-,1,3,-
50위,코드그라피,남성버터플라이벨벳트랙재킷-블랙/JO227BLACK,"550,000원","313,000원",0,30,새벽배송 예정
51위,에스피오나지,[유아인착용상품]세미와이드히든밴딩슬랙스[블랙],"32,900원",-,1,15,-
52위,무신사 스탠다드,CutOffTweedBlouson,"268,000원","227,800원",1,999,3/31배송 예정
53위,니들스,[SET][PERTEX]깡스타일리스트콜라보3color퍼텍스테크숏자켓셋업,"197,900원",-,1,999,4/22배송 예정
54위,무신사 스탠다드,오버핏비건레더싱글자켓,"119,000원","89,000원",1,999,4/8배송 예정
55위,비긴202,반슬리RDS다운남성숏패딩(BLACK),"299,000원",-,0,33,-
56위,코드그라피,오버사이즈트렌치코트(FL-012),"208,000원","149,800원",1,137,-
57위,도프제이슨,MA-1레귤러Black,"225,000원",-,0,42,-
58위,디스커버리 익스페디션,Signaturejoggerpants-BLACK,"62,000원",-,1,17,3/17배송 예정
59위,플레어업,디테쳐블후드MA-1점퍼미드나잇그린(TNJU2E701E2),"229,000원","206,100원",1,999,-
60위,알파 인더스트리,베이스먼트더비R21M042(BX블랙),"168,000원","124,000원",1,12,-
61위,우알롱,[22SS]뉴필드후드백오트밀SMHD4457,"48,900원","39,100원",0,12,3/15배송 예정
62위,티엔지티,화란세미오버가디건블랙,"94,900원","76,400원",0,28,4/1배송 예정
63위,로맨틱무브,NM2DM51A_빅샷,"140,000원","126,000원",0,12,-
