rank,name,increase,increase_cnt
1,바람막이,-,0
2,후드집업,1,2
3,맨투맨,0,1
4,후드티,0,1
5,아디다스,1,6
6,반팔,0,1
7,가디건,0,1
8,나이키,-,0
9,조거팬츠,1,3
10,니트,0,3
11,양말,1,13
12,반스,0,3
13,아노락,1,14
14,나이키바람막이,1,3
15,자켓,1,1
16,슬랙스,0,2
17,셔츠,0,7
18,슬리퍼,1,14
19,백팩,1,2
20,마크곤잘레스,1,23
21,후리스,1,57
22,메신저백,1,15
23,블레이저,0,5
24,청자켓,0,2
25,쿠어,1,25
26,모자,1,2
27,컨버스,1,30
28,반팔티,0,15
29,청바지,1,5
30,운동화,0,7
31,바지,0,12
32,가방,1,33
33,롱슬리브,0,7
34,셋업,0,5
35,폴로,0,10
36,볼캡,-,0
37,윈드브레이커,1,1
38,트렌치코트,1,37
39,와이드팬츠,0,4
40,트레이닝바지,0,7
41,레이어드티,0,10
42,블루종,1,78
43,무탠다드,1,3
44,항공점퍼,1,53
45,경량패딩,1,27
46,봄아우터,0,2
47,나이키에어포스,1,43
48,커버낫,0,18
49,생지데님,1,9
50,스니커즈,1,6
51,트레이닝세트,1,9
52,후드,1,7
53,예일,1,15
54,아디다스트랙수트,-,0
55,에코백,0,14
56,벨트,0,2
57,아우터,1,16
58,우산,1,112
59,야상,0,4
60,마르디,1,135
61,아디다스트랙탑,-,0
62,바시티자켓,1,9
63,카드지갑,0,27
64,반바지,0,12
65,더비슈즈,1,52
66,나이키후드집업,1,115
67,남자가디건,1,3
68,가죽자켓,1,112
69,와이드슬랙스,0,21
70,비슬로우,0,55
71,신발,0,32
72,반집업,1,26
73,크로스백,1,1
74,하프집업,1,41
75,아디다스세트,1,38
76,크록스,1,1
77,오버핏후드티,1,79
78,나이키신발,0,38
79,숄더백,0,32
80,지갑,0,38
81,lee,0,2
82,스웻팬츠,1,495
83,니트조끼,0,7
84,여자가디건,1,56
85,아미,1,109
86,옥스포드셔츠,1,96
87,아디다스바람막이,0,5
88,티셔츠,1,139
89,트러커자켓,1,49
90,클리어런스,0,26
91,뉴발란스327,1,12
92,쇼퍼백,0,11
93,스투시,0,2
94,칼하트,1,20
95,GK9651,-,0
96,나이키맨투맨,1,104
97,뮬,0,2
98,집업,1,183
99,니트집업,1,167
100,플리스,1,44
101,세미와이드슬랙스,0,2
102,나이키운동화,0,49
103,뉴발란스운동화,1,229
104,래플,1,173
105,디네댓,-,0
106,반스어센틱,1,33
107,원피스,1,128
108,패딩조끼,0,22
109,아디다스바지,1,12
110,토피,1,126
111,하프집업니트,0,24
112,스파오,1,80
113,나이키후드티,0,46
114,lmc,0,25
115,노메뉴얼,0,49
116,아이폰케이스,1,53
117,오버핏셔츠,0,72
118,아식스,0,25
119,캡모자,0,57
120,레더자켓,0,19
121,조끼,0,70
122,나이키데이브레이크,1,132
123,아디다스집업,1,155
124,바람막이자켓,1,51
125,크림진,1,2
126,잠옷,1,72
127,캉골,0,19
128,뉴발란스,0,59
129,시계,1,54
130,코트,1,13
131,조던,1,130
132,아더에러,0,40
133,치노팬츠,1,22
134,나이키반팔,1,223
135,노스페이스바람막이,1,31
136,오버핏맨투맨,0,14
137,와이드청바지,1,237
138,카고조거팬츠,0,54
139,폴로니트,1,272
140,나이키양말,1,403
141,레이어드,1,9
142,흑청바지,1,34
143,트레이닝,1,457
144,데님자켓,0,40
145,칼하트후드집업,1,39
146,셋업수트,1,194
147,남자크로스백,1,286
148,나일론팬츠,0,68
149,널디,0,88
150,목걸이,1,18
151,브랜디드,0,102
152,오버핏블레이저,1,127
153,메리제인,1,336
154,긴팔티셔츠,1,148
155,엘무드,0,72
156,챔피온,0,49
157,점퍼,0,51
158,안경,0,23
159,무탠다드슬랙스,0,25
160,바시티,1,407
161,조거,-,0
162,진주목걸이,-,0
163,푸마아미,1,366
164,남방,1,46
165,데님셔츠,1,168
166,나이키조던,1,221
167,제로,-,0
168,코닥,0,59
169,mlb,1,69
170,운동복,0,33
171,모드나인,0,45
172,엄브로,-,0
173,카고팬츠,0,45
174,트랙수트세트,-,0
175,흑청자켓,0,14
176,에어포스,1,44
177,우포스,1,96
178,코드그라피,1,85
179,3S트랙수트,-,0
180,아디다스머스트해브,-,0
181,나이키반바지,-,0
182,긴팔티,0,37
183,니트베스트,-,0
184,첼시부츠,1,22
185,트위드자켓,1,100
186,레인부츠,1,44
187,독일군,1,25
188,회색후드티,1,49
189,MLB모자,0,3
190,트레이닝셋업,0,90
191,트레이닝복세트,-,0
192,인사일런스,1,29
193,크롭티,0,130
194,1507양말,1,339
195,흰티,0,48
196,디스커버리,0,78
197,푸마,1,407
198,머슬핏,1,442
199,면바지,1,442
200,오트리,-,0
201,커버낫맨투맨,-,0
202,폴로가디건,0,114
203,야구점퍼,1,2
204,트랙수트,1,266
205,플랙,0,32
206,나이키조거팬츠,1,412
207,마뗑킴,1,158
208,져지,-,0
209,스파오배색윈드브레이커,-,0
210,에센셜,-,0
211,닥터마틴,-,0
212,스웨이드자켓,0,81
213,스카프,1,57
214,벌룬팬츠,1,75
215,기능성반팔,-,0
216,크롭,0,93
217,크롭자켓,-,0
218,반스올드스쿨,1,89
219,카라티,1,4
220,나이키에어포스1,-,0
221,레이어드반팔,0,91
222,하프집업맨투맨,0,62
223,남자벨트,1,204
224,우알롱,1,151
225,MA1,0,46
226,남자와이드팬츠,1,318
227,후아유,-,0
228,깔깔이,0,54
229,무신사스탠다드슬랙스,1,331
230,반지,0,72
231,봄자켓,1,139
232,스트라이프,1,66
233,팔찌,1,214
234,디스커버리바람막이,1,129
235,아디다스머스트해브자켓,1,24
236,오버핏반팔,0,2
237,키르시,1,14
238,제멋,0,96
239,플랙진,-,0
240,맥코트,0,73
241,남자니트,0,44
242,스컬프터,-,0
243,골프,1,369
244,남자트렌치코트,0,111
245,남자봄아우터,0,134
246,트랙탑,1,352
247,피쉬테일,0,153
248,나이키에어맥스,0,32
249,남자가방,-,0
250,던스트,1,379
251,로퍼,0,132
252,반팔티셔츠,0,81
253,아디다스맨투맨,-,0
254,안다르,-,0
255,커버낫후드티,1,150
256,파르티멘토,1,215
257,남자슬렉스,0,46
258,슈펜,1,83
259,스트라이프셔츠,1,242
260,남자아우터,1,682
261,라이더자켓,0,156
262,머리띠,1,195
263,정장,-,0
264,챔피온리버스위브,1,138
265,체크셔츠,-,0
266,크롭맨투맨,0,63
267,폴로셔츠,1,116
268,후아유후드집업,-,0
269,무지티,0,79
270,블랙진,1,301
271,이너티셔츠,-,0
272,드로우핏,1,276
273,노스페이스,1,274
274,데님,0,164
275,리복,1,181
276,무신사,1,146
277,예일후드티,-,0
278,자라,0,100
279,수아레,0,10
280,와이셔츠,1,20
281,에스피오나지,0,9
282,여자트렌치코트,1,182
283,슬립온,0,64
284,퀼팅자켓,1,238
285,남자카드지갑,0,56
286,트랙팬츠,-,0
287,아디다스트랙,-,0
288,어글리슈즈,0,152
289,트랙자켓,1,91
290,구찌,-,0
291,남자셔츠,-,0
292,샌들,-,0
293,반스컴피쿠시,-,0
294,브렌슨,0,50
295,여자카드지갑,0,47
296,오버핏후드집업,-,0
297,마르디메크르디,-,0
298,알렌느,-,0
299,호보백,0,183
300,스웻셋업,-,0
