rank,brand,product,price,sale_price,increase,increase_cnt,no_deli
1위,코드그라피,[SET][PERTEX]깡스타일리스트콜라보3color퍼텍스테크숏자켓셋업,"197,900원","119,000원",-,-,4/22배송 예정
2위,아식스,아식스XI4P젤-1130-글래시어그레이:밍크/1201A664-020,"129,000원",-,-,-,-
3위,제로,DeepOneTuckSweatPants[Grey],"39,000원","37,050원",1,7,-
4위,토피,2WAY스웻후드집업(MELANGEGREY),"45,000원","39,000원",-,-,-
5위,컨버스,척70클래식블랙162058C,"95,000원",-,-,-,-
6위,아디다스,BW아미-화이트/BZ0579,"139,000원","119,900원",1,2,-
7위,뉴발란스,NBPDCS154G/M5740LLG(GREY),"129,000원",-,0,1,2/28배송 예정
8위,노스페이스,NM2DM51A_빅샷,"140,000원","126,000원",1,20,3/4배송 예정
9위,예일,WARMUPQUILTINGJACKETBLACK,"99,000원","64,350원",-,-,-
10위,컨버스,척70클래식블랙162050C,"99,000원",-,0,3,-
11위,후러브스아트,유니섹스세미와이드밴딩슬랙스,"54,000원","29,900원",-,-,-
12위,인터섹션,디테처블후드MA-1점퍼,"328,000원",-,1,96,-
13위,라퍼지스토어,[이동휘착용][리뉴얼ver.][3M신슐레이트]오리지널M-1965피쉬테일파카_OriginalKhaki,"138,000원","99,900원",1,41,-
14위,코드그라피,[송필드PICK][SET]헤비웨이트CGP아치로고트레이닝셋업_멜란지그레이,"97,900원","69,900원",1,2,2/28배송 예정
15위,컨버스,척70클래식파치먼트162062C,"95,000원",-,1,11,-
16위,나이키,데이브레이크운동화CK2351-101,"199,000원","132,700원",1,18,-
17위,반스,컴피쿠시원-(체커보드)블랙:마시멜로우,"109,000원",-,0,4,-
18위,라퍼지스토어,[매트블랙]버핑레더미니멀포켓블루종_MattBlack,"94,000원","79,800원",0,1,3/4배송 예정
19위,스탠드오일,Oblongbag·오블롱백,"119,000원","113,050원",1,2,3/3배송 예정
20위,무신사 스탠다드,[유아인착용상품]릴렉스드베이식블레이저[블랙],"71,900원","64,690원",1,2,-
21위,도프제이슨,오버핏비건레더싱글자켓,"119,000원","89,000원",1,16,3/18배송 예정
22위,일꼬르소,블랙오버핏투톤볼륨크롭야상IEJU2E003BK,"179,000원","155,000원",0,8,-
23위,에스피오나지,RayYachtParkaBlack,"129,000원","119,000원",0,4,3/15배송 예정
24위,토피,와이드데님팬츠(DEEPGREY),"49,000원","44,100원",1,12,-
25위,코드그라피,[SET]YKK2-WAY테크숏자켓셋업_블랙,"127,900원","79,900원",1,18,-
26위,예일,(22ALL)2TONEARCHHOODIEGRAY,"79,000원","55,300원",0,2,-
27위,파르티멘토,[비건레더]필드자켓블랙,"111,700원","89,900원",1,3,-
28위,디스커버리 익스페디션,조거플렉스FLEX(LIGHTBEIGE),"109,000원",-,1,1,-
29위,커버낫,어센틱로고럭색33L블랙,"99,000원","89,100원",0,17,-
30위,드로우핏,미니멀소프트울자켓[BLACK],"174,000원","139,200원",1,12,3/7배송 예정
31위,컨버스,척테일러올스타블랙옥스M9166C,"55,000원",-,1,7,-
32위,파르티멘토,코드후드집업자켓스모크그레이,"62,000원","49,900원",0,12,-
33위,알파 인더스트리,MA-1레귤러Black,"225,000원",-,0,1,-
34위,골든구스,남성슈퍼스타블랙탭아이스스타스니커즈-화이트:블랙/GMF00102F00031810220,"665,000원","370,000원",1,45,새벽배송 예정
35위,토피,와이드데님팬츠(LIGHTBLUE),"49,000원","44,100원",0,17,-
36위,하 아카이브,아크블랙메신저백,"79,000원","71,100원",0,13,3/18배송 예정
37위,에스에스알엘,dualpocketmessengerbag/black,"119,000원","92,800원",0,4,-
38위,제멋,리치오버MA-1자켓블랙YHJK2269,"59,800원",-,1,8,3/4배송 예정
39위,스탠드오일,OblongbagMini·오블롱백미니,"96,000원","91,200원",0,8,-
40위,도프제이슨,오버핏램스킨싱글자켓,"339,000원","225,000원",1,146,3/11배송 예정
41위,스탠드오일,ButterbagClassic·버터백클래식,"89,000원","80,100원",1,6,-
42위,무신사 스탠다드,[베스트아이템]테이퍼드히든밴딩크롭슬랙스[블랙],"32,900원","29,590원",1,1,-
43위,안데르센 안데르센,스키퍼Orange,"499,000원",-,1,999,-
44위,폴로 랄프 로렌,커스텀핏옥스포드셔츠-화이트,"179,000원",-,0,30,-
