rank,name,increase,increase_cnt
1,맨투맨,-,0
2,바람막이,-,0
3,후드집업,1,1
4,후드티,0,1
5,반팔,1,1
6,가디건,0,1
7,나이키,-,0
8,조거팬츠,-,0
9,반팔티,1,11
10,슬랙스,1,5
11,니트,1,1
12,양말,1,2
13,아노락,0,4
14,셔츠,0,4
15,반스,1,14
16,블레이저,1,2
17,나이키바람막이,1,17
18,자켓,0,5
19,백팩,1,17
20,비니,-,0
21,슬리퍼,1,16
22,청바지,0,6
23,트레이닝바지,1,4
24,메신저백,1,48
25,블루종,1,28
26,나이키에어포스,1,4
27,무탠다드,-,0
28,바시티자켓,0,9
29,후리스,1,14
30,바지,0,9
31,모자,0,14
32,청자켓,-,0
33,남자가디건,0,5
34,커버낫,1,8
35,가방,0,10
36,컨버스,1,9
37,폴로,1,31
38,셋업,0,12
39,더비슈즈,1,12
40,마크곤잘레스,0,5
41,생지데님,1,90
42,아미,1,21
43,트레이닝세트,0,10
44,반바지,0,4
45,크로스백,1,3
46,아디다스,0,23
47,경량패딩,0,6
48,운동화,0,10
49,항공점퍼,0,2
50,예일,1,56
51,에코백,1,5
52,스니커즈,1,10
53,플랙,0,31
54,칼하트,1,53
55,나이키운동화,1,149
56,아우터,1,9
57,토피,1,29
58,신발,0,6
59,코트,1,7
60,트렌치코트,1,13
61,후아유,-,0
62,윈드브레이커,1,2
63,쿠어,1,4
64,레이어드티,0,40
65,옥스포드셔츠,1,126
66,크롭,1,38
67,나이키후드집업,1,240
68,벨트,0,18
69,가죽자켓,0,20
70,조끼,1,45
71,스파오,1,119
72,아식스,1,19
73,오버핏후드티,1,12
74,와이드팬츠,-,0
75,이벳필드,0,5
76,트러커자켓,1,61
77,원피스,1,22
78,나이키맨투맨,-,0
79,노스페이스바람막이,1,126
80,나이키데이브레이크,-,0
81,스투시,0,12
82,스웻팬츠,1,125
83,와이드청바지,1,17
84,레더자켓,0,30
85,롱슬리브,1,16
86,와이드슬랙스,0,55
87,세터,1,25
88,니트조끼,0,13
89,카드지갑,1,27
90,야상,1,192
91,니트집업,1,47
92,에어포스,0,46
93,후드,0,11
94,데님자켓,0,11
95,봄아우터,0,51
96,마르디,0,35
97,아디다스바람막이,1,236
98,오버핏셔츠,0,59
99,잠옷,1,238
100,트레이닝,1,23
101,널디,1,243
102,나이키신발,0,47
103,트위드,-,0
104,나이키에어포스1,1,73
105,데님셔츠,1,19
106,세미와이드슬랙스,1,67
107,바시티,0,23
108,치노팬츠,1,87
109,안경,1,93
110,깡스타일리스트,0,8
