rank,name,increase,increase_cnt
99,하프집업,1,68
100,키르시,1,3
101,인사일런스,1,21
102,나이키운동화,0,33
103,플리스,0,6
104,애드오프,-,0
105,나이키맨투맨,0,38
106,바시티재킷,1,36
107,나이키데이브레이크,1,34
108,잠옷,0,2
109,나이키후드티,0,27
110,와이드데님,1,6
111,발마칸코트,0,18
112,브랜디드,1,68
113,캉골,0,49
114,레이어드,1,30
115,트레이닝셋업,0,5
116,나이키바람막이,1,18
117,목폴라,1,7
118,안경,1,18
119,트렌치코트,0,42
120,데님,1,57
121,반지,1,68
122,스웻팬츠,0,37
123,목도리,1,16
124,아식스,1,13
125,컨버스척70,0,4
126,비슬로우,0,31
127,키즈,1,52
128,세미와이드슬랙스,1,10
129,라이더자켓,0,10
130,반스올드스쿨,0,31
131,캘빈클라인,1,42
132,노스페이스,1,13
133,반스어센틱,0,2
134,책가방,1,91
135,트러커,1,226
136,니트조끼,0,60
137,집업,1,54
138,첼시부츠,0,11
139,드로우핏,0,6
140,나이키조던,0,5
141,뉴발란스327,0,30
142,흑청바지,1,86
143,디스커버리,0,28
144,우알롱,1,138
145,플랙,1,8
146,무스탕,0,45
147,리,1,80
148,쇼퍼백,0,25
149,더비슈즈,0,40
150,옥스포드셔츠,0,30
151,윈드브레이커,0,49
152,제멋,1,9
153,원피스,0,27
154,도프제이슨,1,68
155,디스이즈네버댓,0,9
156,래플,0,84
157,카라니트,1,97
158,트러커자켓,0,46
159,레깅스,1,23
160,오버핏맨투맨,1,48
161,엄브로,1,3
162,야구점퍼,1,7
163,칼하트백팩,1,25
164,컨버스하이,1,181
165,제로,0,57
166,ept,1,227
167,커버낫맨투맨,0,19
168,스타디움자켓,1,39
169,커버낫후드티,1,6
170,뉴발란스운동화,0,12
171,여성가방,1,93
172,뉴발란스574,1,52
173,어글리슈즈,1,199
174,머플러,1,22
175,카고조거팬츠,0,4
176,뉴발란스530,1,7
177,벨리에,-,0
178,무신사부티크,-,0
179,스웻셋업,1,30
180,반집업니트,1,55
181,와이드청바지,1,119
182,MLB모자,0,78
183,데님자켓,1,28
184,티셔츠,1,11
185,아더에러,1,283
186,남자카드지갑,1,73
187,MA1,-,0
188,폰케이스,0,39
189,브이넥니트,1,1
190,챔피온,1,70
191,흰티,0,6
192,널디,1,12
193,예일후드티,1,192
194,나이키후드집업,1,47
195,노스페이스백팩,1,92
196,폴로가디건,1,50
197,mmlg,1,171
198,유니폼브릿지,1,7
199,패딩조끼,0,49
200,장갑,0,34
201,아디다스바지,1,41
202,뮬,1,17
203,반바지,0,56
204,크롭,0,86
205,나이키조거팬츠,0,24
206,워커,0,43
207,코듀로이팬츠,1,70
208,로퍼,0,65
209,트레이닝,1,14
210,나이키모자,0,58
211,컨버스척테일러,0,11
212,mlb,0,6
213,코드그라피,0,54
214,앤더슨벨,-,0
215,남자니트,0,18
216,스웨이드자켓,0,46
217,터틀넥,1,54
218,뽀글이,1,181
219,데님팬츠,1,20
220,생지데님,0,95
221,피쉬테일,1,63
222,숏코트,0,115
223,체크셔츠,1,317
224,발마칸,1,110
225,메종미네드,0,49
226,뉴발란스996,0,12
227,무신사,1,22
228,여자가디건,0,16
229,회색후드티,1,376
230,조거,0,90
231,레이어드반팔,1,31
232,캉골가방,1,201
233,세터,0,41
234,잔스포츠,1,67
235,긴팔티,0,57
236,나이키백팩,1,165
237,레더,1,172
238,폴로니트,1,6
239,939,1,188
240,아웃스탠딩,-,0
241,필통,1,75
242,캐리어,1,111
243,크롭맨투맨,1,9
244,니트베스트,0,27
245,노트북파우치,1,16
246,더플코트,0,48
247,남자메신저백,1,38
248,조끼,0,32
249,디스커버리신발,1,210
250,여자카드지갑,0,32
251,독일군스니커즈,0,100
252,마르디,0,37
253,미나브,1,224
254,토트백,1,26
255,후아유,0,61
256,무탠다드슬랙스,1,22
257,츄리닝,1,56
258,자라,1,17
259,아이더,-,0
260,apc,0,10
261,아울렛,0,10
262,반지갑,0,63
263,에어팟프로케이스,0,95
264,스웨트팬츠,1,3
265,키링,1,172
266,숄더백,0,80
267,팔찌,0,111
268,푸마,-,0
269,맥코트,0,3
270,닥터마틴,0,37
271,시계,0,51
272,세트,1,45
273,엠엘비,-,0
274,골든구스,0,5
275,노메뉴얼,0,46
276,체크바지,-,0
277,에어팟,1,204
278,수영복,1,447
279,에어팟케이스,1,98
280,남자첼시부츠,1,61
281,트위드자켓,1,105
282,리복,0,89
283,바버,1,319
284,스컬프터,0,152
285,크롭니트,0,29
286,fcmm,1,364
287,페이탈리즘,1,157
288,라코스테,0,16
289,화이트진,1,142
290,애플워치스트랩,0,53
291,파르티멘토,1,38
292,피그먼트,1,662
293,케이스,1,159
294,흑청,1,114
295,벌룬팬츠,0,82
296,봄아우터,0,95
297,파자마,1,23
298,집업니트,1,34
299,하프집업맨투맨,1,97
300,엘무드바시티,1,235
