rank,name,increase,increase_cnt
1,최고심,-,0
2,후드집업,1,3
3,맨투맨,0,1
4,후드티,0,1
5,바람막이,0,1
6,가디건,-,0
7,반팔,-,0
8,나이키,1,3
9,니트,0,1
10,셔츠,0,1
11,조거팬츠,0,1
12,슬랙스,-,0
13,자켓,-,0
14,반스,1,15
15,반팔티,1,6
16,양말,1,3
17,아노락,0,1
18,모자,1,2
19,후리스,1,17
20,나이키바람막이,0,3
21,볼캡,0,7
22,백팩,1,1
23,메신저백,1,28
24,스니커즈,1,34
25,신발,1,35
26,청바지,0,8
27,청자켓,1,38
28,운동화,1,9
29,컨버스,0,1
30,커버낫,1,12
31,오버핏셔츠,1,1
32,마크곤잘레스,0,7
33,트레이닝세트,1,6
34,폴로,1,57
35,바지,0,5
36,블루종,0,9
37,아디다스,1,8
38,블레이저,0,23
39,셋업,0,13
40,아우터,0,18
41,남자가디건,1,7
42,반바지,1,7
43,나이키에어포스,0,10
44,트레이닝바지,1,138
45,가방,0,21
46,레이어드티,0,8
47,아식스,1,10
48,슬리퍼,1,15
49,롱슬리브,1,21
50,후드,0,4
51,와이드팬츠,1,15
52,스파오,1,10
53,바시티자켓,0,18
54,크로스백,0,4
55,경량패딩,0,1
56,스투시,1,45
57,지갑,1,16
58,쿠어,0,14
59,무탠다드,0,25
60,이벳필드,0,19
61,데님자켓,1,7
62,나이키신발,1,85
63,트렌치코트,1,31
64,플랙,1,28
65,독일군,1,9
66,벨트,0,26
67,예일,0,14
68,와이드슬랙스,1,32
69,항공점퍼,1,11
70,트러커자켓,1,48
71,원피스,0,16
72,뉴발란스,1,69
73,니트조끼,1,9
74,더비슈즈,1,1
75,에코백,0,11
76,스웻팬츠,1,55
77,니트집업,1,52
78,카드지갑,1,32
79,오버핏맨투맨,1,59
80,크림진,0,49
81,윈드브레이커,0,29
82,클리어런스,1,26
83,옥스포드셔츠,1,13
84,바시티,1,96
85,반집업,0,7
86,봄아우터,0,14
87,야상,1,11
88,조끼,1,26
89,흰티,1,363
90,나이키후드집업,1,76
91,오버핏후드티,0,48
92,가죽자켓,0,9
93,세터,0,3
94,lee,1,131
95,치노팬츠,1,7
96,여자가디건,0,3
97,칼하트,0,41
98,크록스,0,39
99,아미,1,7
100,코트,1,55
101,포터리,0,40
102,집업,1,121
103,캡모자,0,36
104,브랜디드,0,35
105,숄더백,0,19
106,데님,1,27
107,키르시,1,155
108,회색후드티,1,158
109,mlb,1,129
110,아디다스바람막이,1,200
111,하프집업니트,0,34
112,lmc,-,0
113,에어포스,1,60
114,나이키후드티,1,74
115,뮬,1,842
116,반스어센틱,1,85
117,뉴발란스운동화,1,25
118,토피,0,42
119,엘무드,1,126
120,래플,1,28
121,뉴발란스327,-,0
122,푸마아미,0,10
123,카라티,1,101
124,나일론팬츠,1,270
125,야구점퍼,1,47
126,긴팔티,0,3
127,크롭,-,0
128,나이키모자,1,227
129,라코스테,1,50
130,쇼퍼백,0,25
131,캘빈클라인,1,120
132,트레이닝,1,425
133,드로우핏,1,229
134,마르디,0,87
135,안경,0,48
136,제로,0,52
137,스파오잠옷,1,393
138,디스커버리,1,250
139,생지데님,0,58
140,플리스,1,240
141,에스피오나지,-,0
142,데님셔츠,1,258
143,깡스타일리스트,1,211
144,독일군스니커즈,1,24
145,조던,1,1
146,반지,1,72
147,비슬로우,1,141
148,나이키맨투맨,1,29
149,나이키데이브레이크,1,427
150,티셔츠,1,36
151,깡,1,166
152,흑청바지,1,256
153,레이어드,1,41
154,로퍼,1,52
155,레더자켓,0,35
156,엄브로,1,77
157,컨버스척70,1,95
158,니트베스트,1,5
159,목걸이,0,16
160,크롭티,0,25
161,레이어드반팔,1,270
162,오버핏후드집업,-,0
163,트레이닝셋업,0,24
164,세미와이드슬랙스,0,67
165,와이드청바지,1,81
166,나이키에어포스1,0,16
167,나이키조던,1,412
168,남자트렌치코트,0,89
169,리,-,0
170,후아유,-,0
171,에어팟프로케이스,-,0
172,벌룬팬츠,0,15
173,나이키운동화,0,102
174,데님팬츠,1,417
175,이너티셔츠,1,74
176,파자마,-,0
177,모드나인,0,88
178,캉골,0,74
179,널디,0,76
180,넥타이,0,40
181,하프집업,0,96
182,오버핏블레이저,1,111
183,디스이즈네버댓,0,14
184,스타디움자켓,0,65
185,스웻셋업,1,24
186,긴팔티셔츠,0,59
187,테이퍼드청바지,-,0
188,레깅스,1,88
189,챔피온후드집업,1,231
190,하프집업맨투맨,1,13
191,나이키양말,1,437
192,반스올드스쿨,1,150
193,첼시부츠,0,94
194,라이더자켓,1,267
195,무탠다드슬랙스,1,34
196,카고팬츠,0,62
197,디스커버리바람막이,1,232
198,운동복,0,85
199,코닥,-,0
200,노스페이스바람막이,1,385
201,아디다스바지,0,106
202,남자가죽자켓,0,70
203,반집업니트,0,54
204,앤더슨벨,0,79
205,에센셜,-,0
206,와이드데님,1,196
207,런닝화,1,35
208,남자크로스백,-,0
209,조거,-,0
