rank,name,increase,increase_cnt
1,반팔,-,0
2,바람막이,1,1
3,아식스,0,1
4,반팔티,-,0
5,반바지,-,0
6,맨투맨,-,0
7,셔츠,-,0
8,나이키,1,2
9,반스,0,1
10,가디건,1,2
11,후드집업,-,0
12,모자,1,3
13,컨버스,1,1
14,래플,0,5
15,후드티,1,1
16,양말,0,3
17,조거팬츠,1,3
18,반팔니트,0,1
19,볼캡,0,1
20,윈드브레이커,-,0
21,백팩,1,2
22,슬랙스,0,1
23,폴로,1,12
24,무탠다드,1,4
25,마크곤잘레스,-,0
26,아노락,-,0
27,슬리퍼,0,5
28,블레이저,1,18
29,아디다스,0,2
30,롱슬리브,1,3
31,청바지,0,7
32,나이키바람막이,1,5
33,가방,1,9
34,셋업,0,2
35,크록스,1,4
36,바지,0,7
37,커버낫,0,7
38,신발,1,14
39,오버핏셔츠,1,22
40,운동화,0,9
41,크로스백,0,3
42,나이키에어포스,1,3
43,플레이버리즘,-,0
44,i4p,1,14
45,메신저백,0,5
46,에코백,1,10
47,카라티,1,1
48,니트,0,7
49,나이키반팔,1,4
50,마르디,1,5
51,예일,1,9
52,와이드슬랙스,1,15
53,반팔셔츠,0,6
54,캡모자,0,10
55,뉴발란스,0,19
56,카드지갑,0,7
57,오버핏반팔,0,3
58,청자켓,1,14
59,벨트,1,5
60,트레이닝바지,0,9
61,니트조끼,1,8
62,스투시,0,19
63,에스피오나지,1,83
64,아식스I4P,1,4
65,뮬,0,8
66,칼하트,1,17
67,토피,1,65
68,원피스,0,34
69,스니커즈,0,6
70,옥스포드셔츠,1,16
71,나이키신발,1,6
72,쿠어,0,22
73,에어포스,0,7
74,트레이닝세트,1,33
75,한화이글스,1,21
76,지갑,0,5
77,티셔츠,1,4
78,숄더백,0,8
79,와이드팬츠,0,20
80,한화,0,15
81,독일군,0,2
82,lmc,1,57
83,컨버스척70,1,17
84,mlb,0,9
85,모드나인,1,16
86,반스어센틱,0,12
87,에센셜,1,32
88,아미,0,4
89,우포스,0,7
90,마뗑킴,1,37
91,반팔카라티,1,29
92,치노팬츠,0,14
93,폴로반팔,1,24
94,남자가디건,1,15
95,토트백,1,46
96,크롭티,0,9
97,로퍼,0,6
98,안경,0,8
99,브랜디드,1,13
100,클리어런스,1,5
101,반스올드스쿨,0,6
102,조끼,1,16
103,플랙,1,64
104,최고심,1,125
105,골프,0,2
106,나이키반바지,1,4
107,우알롱,1,50
108,더비슈즈,0,28
109,슬립온,1,65
110,크림진,1,6
111,샌들,0,49
112,세미와이드슬랙스,1,32
113,아디다스바람막이,1,21
114,스탠리,1,22
115,반지,1,58
116,나이키운동화,0,10
117,반팔티셔츠,0,20
118,스파오,0,33
119,캐치볼,1,192
120,생지데님,0,6
121,나일론팬츠,0,28
122,비슬로우,1,16
123,키르시,1,71
124,디네댓,-,0
125,트레이닝반바지,0,37
126,니트베스트,0,27
127,무탠다드슬랙스,0,6
128,조던,1,36
129,아이폰케이스,0,7
130,크롭,0,54
131,세터,1,126
132,엘무드,0,30
133,노스페이스바람막이,1,102
134,바시티자켓,1,28
135,레이어드티,-,0
136,수아레,0,6
137,트레이닝셋업,1,35
138,아더에러,1,70
139,베스트,0,15
140,청반바지,1,192
141,MLB모자,1,62
142,디스커버리,0,29
143,클로티,1,306
144,무신사,1,88
145,긴팔티,0,16
146,여성가방,1,69
147,캘빈클라인,0,24
148,선글라스,1,70
149,스웻팬츠,0,6
150,노이어,1,47
151,제멋,1,108
152,목걸이,0,44
153,와이드데님,1,145
154,버뮤다팬츠,0,1
155,아우터,1,69
156,트레이닝,1,49
157,네이더스,1,88
158,스투시반팔,1,52
159,아식스XI4P젤1130,1,10
160,블루종,0,6
161,미니백,1,104
162,캉골,1,15
163,남자반바지,0,30
164,반스뮬,0,15
165,나이키에어포스1,0,13
166,이에이,1,22
167,잠옷,1,13
168,와이드청바지,0,20
169,아디다스바지,1,43
170,여름바지,0,25
171,후아유,0,45
172,나이키데이브레이크,1,78
173,드로우핏,0,14
174,스컬프터,0,82
175,스탠드오일,0,77
176,제로,0,82
177,노메뉴얼,-,0
178,남자반팔티,1,122
179,남자오버핏반팔티셔츠,1,88
180,쪼리,0,91
181,나시,0,26
182,첼시부츠,0,12
183,오트리,0,4
184,엄브로,0,44
185,후리스,1,242
186,캘빈클라인반팔,0,36
187,조거,1,40
188,팔찌,0,73
189,런닝화,1,10
190,챔피온,0,14
191,나이키모자,0,66
192,슬링백,0,32
193,메종키츠네,1,192
194,그라미치,1,119
195,lee,0,122
196,오버핏반팔티,1,77
197,린넨바지,0,26
198,남자카드지갑,0,8
199,남자가방,1,96
200,반집업,1,68
201,흰티,1,15
202,아디다스반팔,1,168
203,트러커자켓,1,144
204,데님자켓,0,6
205,토마스모어,1,1
206,뉴발란스운동화,0,64
207,디키즈,0,20
208,오버핏블레이저,1,186
209,여자카드지갑,1,16
210,린넨셔츠,0,63
211,아디다스운동화,1,141
212,여자가디건,0,8
213,레깅스,0,20
214,스트라이프티,-,0
215,시계,0,32
216,mmlg,1,38
217,후드,0,25
218,나이키맨투맨,0,1
219,아디다스반바지,1,32
220,레이어드,1,27
221,오즈위고,1,91
222,가먼트다이,-,0
223,밍크,-,0
224,939,1,91
225,앤더슨벨,1,125
226,스트라이프,1,147
