rank,name,increase,increase_cnt
1,반팔,-,0
2,바람막이,-,0
3,반바지,1,2
4,반팔티,-,0
5,맨투맨,0,2
6,셔츠,1,1
7,후드티,0,1
8,후드집업,-,0
9,가디건,-,0
10,나이키,-,0
11,반스,1,2
12,바지,1,7
13,컨버스,1,2
14,조거팬츠,1,2
15,모자,0,4
16,마크곤잘레스,1,7
17,나이키바람막이,0,3
18,볼캡,1,2
19,양말,1,5
20,슬랙스,0,8
21,슬리퍼,1,7
22,청바지,0,4
23,아노락,1,2
24,니트,0,7
25,메신저백,1,8
26,블레이저,0,5
27,백팩,1,19
28,오버핏셔츠,1,15
29,아디다스,1,6
30,폴로,1,18
31,신발,1,1
32,나이키반팔,0,1
33,운동화,1,4
34,가방,-,0
35,자켓,0,6
36,무탠다드,1,3
37,쿠어,0,15
38,롱슬리브,0,11
39,청자켓,1,2
40,엘무드,0,14
41,스투시,1,6
42,커버낫,0,12
43,나이키에어포스,0,7
44,mmgl,0,6
45,스니커즈,-,0
46,셋업,0,6
47,크로스백,1,3
48,와이드슬랙스,0,6
49,트레이닝바지,0,5
50,오버핏반팔,1,3
51,벨트,1,7
52,와이드팬츠,-,0
53,레이어드티,1,7
54,에스피오나지,0,5
55,치노팬츠,-,0
56,인템포무드,1,130
57,니트조끼,0,6
58,예일,0,4
59,반팔셔츠,0,2
60,크록스,1,15
61,칼하트,1,3
62,카라티,-,0
63,남자가디건,1,15
64,마르디,0,5
65,나이키신발,0,9
66,원피스,1,3
67,아디다스바람막이,1,6
68,반팔티셔츠,1,2
69,lmc,1,13
70,카드지갑,0,3
71,에코백,0,6
72,트레이닝세트,0,11
73,캡모자,0,5
74,나이키운동화,0,8
75,니트베스트,1,44
76,지갑,0,4
77,에어포스,1,43
78,브랜디드,1,46
79,더비슈즈,1,33
80,뉴발란스,0,17
81,옥스포드셔츠,1,2
82,티셔츠,0,5
83,바시티자켓,0,9
84,목걸이,1,4
85,트레이닝셋업,0,9
86,나이키반바지,1,3
87,크롭티,1,47
88,아식스,0,7
89,와이드청바지,1,11
90,안경,1,128
91,여자가디건,1,85
92,긴팔티,1,4
93,뮬,0,6
94,크림진,0,4
95,문라이즈,-,0
96,아우터,1,49
97,스파오,1,1
98,나이키에어포스1,1,35
99,디네댓,1,27
100,여름,1,79
101,마하그리드,0,30
102,반팔니트,1,52
103,나일론팬츠,0,1
104,숄더백,0,18
105,커브드데님,1,428
106,모드나인,0,15
107,조던,0,10
108,윈드브레이커,-,0
109,후드,1,48
110,독일군,0,25
111,쪼리,1,4
112,노스페이스바람막이,0,9
113,여름바지,1,38
114,반집업,1,13
115,에센셜,0,36
116,캘빈클라인,1,47
117,후아유,1,1
118,스투시반팔,0,26
119,반팔카라티,0,15
120,로퍼,1,26
121,크롭,1,19
122,스웻팬츠,0,15
123,폴로반팔,1,14
124,밴딩실루엣팬츠,-,0
125,샌들,0,19
126,데님셔츠,1,34
127,아미,0,26
128,린넨셔츠,1,72
129,가죽자켓,1,36
130,나이키모자,1,9
131,아이폰케이스,0,3
132,비슬로우,0,16
133,토피,0,1
134,남자반팔티,1,21
135,커버낫반팔,0,13
136,폴로셔츠,1,63
137,칼하트반팔,1,56
138,세미와이드슬랙스,0,39
139,잠옷,1,20
140,lee,0,56
141,블루종,0,28
142,레이어드,1,36
143,널디,0,49
144,벌룬팬츠,1,115
145,반지,1,39
146,반스어센틱,1,10
147,애플워치스트랩,1,87
148,나이키데이브레이크,-,0
149,제로,1,22
150,캘빈클라인반팔,0,14
151,머슬핏,0,28
152,인사일런스,1,111
153,조끼,0,73
154,우알롱,1,57
155,흰티,0,2
156,쇼퍼백,1,39
157,나이키조던,1,46
158,디스커버리,1,14
159,생지데님,0,66
160,오버핏후드티,1,144
161,기능성반팔,0,11
162,린넨바지,1,21
163,데님,0,54
164,비얼디드키드,-,0
165,나이키후드집업,0,1
166,베스트,1,67
167,오버핏맨투맨,1,14
168,반스올드스쿨,0,6
169,나이키맨투맨,1,63
170,와이드데님,0,40
171,마크곤잘레스반팔,1,36
172,데님팬츠,1,43
173,무탠다드슬랙스,1,56
174,예일반팔,1,62
175,와이드데님팬츠,1,132
176,문라이즈데님,-,0
177,팔찌,0,30
178,카고팬츠,0,68
179,아디다스반팔,1,10
180,챔피온,0,36
181,폴로가디건,0,64
182,흑청바지,1,66
183,남자반바지,0,17
184,반스뮬,0,55
185,mlb,0,64
186,캉골,0,51
187,꼼데가르송,1,131
188,나이키후드티,1,67
189,컨버스척70,0,78
190,드로우핏,1,90
191,클리어런스,0,96
192,긴팔티셔츠,0,40
193,아디다스반바지,1,72
194,아디다스트랙탑,1,77
195,마뗑킴,1,91
196,컨버스척테일러,1,77
197,엘무드치노,0,72
198,아더에러,1,103
199,네이더스,0,11
200,뉴발란스327,0,27
201,트레이닝반바지,0,43
202,뉴발란스운동화,0,88
203,나이키반팔티,1,43
204,MLB모자,0,99
205,데님자켓,0,74
206,디스커버리바람막이,1,82
207,봄아우터,1,31
208,제멋,1,207
209,무지티,0,17
210,리,1,66
211,여성가방,1,38
212,트러커자켓,0,51
213,집업,0,64
214,남자여름바지,1,198
215,스컬프터,1,46
216,939,0,39
217,수아레,0,21
218,미니백,0,44
219,토마스모어,1,96
220,나이키슬리퍼,1,74
221,플랙,0,83
222,긴팔,0,31
223,폰케이스,1,88
224,선글라스,0,55
225,스트라이프티,0,84
226,오버핏반팔티,0,2
227,깡스타일리스트,1,212
228,아디다스바지,0,1
229,에어팟프로케이스,1,52
230,오버핏블레이저,1,20
231,슬리브,0,33
232,수영복,1,264
233,야구점퍼,1,21
234,나이키양말,1,1
235,바람막이자켓,1,57
236,면바지,0,51
237,코튼실루엣팬츠,-,0
238,니티드,-,0
239,무신사,0,96
240,아페쎄,0,24
241,언더아머,1,136
242,반스슬립온,1,28
243,세터,1,108
244,엘무드원턱,0,57
245,크롭후드집업,1,21
246,남방,0,20
247,하프집업맨투맨,1,43
248,남자벨트,0,29
249,미니멀자켓,1,111
250,LMC반팔,1,55
251,지프,1,115
252,메종키츠네,0,30
253,엄브로,0,16
254,바시티,0,87
255,남자목걸이,0,34
256,카고조거팬츠,0,33
257,여성트레이닝복세트,1,323
258,토트백,0,53
259,컨버스하이,1,13
260,무지반팔,0,35
261,우포스,0,81
262,항공점퍼,0,68
263,나이키신발에어포스,1,119
264,트렌치코트,1,10
265,향수,1,196
266,파자마,1,162
267,츄리닝,1,112
268,커버낫맨투맨,1,1
269,코드그라피,1,15
270,마하그리드반팔,0,69
271,슬링백,0,89
272,코닥,0,66
273,라코스테,0,31
274,하프집업,0,70
275,자라,0,58
276,뉴발란스2002,0,32
277,셋업수트,0,67
278,첼시부츠,0,31
279,레깅스,1,74
280,니트집업,0,112
281,남자오버핏반팔티셔츠,1,92
282,시티보이,1,137
283,폴로모자,0,44
284,여름옷,1,173
285,키르시,0,55
286,mmlg,1,207
287,앤더슨벨,1,36
288,카라반팔티,1,116
289,스트라이프,1,25
290,힙색,0,39
291,닥터마틴,0,8
