rank,name,increase,increase_cnt
1,반팔,-,0
2,바람막이,-,0
3,반바지,1,1
4,맨투맨,1,1
5,엘무드,1,2
6,셔츠,-,0
7,후드집업,0,4
8,반팔티,1,1
9,가디건,0,1
10,나이키,1,2
11,깡스타일리스트,1,4
12,컨버스,1,2
13,반스,1,5
14,후드티,0,4
15,볼캡,-,0
16,양말,0,5
17,조거팬츠,-,0
18,슬리퍼,1,11
19,반팔니트,1,2
20,모자,0,1
21,아노락,1,1
22,백팩,1,4
23,자켓,0,7
24,무탠다드,1,7
25,슬랙스,0,5
26,바지,1,4
27,크록스,1,15
28,폴로,1,13
29,나이키바람막이,0,16
30,청바지,0,6
31,아디다스,1,1
32,블레이저,1,1
33,트레이닝바지,1,21
34,마크곤잘레스,0,6
35,신발,1,14
36,셋업,0,1
37,스니커즈,1,18
38,메신저백,0,13
39,니트,1,18
40,뉴발란스,1,8
41,쿠어,1,12
42,커버낫,0,5
43,깡,1,27
44,스투시,1,31
45,벨트,1,6
46,아식스,1,13
47,가방,0,20
48,운동화,0,8
49,롱슬리브,0,15
50,에코백,0,6
51,니트조끼,0,12
52,나이키반팔,1,8
53,카라티,1,13
54,오버핏반팔,0,9
55,오버핏셔츠,0,17
56,트레이닝세트,1,12
57,쿨탠다드,1,10
58,와이드슬랙스,0,12
59,반팔셔츠,1,4
60,크로스백,0,17
61,와이드팬츠,0,25
62,마르디,0,4
63,예일,0,11
64,칼하트,0,14
65,원피스,-,0
66,우포스,1,25
67,래플,1,37
68,캡모자,0,12
69,나이키에어포스,0,22
70,니트베스트,1,39
71,크롭티,1,34
72,치노팬츠,1,14
73,카드지갑,0,2
74,나일론팬츠,1,46
75,lmc,1,1
76,레이어드티,0,14
77,뮬,0,13
78,반팔티셔츠,1,9
79,샌들,1,27
80,지갑,-,0
81,세미와이드슬랙스,1,67
82,나이키운동화,1,3
83,청자켓,0,22
84,브랜디드,1,61
85,폴로반팔,1,29
86,조끼,1,3
87,티셔츠,0,6
88,나이키신발,0,15
89,남자가디건,0,10
90,트레이닝셋업,1,95
91,코드그라피,1,30
92,에어포스,0,18
93,베스트,1,9
94,더비슈즈,1,32
95,스파오,1,8
96,lee,1,27
97,옥스포드셔츠,0,20
98,카고팬츠,1,1
99,잠옷,1,114
100,쪼리,1,12
101,mlb,1,15
102,린넨셔츠,0,7
103,안경,0,19
104,모드나인,1,78
105,디네댓,-,0
106,반스어센틱,0,13
107,엘무드셔츠,1,86
108,노스페이스바람막이,0,8
109,아페쎄,1,59
110,슬링백,1,39
111,아디다스바람막이,0,42
112,숄더백,0,20
113,목걸이,0,41
114,나이키반바지,0,31
115,블루종,1,19
116,메종키츠네,0,3
117,토피,1,77
118,데님셔츠,0,21
119,반지,1,42
120,트레이닝반바지,1,22
121,긴팔티,1,37
122,무탠다드슬랙스,1,24
123,생지데님,1,29
124,아미,1,38
125,수아레,1,94
126,코드그라피유튜버픽,-,0
127,마뗑킴,1,89
128,부티크,1,457
129,흰티,1,11
130,긴팔티셔츠,0,20
131,골프,1,4
132,버뮤다팬츠,1,216
133,키즈,1,242
134,플랙,1,136
135,디스커버리,0,13
136,에스피오나지,0,18
137,캉골,1,28
138,뉴발란스운동화,1,227
139,MLB모자,0,2
140,반팔카라티,0,42
141,머슬핏,0,45
142,우알롱,1,62
143,캔버스백,-,0
144,에어팟프로케이스,0,36
145,크롭,0,18
146,로퍼,1,24
147,살로몬,1,95
148,선글라스,1,54
149,코닥,0,8
150,반스올드스쿨,1,13
151,캐치볼,1,135
152,미니백,0,23
153,캘빈클라인,1,1
154,슬립온,0,21
155,제로,1,26
156,폴로셔츠,1,16
157,기능성반팔,1,119
158,오버핏반팔티,1,180
159,스컬프터,1,114
160,커버낫반팔,0,53
161,힙색,1,85
162,여름바지,-,0
163,트레이닝,1,88
164,남자반팔티,1,57
165,츄리닝,1,55
166,남방,1,58
167,와이드청바지,1,67
168,린넨바지,1,10
169,여자카드지갑,1,127
170,팔찌,0,40
171,남자반바지,1,307
172,남자가방,1,12
173,애플워치스트랩,0,54
174,남자니트조끼,1,137
175,데님자켓,1,23
176,데님,1,126
177,조던,1,72
178,나이키모자,0,40
179,챔피온,0,78
180,비슬로우,1,42
181,나이키에어포스1,1,16
182,폴로모자,1,235
183,첼시부츠,1,26
184,여자가디건,0,45
185,체크셔츠,1,204
186,후드,0,58
187,남자슬렉스,0,31
188,아울렛,1,72
189,운동복,1,490
190,집업,1,10
191,남자셔츠,0,18
192,푸마아미,1,31
193,무신사부티크,1,209
194,카고조거팬츠,1,45
195,아우터,0,107
196,네이더스,1,133
197,스투시반팔,0,17
198,아이폰케이스,0,27
199,컨버스척테일러,1,15
200,클리어런스,0,64
201,남자벨트,1,90
202,시계,0,15
203,아노락바람막이,0,56
204,벌룬팬츠,0,53
205,스웻팬츠,0,73
206,엄브로,0,81
207,컨버스척70,0,76
208,나이키슬리퍼,0,32
209,나시,1,32
210,크림진,0,86
211,카고바지,1,94
212,꼼데가르송,0,48
213,독일군,0,135
214,커플티,1,192
215,라코스테,0,48
216,오트리,1,32
217,여자조거팬츠,0,2
218,939,1,35
219,여름,1,8
220,오버핏블레이저,0,67
221,여성가방,1,63
222,수영복,1,121
223,독일군스니커즈,1,38
224,테이퍼드슬랙스,1,44
225,조거,1,180
226,칼하트백팩,1,83
227,린넨,1,446
228,반스뮬,0,38
229,니트반팔,1,185
230,마리떼,1,121
231,레이어드,0,52
232,토마스모어,1,43
233,컨버스하이,1,141
234,정장,-,0
235,지오다노,1,205
236,최고심,1,53
237,세터,1,210
238,에센셜,0,121
239,카라니트,1,336
240,남자카드지갑,1,32
241,나이키조거팬츠,1,217
242,파자마,-,0
243,폰케이스,1,67
244,베이지바지,1,226
245,아디다스바지,0,151
246,나이키데이브레이크,0,91
247,널디,0,136
248,메종미네드,-,0
249,오버핏맨투맨,1,88
250,쇼퍼백,1,134
251,레이어드반팔,0,65
252,데님팬츠,1,202
253,보테가,-,0
254,남자오버핏반팔티셔츠,1,229
255,연청바지,0,80
256,프라다,1,162
257,fcmm,1,71
258,그라미치,0,32
259,마하그리드,1,599
260,피스워커,1,216
261,나이키후드티,0,84
262,노메뉴얼,1,137
263,등산화,1,293
264,와이드데님,1,129
265,스트라이프티,0,32
266,바시티자켓,1,27
267,속옷,1,181
268,무지반팔,0,118
269,아노락세트,0,86
270,아디다스운동화,0,32
271,오즈위고,-,0
272,청치마,1,2
273,칼하트반팔,1,48
274,나이키양말,0,131
275,아디다스반팔,1,115
276,닥터마틴,1,169
277,테이퍼드청바지,1,21
278,에어팟케이스,1,182
279,구두,1,39
280,런닝화,0,72
281,세미와이드청바지,1,71
282,항공점퍼,0,1
283,헤어밴드,1,207
284,헨리넥,1,255
285,아디다스슬리퍼,1,149
286,일꼬르소,-,0
287,앤더슨벨,1,152
288,바람막이자켓,1,52
289,구찌,1,202
290,노스페이스,1,225
291,무신사,0,79
292,아웃스탠딩,0,13
293,남자목걸이,1,53
294,여름슬랙스,-,0
295,페이크삭스,0,100
