rank,brand,product,price,sale_price,increase,increase_cnt,no_deli
1위,엠엠지엘,링클드레더블루종(다크그레이),"279,000원","249,000원",-,-,4/5배송 예정
2위,삼성전자,갤럭시탭S8플러스SM-X8065G256GB,"1,428,900원",-,0,10,-
3위,노스페이스,NM2DM51A_빅샷,"140,000원","126,000원",0,7,2/17배송 예정
4위,도프제이슨,오버핏램스킨싱글자켓,"339,000원","225,000원",1,2,-
5위,삼성전자,갤럭시탭S8울트라SM-X9065G128GB,"1,578,500원",-,0,999,-
6위,컨버스,척70클래식블랙162050C,"99,000원","89,100원",0,2,-
7위,제로,DeepOneTuckSweatPants[Grey],"39,000원",-,0,7,-
8위,아페쎄,여성스몰그레이스크로스백-블랙/PXBMWF61413LZZ,"979,000원","538,000원",0,1,새벽배송 예정
9위,컨버스,척70클래식블랙162058C,"95,000원","85,500원",1,3,-
10위,토피,2WAY스웻후드집업(MELANGEGREY),"45,000원","39,000원",0,12,-
11위,엠엠지엘,링클드레더블루종(블랙),"279,000원","249,000원",1,7,3/11배송 예정
12위,나이키,데이브레이크운동화CK2351-101,"199,000원","118,700원",0,3,-
13위,컨버스,런스타하이크블랙166800C,"109,000원","98,100원",0,12,-
14위,아디다스,BW독일군스니커즈-화이트/BZ0579,"139,000원","119,900원",0,15,-
15위,도프제이슨,오버핏비건레더싱글자켓,"119,000원","89,000원",0,2,2/25배송 예정
16위,라퍼지스토어,[이동휘착용][리뉴얼ver.][3M신슐레이트]오리지널M-1965피쉬테일파카_OriginalKhaki,"138,000원","99,900원",1,9,-
17위,엘무드,화란세미오버니트블랙,"89,900원","63,900원",0,4,-
18위,후러브스아트,유니섹스세미와이드밴딩슬랙스,"54,000원","29,900원",0,10,-
19위,예일,WARMUPQUILTINGJACKETBLACK,"99,000원","64,350원",0,12,-
20위,메종 마르지엘라,남성레플리카스니커즈-화이트/S57WS0236P1895101,"691,000원","466,000원",0,10,새벽배송 예정
21위,반스,컴피쿠시원-(체커보드)블랙:마시멜로우,"109,000원",-,0,11,-
22위,컨버스,척70클래식파치먼트162062C,"95,000원","85,500원",0,5,-
23위,삼성전자,갤럭시탭S8SM-X700WiFi256GB,"979,000원",-,1,12,-
24위,질스튜어트 스포츠 뉴욕,스위프트오렌지캔버스남녀공용스니커즈(JESO2E275O1),"99,000원",-,1,8,-
25위,엠엠지엘,보타니컬펀치드스웨터(믹스드아이보리),"179,000원","149,000원",1,12,3/17배송 예정
26위,알파 인더스트리,MA-1레귤러Black,"225,000원",-,0,94,-
27위,삼성전자,갤럭시탭S8SM-X7065G256GB,"1,179,200원",-,1,3,-
28위,컨버스,척테일러올스타블랙옥스M9166C,"55,000원",-,0,7,-
29위,프라다,남성트라이앵글로고다운재킷-블랙/SGB915S2121IE0F0002,"2,325,000원","1,644,000원",1,11,새벽배송 예정
30위,엘무드,컨템포러리바시티자켓블랙,"188,000원","150,400원",0,12,2/25배송 예정
31위,소니,WH-1000XM4노이즈캔슬링블루투스헤드폰,"459,000원","399,000원",1,7,-
32위,라퍼지스토어,[리뉴얼ver.][3M신슐레이트]M-1965피쉬테일숏파카_VintageBlack,"129,000원","79,800원",0,4,3/2배송 예정
33위,토피,와이드데님팬츠(LIGHTBLUE),"49,000원","44,100원",1,1,-
34위,라퍼지스토어,[이동휘착용][리뉴얼ver.][3M신슐레이트]오리지널M-1965피쉬테일파카_VintageBlack,"138,000원","99,900원",0,7,-
35위,하 아카이브,아크블랙메신저백,"79,000원","75,050원",0,16,-
36위,파르티멘토,[비건레더]필드자켓블랙,"111,700원","89,900원",0,6,-
37위,메인부스,TravellerOversizedSweater(TEALGREEN),"85,000원","59,500원",0,33,2/22배송 예정
38위,인사일런스,벨티드벌룬데님팬츠EXTRAWHITE,"119,000원","101,000원",0,36,3/25배송 예정
39위,얼티메이크,7900백팩블랙(UT),"275,000원","168,000원",0,85,2/25배송 예정
40위,무신사 스탠다드,[유아인착용상품]릴렉스드베이식블레이저[블랙],"71,900원",-,1,9,-
41위,무신사 스탠다드,[베스트아이템]테이퍼드히든밴딩크롭슬랙스[블랙],"32,900원","29,590원",0,23,-
42위,유니온블루,LAUNDRYSHIRT(SKYBLUE),"62,000원","56,000원",0,57,3/25배송 예정
43위,내셔널지오그래픽,N214UDW920헤론라이트덕U넥다운경량패딩점퍼LBEIGE,"149,000원",-,0,28,-
44위,엘무드,화란세미오버가디건블랙,"94,900원","76,400원",1,10,-
45위,삼성전자,갤럭시탭S8플러스SM-X8065G128GB,"1,299,100원",-,1,28,-
46위,엘무드,화란세미오버가디건클라우드그레이,"94,900원","76,400원",0,36,-
47위,제로,DeepOneTuckSweatPants[Black],"39,000원",-,1,1,-
48위,예일,(22ALL)2TONEARCHHOODIEGRAY,"79,000원","55,300원",0,32,-
49위,라퍼지스토어,울리치발마칸오버코트_Black,"173,000원","108,000원",1,6,-
50위,네이키드니스,앱솔루트백팩블랙,"94,000원","68,500원",0,93,-
51위,무신사 스탠다드,[유아인착용상품]와이드히든밴딩슬랙스[블랙],"32,900원",-,-,-,-
52위,반스,컴피쿠시원-(체커보드)마시멜로우:블랙,"109,000원",-,0,2,-
53위,슈펜,[핏더사이즈X슈펜]Seku-shi(세쿠시)첼시부읏츠BYTM20W12,"139,000원","132,000원",0,59,-
54위,반스,어센틱-레드/VN000EE3RED1,"69,000원",-,0,59,-
55위,무신사 스탠다드,[유아인착용상품]세미와이드히든밴딩슬랙스[블랙],"32,900원",-,0,6,-
56위,라퍼지스토어,버핑레더미니멀포켓블루종_Black,"94,000원","69,900원",0,21,-
57위,닥터마틴,14613홀모노블랙14345001,"190,000원",-,1,2,-
58위,도프제이슨,오버핏비건레더윈드브레이커자켓(블랙),"139,000원","98,800원",0,19,2/25배송 예정
59위,토피,와이드조거스웻팬츠(MELANGEGREY),"39,000원","36,000원",1,1,-
60위,앤더슨벨,스퀘어마틴더비슈즈aaa300m(BLACK),"298,000원",-,0,41,2/21배송 예정
61위,스파오,[오늘만이가격]오버핏옥스포드셔츠_SPYWC12C02,"29,900원","23,920원",1,10,-
62위,프리즘웍스,VINCENTM65FISHTAILPARKA003_OLIVE,"198,000원","168,300원",0,94,-
63위,모드나인,[베스트아이템]BlackStardust-MOD1w,"106,000원","68,900원",1,17,-
64위,인스턴트펑크,22SS데님점프수트-블루,"342,000원","324,900원",1,28,-
65위,인사일런스,울싱글트렌치코트MUDBROWN,"249,000원","211,000원",0,23,-
66위,에스피오나지,RayWindParkaBlack,"159,000원","143,000원",0,168,-
67위,디스커버리 익스페디션,라이크에어Z!백팩3M로고(S/BLACK),"159,000원",-,0,115,-
68위,아디다스,오즈위고-트리플블랙/EE6999,"129,000원","109,900원",0,172,-
69위,라퍼지스토어,[매트블랙]버핑레더미니멀포켓블루종_MattBlack,"94,000원","69,900원",1,37,2/28배송 예정
70위,라퍼지스토어,버핑레더오버핏블루종_Black,"94,000원","69,900원",1,5,2/25배송 예정
71위,커버낫,어센틱로고럭색33L블랙,"99,000원","89,100원",0,26,-
72위,엠엠지엘,카라스웨터(포레스트),"139,000원","119,000원",1,38,3/23배송 예정
73위,브라운브레스,[피로pick]TAGKEEPHOODIE-BLACK,"79,000원","69,000원",0,21,-
74위,리,코듀라로우데님1st모델트러커자켓,"109,000원","87,200원",1,10,-
75위,비슬로우,[오늘만이가격][오리지널스]WIDEFITTWOTUCKSELVAGEDENIMPANTSINDIGO,"89,000원","62,300원",0,11,-
76위,아페쎄,공용다니엘라로고데님토트백-인디고/COCSXM61446IAI,"139,000원","72,000원",1,61,새벽배송 예정
77위,드로우핏,오버사이즈울트렌치코트[BLACK],"209,000원","156,700원",0,129,-
78위,알파 인더스트리,MA-1레귤러GunMetal,"225,000원",-,0,999,-
79위,엠엔지유,체스터필드코트IN블랙,"255,000원","229,500원",0,999,-
80위,톰브라운,남성4바베어엔드살몬스트라이프크루넥니트-네이비/MKA365AY1002415,"1,850,000원","833,000원",0,3,새벽배송 예정
81위,코드그라피,2-WAY유틸리티MA-1자켓_그레이,"89,000원","79,900원",0,36,-
