rank,name,increase,increase_cnt
1,후드집업,1,3
2,후드티,0,1
3,바람막이,0,1
4,맨투맨,0,1
5,가디건,-,0
6,반팔,-,0
7,나이키,1,2
8,조거팬츠,0,1
9,니트,0,1
10,후리스,1,34
11,양말,1,10
12,슬랙스,1,4
13,반팔티,1,4
14,나이키바람막이,1,12
15,자켓,1,8
16,아노락,0,4
17,반스,1,12
18,셔츠,0,3
19,아디다스,0,8
20,볼캡,0,2
21,백팩,1,9
22,쿠어,0,2
23,마크곤잘레스,1,24
24,청바지,0,11
25,컨버스,0,1
26,커버낫,1,13
27,가방,1,7
28,윈드브레이커,1,9
29,운동화,1,34
30,바지,0,2
31,블레이저,0,21
32,청자켓,0,13
33,모자,0,19
34,스니커즈,1,22
35,롱슬리브,1,5
36,아우터,1,40
37,무탠다드,1,6
38,우산,1,105
39,벨트,1,18
40,나이키후드집업,1,139
41,메신저백,1,72
42,셋업,0,15
43,슬리퍼,1,18
44,예일,1,85
45,신발,1,49
46,바시티자켓,0,1
47,와이드슬랙스,0,5
48,남자가디건,1,14
49,경량패딩,1,6
50,야상,0,9
51,레이어드티,0,29
52,트레이닝세트,0,14
53,와이드팬츠,0,17
54,티셔츠,1,6
55,봄아우터,0,30
56,나이키에어포스,1,30
57,칼하트,1,82
58,블루종,0,26
59,니트조끼,1,5
60,트레이닝바지,1,31
61,폴로,1,31
62,니트집업,1,22
63,더비슈즈,0,5
64,집업,1,245
65,스투시,1,36
66,항공점퍼,0,13
67,트렌치코트,0,36
68,크록스,0,14
69,반집업,1,69
70,반바지,0,11
71,아디다스바람막이,1,185
72,오버핏후드티,1,55
73,트러커자켓,1,78
74,아식스,0,5
75,클리어런스,1,24
76,카드지갑,1,9
77,가죽자켓,0,42
78,후드,1,18
79,노스페이스바람막이,1,41
80,엘무드,0,1
81,나이키맨투맨,1,214
82,에어포스,1,6
83,라이더자켓,0,2
84,크로스백,0,51
85,긴팔티,1,12
86,데님팬츠,1,571
87,세미와이드슬랙스,0,41
88,치노팬츠,0,17
89,칼하트후드집업,1,140
90,트레이닝셋업,1,28
91,레더자켓,0,11
92,크롭,1,10
93,데님자켓,1,78
94,패딩조끼,1,55
95,나이키신발,0,25
96,뉴발란스,0,47
97,나이키운동화,0,15
98,마르디,1,189
99,스웻팬츠,0,1
100,에코백,0,33
101,널디,1,334
102,안경,0,54
103,옥스포드셔츠,0,37
104,흰티,0,39
105,플리스,1,146
106,나이키에어포스1,1,90
107,로퍼,1,43
108,제로,1,68
109,지갑,0,41
110,숄더백,1,24
111,조끼,0,34
112,제멋,1,102
113,스파오,-,0
114,와이드데님,1,98
115,런닝화,1,88
116,하프집업니트,0,29
117,오버핏후드집업,0,14
118,원피스,0,45
119,회색후드티,0,26
120,커버낫후드티,-,0
121,카고조거팬츠,0,69
122,하프집업,1,309
123,반스올드스쿨,-,0
124,모드나인,1,48
125,독일군,0,36
126,캉골,1,91
127,반스어센틱,1,310
128,여자가디건,0,22
129,lmc,1,142
130,쇼퍼백,-,0
131,양털후리스,-,0
132,mlb,1,87
133,토피,0,83
134,크림진,1,26
135,드로우핏,0,35
136,잠옷,1,111
137,퍼스널팩,-,0
138,lee,0,10
139,스파오배색윈드브레이커,0,4
140,디네댓,0,7
141,생지데님,1,159
142,슬링백,1,68
143,남자트렌치코트,0,34
144,나이키후드티,0,40
145,맥코트,1,19
146,ma1,-,0
147,흑청자켓,-,0
148,마뗑킴,-,0
149,숏패딩,-,0
150,야구점퍼,1,41
151,우포스,-,0
152,노메뉴얼,1,144
153,컨버스척테일러,1,105
154,뮬,1,35
155,애플워치스트랩,1,71
156,바시티,1,17
157,넥타이,1,619
158,카고팬츠,0,36
159,나일론팬츠,0,18
160,무탠다드슬랙스,1,38
161,와이셔츠,1,371
162,아이폰케이스,0,87
163,플랙,1,139
164,레이어드,0,86
165,무탠다드블레이저,1,222
166,반팔티셔츠,0,18
167,코드그라피,-,0
168,오버핏맨투맨,0,117
169,MLB모자,0,7
170,브랜디드,0,98
171,목걸이,0,47
172,아웃스탠딩,1,193
173,노스페이스,1,241
174,자라,1,48
175,뉴발란스327,-,0
176,나이키반팔,-,0
177,뉴발란스운동화,0,32
178,쿨탠다드,1,5
179,츄리닝바지,-,0
180,반지,1,44
181,나이키모자,1,265
182,롱스커트,1,2
183,리복,1,26
184,오버핏셔츠,0,101
185,테이퍼드슬랙스,1,244
186,니티드,1,593
187,엄브로,0,35
188,fcmm,-,0
189,나이키데이브레이크,0,26
190,점퍼,1,345
191,캡모자,0,5
192,팬티,1,353
193,나이키조던,1,218
194,브이넥니트,1,391
195,셋업수트,0,36
196,흑청,1,298
197,데님,1,185
198,본챔스,-,0
199,래플,0,31
200,페이크삭스,-,0
201,뎃,1,126
202,니트베스트,0,66
203,헨리넥,1,289
204,스트라이프티,0,62
205,첼시부츠,0,36
206,남자메신저백,0,36
207,여자카드지갑,0,32
208,남자벨트,0,53
209,스타디움자켓,1,36
210,트레이닝,1,413
211,남자니트조끼,-,0
212,코트,0,122
213,남자가방,0,6
214,세터,0,40
215,아디다스바지,0,25
216,폰케이스,-,0
217,회색바지,-,0
218,리,1,167
219,베스트,1,113
220,예일후드티,1,26
221,하프집업맨투맨,0,102
222,아디다스운동화,0,41
223,카라티,0,100
224,커버낫바람막이,-,0
225,파르티멘토,1,57
226,나이키에어맥스97,-,0
227,미나브,1,39
228,아더에러,0,7
229,아디다스트랙탑,1,38
230,토트백,1,10
231,스컬프터,-,0
232,슬리브,1,90
233,슬립온,-,0
234,아디다스집업,1,65
235,캔버스,1,379
236,캘빈클라인,-,0
237,무지티,0,72
238,스웻셋업,1,352
239,테이퍼드청바지,0,45
240,핸드폰케이스,0,63
241,남자가죽자켓,0,130
242,반스컴피쿠시,-,0
243,수아레,0,77
244,스투시반팔,-,0
245,향수,0,98
246,반집업니트,1,30
247,코르테즈,1,370
248,흰색반팔,1,207
249,나이키코르테즈,-,0
250,독일군스니커즈,1,166
251,우알롱,0,135
252,스카프,1,27
253,긴팔티셔츠,0,179
254,남자봄아우터,1,125
255,남자슬렉스,1,30
256,데님셔츠,0,20
257,어글리슈즈,1,44
258,뉴발란스574,1,14
259,컨버스척70,0,152
260,트위드자켓,0,102
261,3단우산,-,0
262,나시,1,290
263,에어팟프로케이스,1,74
264,지오다노,-,0
265,챔피온,0,65
266,코치자켓,1,352
267,트러커,0,26
268,헤드셋,1,138
269,등산화,1,240
270,반스체커보드,-,0
271,봄자켓,-,0
272,시계,0,162
273,여성트레이닝복세트,1,255
274,크롭티,0,25
275,남자라이더자켓,-,0
276,와이드청바지,-,0
277,레깅스,0,165
278,벨리에,1,11
279,스웨트팬츠,1,12
280,여자조거팬츠,1,202
281,챔피온후드집업,-,0
282,폴로가디건,0,187
283,럭비맨투맨,1,437
284,스투시후드티,1,140
285,청남방,1,254
286,트래블,-,0
287,나이키반바지,-,0
288,나이키양말,0,86
289,벌룬팬츠,0,181
290,선글라스,1,231
291,연청바지,-,0
292,플리스자켓,-,0
293,검은색후드티,-,0
294,살로몬,0,16
295,세미와이드청바지,1,67
296,메종키츠네,1,691
297,여성가방,-,0
298,머슬핏,0,154
299,무신사,0,11
300,바버,0,26
