rank,name,increase,increase_cnt
1,맨투맨,-,0
2,최고심,1,1
3,바람막이,0,1
4,후드티,-,0
5,후드집업,1,1
6,반팔,0,1
7,가디건,-,0
8,나이키,-,0
9,셔츠,1,2
10,조거팬츠,-,0
11,슬랙스,1,1
12,만우절,1,6
13,니트,-,0
14,아노락,1,2
15,반팔티,1,17
16,자켓,0,2
17,메신저백,1,48
18,반스,0,3
19,양말,-,0
20,블레이저,0,11
21,마크곤잘레스,1,30
22,백팩,1,22
23,나이키바람막이,1,4
24,모자,0,7
25,운동화,1,16
26,청바지,-,0
27,컨버스,0,7
28,볼캡,-,0
29,바시티자켓,1,10
30,바지,1,3
31,반바지,0,7
32,청자켓,0,7
33,슬리퍼,1,23
34,스니커즈,1,20
35,예일,1,1
36,무탠다드,0,6
37,롱슬리브,1,31
38,와이드슬랙스,1,17
39,아디다스,0,18
40,레이어드티,1,19
41,디스이즈네버댓,0,19
42,신발,0,7
43,가방,0,5
44,후리스,1,55
45,남자가디건,0,17
46,쿠어,0,12
47,오버핏셔츠,0,1
48,윈드브레이커,1,5
49,셋업,0,1
50,트레이닝바지,0,5
51,아우터,1,25
52,트렌치코트,1,6
53,아미,0,3
54,나이키에어포스,1,17
55,옥스포드셔츠,1,19
56,블루종,0,16
57,커버낫,1,12
58,폴로,0,15
59,지갑,1,14
60,뉴발란스,1,3
61,마르디,1,62
62,아식스,1,24
63,와이드팬츠,1,20
64,미니멀자켓,1,31
65,원피스,0,8
66,크록스,1,39
67,나이키후드티,1,88
68,크로스백,0,26
69,트레이닝세트,0,46
70,나이키신발,0,9
71,가죽자켓,1,60
72,스파오,1,22
73,스투시,0,3
74,코트,1,159
75,니트집업,0,28
76,레더자켓,1,49
77,크림진,1,271
78,치노팬츠,1,72
79,비슬로우,1,6
80,경량패딩,1,66
81,에코백,0,44
82,야구점퍼,1,84
83,벨트,0,52
84,데님자켓,1,5
85,카드지갑,0,13
86,티셔츠,1,1
87,아디다스바람막이,1,50
88,나이키맨투맨,0,13
89,무신사,1,128
90,여자가디건,1,108
91,모드나인,0,13
92,반집업,1,36
93,항공점퍼,1,8
94,더비슈즈,1,2
95,독일군,0,18
96,트레이닝셋업,0,29
97,lmc,1,16
98,니트조끼,-,0
99,잠옷,1,152
100,스웻팬츠,0,48
101,후드,0,22
102,슈펜,0,22
103,뉴발란스운동화,1,102
104,바시티,1,15
105,캡모자,1,3
106,나이키조던,1,56
107,나일론팬츠,1,159
108,코드그라피,1,117
109,노스페이스바람막이,1,105
110,오버핏후드티,0,10
111,무지티,1,478
112,카고조거팬츠,1,140
113,로퍼,0,7
114,키르시,1,282
115,비바스튜디오,1,172
116,야상,0,54
117,집업,0,25
118,남자트렌치코트,0,30
119,점퍼,1,97
120,캉골,1,10
121,세미와이드슬랙스,0,28
122,오트리,1,304
123,엘무드,1,44
124,레이어드,1,73
125,브랜디드,0,76
126,살로몬,1,39
127,체크셔츠,1,205
128,칼하트,1,12
129,크롭,1,105
130,널디,0,21
131,에어포스,0,16
132,토피,1,301
133,lee,1,41
134,나이키후드집업,1,4
135,제로,0,71
136,클리어런스,0,2
137,하프집업,0,35
138,반스어센틱,0,48
139,스트라이프티,1,110
140,디스커버리,1,272
141,크롭티,1,324
142,생지데님,0,10
143,조던,1,78
144,커버낫맨투맨,1,55
145,나이키에어포스1,0,31
146,엄브로,0,36
147,뉴발란스327,0,2
148,플리스,-,0
149,카고팬츠,1,61
150,아이폰케이스,1,218
151,나이키운동화,0,27
152,여자조거팬츠,1,2
153,목걸이,0,26
154,니트베스트,0,32
155,세터,1,20
156,반팔티셔츠,0,59
157,하프집업맨투맨,0,6
158,나이키반팔,1,89
159,깡스타일리스트,0,10
160,로커드,0,16
161,메종키츠네,1,123
162,라이더자켓,1,121
163,바람막이자켓,1,252
164,긴팔티,0,53
165,나이키데이브레이크,1,81
166,애프터프레이,0,63
167,조끼,1,4
168,우알롱,1,123
169,드로우핏,1,46
170,버뮤다팬츠,1,38
171,긴팔티셔츠,1,12
172,와이드데님,-,0
173,셋업수트,0,17
174,캔버스,1,91
175,숄더백,0,71
176,나이키아노락,1,72
177,하프집업니트,0,41
178,apc,-,0
179,독일군스니커즈,1,196
180,노메뉴얼,0,38
181,에스피오나지,0,5
182,래플,0,65
183,오버핏맨투맨,0,101
184,크롭맨투맨,1,574
185,파자마,-,0
186,봄아우터,1,23
187,오버핏반팔,0,67
188,쇼퍼백,0,40
189,컨버스척70,0,30
190,시계,-,0
191,무탠다드슬랙스,0,75
192,벌룬팬츠,1,66
193,여성트레이닝복세트,0,36
194,와이드청바지,1,150
195,와이드,1,197
196,츄리닝,-,0
197,운동복,1,283
198,인사일런스,1,229
199,레이어드반팔,1,32
200,회색후드티,0,47
201,테이퍼드청바지,1,22
202,MA1,-,0
203,피그먼트,1,196
204,여자카드지갑,-,0
205,셀비지,1,395
206,반팔셔츠,1,1
207,파르티멘토,-,0
208,팬티,0,47
209,아웃스탠딩,0,39
210,플랙,0,119
211,흑청자켓,0,32
212,안다르,-,0
213,나이키모자,1,66
214,나이키바지,1,124
215,남자청바지,1,39
216,세미와이드,-,0
217,나이키반바지,-,0
218,브랜슨,1,53
219,스카프,1,383
220,골프,1,344
221,와이셔츠,-,0
222,자라,-,0
223,포터리,1,5
224,OAMFACTORY,0,43
225,나이키조거팬츠,1,180
226,마뗑킴,-,0
227,그로브,-,0
228,아더에러,1,139
229,코듀로이,1,71
230,뉴발란스2002,0,149
231,스웨트팬츠,1,448
232,오버핏블레이저,1,12
233,카라가디건,1,112
234,크롭가디건,1,317
235,데님셔츠,1,120
236,보스턴백,1,127
237,애플워치스트랩,1,374
238,도프제이슨,-,0
239,흑청,1,200
240,트위드자켓,0,52
241,흑청바지,1,62
242,흰티,0,70
243,MA1항공점퍼,0,70
244,mlb,-,0
245,구두,1,320
246,마하그리드,0,40
247,뮬,1,23
248,수아레,-,0
249,안경,0,189
250,폴로가디건,-,0
251,핏더사이즈,-,0
252,남자카드지갑,-,0
253,예일맨투맨,0,62
254,예일후드티,-,0
255,제멋,0,78
256,챔피온,1,137
257,트러커자켓,0,191
258,남자가죽자켓,1,314
259,남자셔츠,-,0
260,무신사스탠다드슬랙스,1,68
261,아디다스바지,0,68
262,나이키양말,-,0
263,무신사스탠다드옥스포드셔츠,-,0
264,아크네,-,0
265,책가방,1,46
266,카라티,0,159
267,코듀로이자켓,-,0
268,팬츠,-,0
269,푸마아미,0,40
270,디미트리블랙윈드자켓,1,392
271,야구잠바,-,0
272,칼하트후드집업,0,92
273,fcmm,-,0
274,아디다스운동화,0,37
275,코치자켓,-,0
276,MLB모자,0,113
277,에센셜,0,165
278,캘빈클라인,1,28
279,코닥,1,348
280,토마스모어,0,112
281,oam,-,0
282,나이키덩크로우,-,0
283,본챔스,-,0
284,우신사,-,0
285,반집업니트,-,0
286,크롭후드집업,-,0
287,남자지갑,-,0
288,아노락세트,-,0
289,연청,0,26
290,반지,0,143
291,테이퍼드,1,342
292,남자벨트,0,140
293,블라우스,0,108
294,정장,-,0
295,테이퍼드슬랙스,1,54
296,반스슬립온,1,86
297,반집업맨투맨,1,295
298,슬링백,0,58
299,트랙팬츠,1,147
300,남자봄아우터,0,96
