rank,brand,product,price,sale_price,increase,increase_cnt,no_deli
1위,이피티,코트_오프화이트,"129,000원",-,-,-,-
2위,라퍼지스토어,시티보이빅오버옥스포드셔츠_RoyalBlue,"47,000원","42,000원",1,1,-
3위,커버낫,에센셜쿨코튼2-PACK티셔츠,"49,000원","44,100원",0,1,-
4위,후러브스아트,유니섹스세미와이드밴딩슬랙스,"54,000원","32,900원",-,-,-
5위,마르니,여성미디움사피아노트렁크숄더백-루비/SBMPN09NO1LV520ZR82N,"2,830,000원","999,000원",1,999,새벽배송 예정
6위,토피,2WAY스웻후드집업(MELANGEGREY),"45,000원","29,900원",0,1,-
7위,컨버스,척테일러올스타블랙옥스M9166C,"55,000원",-,1,2,-
8위,앤더슨벨,[깡스타일리스트PICK]유니섹스스마일어스엠보더리티셔츠atb524u(WHITE),"54,000원","48,600원",-,-,-
9위,아디다스,포럼로우-화이트:블루/FY7756,"119,000원",-,0,2,-
10위,메종 마르지엘라,S57WS0236P1895H8916독일군레플리카스니커즈,"750,000원","481,900원",-,-,-
11위,[위클리특가],[리뉴얼ver.]린넨세미와이드밴딩팬츠세트,"66,000원","39,600원",1,12,-
12위,수아레,[쿨탠다드]테이퍼드히든밴딩크롭슬랙스[블랙],"34,900원",-,1,26,-
13위,무신사 스탠다드,취리히SFB타우페1009532,"139,000원","115,900원",1,232,-
14위,버켄스탁,[깡스타일리스트PICK]DSN-LogoTeeWhite,"45,000원",-,1,12,-
15위,디스이즈네버댓,BW아미-화이트/BZ0579,"139,000원",-,0,2,-
16위,아디다스,아크블랙메신저백,"79,000원","71,100원",1,52,5/6배송 예정
17위,하 아카이브,폴리건사첼[블랙],"499,000원","374,250원",1,999,제작14일 예정
18위,베드포드일레븐스,DeepOneTuckSweatPants[Grey],"39,000원",-,1,4,-
19위,제로,[유아인착용상품]와이드히든밴딩슬랙스[블랙],"32,900원",-,1,30,5/12배송 예정
20위,무신사 스탠다드,오버사이즈블레이저[블랙],"71,900원",-,1,45,-
21위,무신사 스탠다드,컴피쿠시원-(체커보드)블랙:마시멜로우,"109,000원",-,1,119,-
22위,반스,TSHIRTFLOWERMARDI_WHITEGREEN,"42,000원","37,800원",1,59,3일지연 예정
23위,마르디 메크르디,WPLEATEDANORAKDRESS(BLACK)_R21WCO01BKF,"438,000원","398,000원",0,13,-
24위,레인메이커,OVERFITBLOUSON[BLACK],"348,000원","295,800원",1,999,-
25위,비바스튜디오,시티보이빅오버옥스포드셔츠_NeutralGray,"47,000원","42,000원",1,10,-
26위,라퍼지스토어,OVER3BUTTONBLAZERCharcoalGrey,"288,000원",-,1,999,-
27위,이에이,[ONEMILEWEAR]2PACKSMALLARCHTEEWHITE/BLACK,"78,000원","39,000원",0,9,-
28위,예일,(609182VCPQ38803)남성벨트21FW,"569,000원",-,0,22,-
29위,보테가베네타,런스타하이크블랙166800C,"109,000원",-,1,1,-
30위,컨버스,SL01시밀러린넨데님와이드팬츠(RAWINDIGO),"49,000원","36,500원",1,47,-
31위,토피,미시간울버린피그먼트반팔티블랙차콜,"39,000원","27,900원",1,20,-
32위,트래블,(22SS)2TONEARCHTEEWHITE,"39,000원","31,200원",1,11,-
33위,예일,[유아인착용상품]릴렉스드베이식블레이저[블랙],"71,900원",-,1,122,-
34위,무신사 스탠다드,TSHIRTFLOWERMARDI_IVORYNAVY,"42,000원","37,800원",1,71,5/9배송 예정
35위,마르디 메크르디,남성미니모노그램이스트웨스트반지갑-블랙/6077271JB0E1000,"620,000원","416,000원",0,24,새벽배송 예정
36위,생로랑,마티백18크링클드-아이보리,"139,000원","132,050원",1,999,5/20배송 예정
37위,파인드카푸어,마일즈블랙슬리퍼23523001,"170,000원","152,900원",0,1,-
38위,닥터마틴,NM2DN00A_빅샷,"140,000원","126,000원",0,26,-
39위,노스페이스,더티모먼트독일군러너_브라운,"249,000원",-,1,999,-
40위,마이크로데이,척70클래식블랙162058C,"95,000원",-,0,11,-
41위,컨버스,커스텀슬림핏메시폴로셔츠-화이트,"149,000원",-,1,20,-
42위,폴로 랄프 로렌,[Package]테이퍼드와이드원턱린넨팬츠_9Color,"72,000원","49,800원",1,11,-
43위,라퍼지스토어,테이퍼드히든밴딩크롭슬랙스[블랙],"32,900원",-,1,44,-
44위,무신사 스탠다드,남성크로커다일이스트웨스트반지갑-블랙/396307DZEDE1000,"560,000원","298,000원",1,999,새벽배송 예정
45위,생로랑,롱슬리브포플린셔츠-블루,"179,000원",-,0,30,-
46위,폴로 랄프 로렌,NYCPCLASSIC화이트가죽남녀공용스니커즈(JESO2F573OW),"119,000원",-,1,999,-
47위,질스튜어트 스포츠 뉴욕,와이드테이퍼드치노팬츠(라이트카키),"148,000원",-,1,99,5/6배송 예정
48위,노드 아카이브,빅트위치로고티셔츠화이트,"35,000원","33,250원",1,6,-
49위,리,척70빈티지캔버스울프그레이170555C,"95,000원",-,0,32,-
50위,컨버스,카모윙팁브로그슈즈AGCUWSH01_YE,"438,000원",-,0,36,-
51위,어뉴골프,TRIMMINGTWEEDJACKET-BLACK,"248,000원","210,800원",1,999,-
52위,엔오르,원턱와이드스웨트팬츠그레이,"52,000원","36,400원",0,11,-
