rank,name,increase,increase_cnt
1,반팔,-,0
2,바람막이,-,0
3,셔츠,1,3
4,후드집업,1,4
5,반팔티,0,2
6,반바지,0,2
7,반스,0,2
8,맨투맨,1,2
9,컨버스,1,3
10,가디건,0,1
11,나이키,0,4
12,슬랙스,1,1
13,버킷햇,-,0
14,양말,1,2
15,청바지,1,12
16,모자,1,6
17,후드티,-,0
18,조거팬츠,0,7
19,가방,1,4
20,바지,-,0
21,반팔셔츠,1,9
22,메신저백,1,7
23,크로스백,1,28
24,나이키바람막이,1,2
25,아노락,0,1
26,백팩,0,8
27,무탠다드,1,22
28,카라티,1,8
29,슬리퍼,1,11
30,반팔니트,1,11
31,오버핏반팔,1,11
32,신발,1,12
33,예일,1,30
34,블레이저,0,3
35,샌들,1,26
36,와이드팬츠,1,18
37,아디다스,1,6
38,에코백,0,10
39,니트조끼,1,53
40,기프트뷰티템특가,0,7
41,트레이닝바지,1,14
42,쿠어,1,15
43,스투시,1,36
44,마크곤잘레스,1,4
45,커버낫,1,5
46,앤더슨벨,0,7
47,뮬,1,59
48,오버핏셔츠,0,27
49,스니커즈,1,13
50,셋업,0,31
51,와이드슬랙스,0,26
52,나이키반팔,0,5
53,캡모자,1,74
54,청자켓,1,36
55,자켓,-,0
56,지갑,-,0
57,쿨탠다드,0,4
58,운동화,0,26
59,크록스,1,1
60,치노팬츠,1,11
61,엘무드,1,16
62,깡스타일리스트,1,2
63,안경,0,28
64,니트,1,11
65,폴로,0,28
66,아식스,1,29
67,뉴발란스,0,2
68,니트베스트,1,4
69,아디다스바람막이,1,108
70,마르디,1,18
71,남자가디건,1,36
72,티셔츠,1,40
73,카드지갑,-,0
74,나이키에어포스,0,29
75,칼하트,1,25
76,더비슈즈,0,10
77,롱슬리브,0,31
78,벨트,0,44
79,쪼리,0,11
80,스투시반팔,1,205
81,반팔카라티,1,5
82,캘빈클라인반팔,1,216
83,윈드브레이커,0,68
84,트레이닝세트,1,3
85,린넨셔츠,-,0
86,남자반팔티,1,81
87,나이키신발,0,13
88,원피스,0,50
89,반스어센틱,0,22
90,베스트,0,31
91,독일군,1,19
92,폴로반팔,1,4
93,나이키반바지,1,40
94,아미,1,51
95,트레이닝셋업,1,37
96,미니크로스백,1,161
97,세미와이드슬랙스,1,45
98,크롭티,0,29
99,mlb,1,54
100,토피,1,80
101,카고팬츠,0,4
102,캉골,1,55
103,버뮤다팬츠,0,45
104,벌룬팬츠,0,52
105,아이폰케이스,1,34
106,lmc,0,15
107,와이드청바지,1,14
108,목걸이,1,76
109,컨버스척70,1,128
110,나이키에어포스1,1,159
111,푸마,1,43
112,팔찌,0,7
113,엄브로,1,15
114,레이어드티,1,271
115,볼레로,1,15
116,나이키카라티,1,21
117,939,-,0
118,스파오,0,19
119,스웻팬츠,1,223
120,미니백,1,93
121,무지티,1,54
122,흰티,-,0
123,머슬핏,0,41
124,크림진,0,40
125,드로우핏,0,27
126,노스페이스바람막이,1,553
127,반스올드스쿨,-,0
128,생지데님,0,9
129,디스이즈네버댓,-,0
130,모드나인,0,41
131,여름슬랙스,1,236
132,조끼,1,31
133,나이키데이브레이크,1,147
134,커버낫반팔,1,13
135,여자가디건,0,26
136,lee,1,19
137,와이드데님,1,9
138,제로,1,67
139,크롭,0,56
140,반팔티셔츠,1,250
141,브랜디드,1,106
142,남자메신저백,1,431
143,무탠다드반팔,-,0
144,플랙,1,38
145,캘빈클라인,0,2
146,마하그리드,1,272
147,나이키운동화,0,39
148,로퍼,0,68
149,나이키모자,1,183
150,남자크로스백,1,263
151,코닥,0,3
152,옥스포드셔츠,1,14
153,남자벨트,1,358
154,아우터,0,53
155,린넨바지,0,41
156,수아레,0,7
157,노메뉴얼,-,0
158,여성가방,1,53
159,수영복,-,0
160,베이더론,0,1
161,그라미치,1,160
162,우포스,0,92
163,세미와이드청바지,1,22
164,여름바지,0,48
165,토트백,-,0
166,후아유,0,32
167,조던,0,3
168,스컬프터,0,37
169,슬립온,0,58
170,집업,-,0
171,나이키맨투맨,1,182
172,나이키후드집업,1,288
173,남자니트조끼,-,0
174,디스커버리바람막이,1,411
175,리,-,0
176,트레이닝반바지,-,0
177,파타고니아,1,174
178,나일론팬츠,0,17
179,뎃,-,0
180,나이키조던,1,263
181,데님셔츠,0,11
182,미나브,0,104
183,코드그라피,0,9
184,에센셜,0,46
185,긴팔티,1,382
186,반지,0,73
187,칼하트반팔,1,186
188,나이키가방,-,0
189,남방,1,190
190,데님자켓,0,68
191,린넨,-,0
192,피그먼트반팔,1,365
193,마르디반팔,1,325
194,무탠다드슬랙스,0,100
195,폴로가디건,1,445
196,블라우스,1,230
197,시계,0,21
198,폴로모자,1,443
199,이스트쿤스트,1,232
200,잠옷,0,85
201,흑청자켓,1,151
202,디키즈,-,0
203,메종키츠네,1,111
204,래플,0,46
205,남자가방,0,124
206,팔토시,-,0
207,린넨자켓,-,0
208,바시티자켓,1,38
209,스트라이프,1,10
210,MLB모자,1,43
211,아노락세트,1,75
212,아디다스바지,0,109
213,나이키양말,0,78
214,여성블라우스,1,132
215,남자반바지,1,229
216,니트반팔,1,88
217,여자카드지갑,1,18
218,흑청바지,1,432
219,힙색,0,102
220,마크곤잘레스반팔,0,20
221,뿔테안경,-,0
222,꼼데가르송,1,287
223,항공점퍼,0,14
224,헨리넥,-,0
225,예일반팔,1,247
226,트레이닝,1,175
227,마뗑킴,1,69
228,무신사스탠다드슬랙스,0,18
229,캠프캡,-,0
230,언더아머,-,0
231,인사일런스,-,0
232,청반바지,0,11
233,캉골메신저백,0,104
234,커플티,1,200
235,990원,1,682
236,무지흰티,-,0
237,애플워치스트랩,1,107
238,에어포스,0,162
239,키즈,-,0
240,라코스테,1,41
241,키르시,-,0
242,팬티,1,50
243,무신사,0,42
244,뉴발란스327,0,29
245,셋업수트,0,125
246,남자지갑,-,0
247,첼시부츠,0,74
248,클로그,1,300
249,면바지,1,170
250,깡,1,416
251,세터,1,111
252,오버핏반팔티,0,16
253,카고조거팬츠,0,58
254,폴로셔츠,0,102
255,피케티,-,0
256,기능성반팔,1,23
257,남자반팔니트,1,319
258,조거,1,282
259,키뮤어,1,176
260,나이키에어맥스97,-,0
261,반스슬립온,1,21
262,여름트레이닝바지,-,0
263,여자조거팬츠,0,77
264,캔버스백,0,75
265,클리어런스,0,161
266,폰케이스,-,0
267,후드,0,71
268,파자마,1,51
269,mmlg,1,9
270,슬링백,0,144
271,팬츠,-,0
272,나이키슬리퍼,-,0
273,마뗑킴지갑,-,0
274,스트라이프셔츠,-,0
275,에스피오나지,1,70
276,여성골프웨어,-,0
277,점퍼,1,262
278,테이퍼드슬랙스,1,614
279,EBFD베츠반팔티셔츠,1,226
280,무신사쿨탠다드,0,162
281,무지반팔,0,119
282,반스컴피쿠시,-,0
283,유니온블루,1,113
284,토마스모어,-,0
285,페플,0,183
286,남자샌들,1,38
287,레깅스,-,0
288,남자목걸이,0,46
289,트랙팬츠,1,263
290,피케티셔츠,1,85
291,디스커버리반팔,-,0
