rank,brand,product,price,sale_price,increase,increase_cnt,no_deli
1위,에스피오나지,RayYachtParkaBlack,"129,000원","119,000원",1,31,3/29배송 예정
2위,토피,2WAY스웻후드집업(MELANGEGREY),"45,000원","42,500원",1,8,-
3위,무신사 스탠다드,[유아인착용상품]릴렉스드베이식블레이저[블랙],"71,900원","64,690원",1,2,-
4위,후러브스아트,유니섹스세미와이드밴딩슬랙스,"54,000원","29,900원",0,1,-
5위,아디다스,BW아미-화이트/BZ0579,"139,000원","119,900원",0,3,-
6위,인사일런스,오버사이즈울블레이저BLACK,"172,000원","146,000원",1,1,-
7위,톰브라운,스트라이프미디움클러치백MAC054A00198001BLACK,"1,388,000원","831,000원",0,6,-
8위,하 아카이브,아크블랙메신저백,"79,000원","71,100원",1,35,3/25배송 예정
9위,파르티멘토,코드후드집업자켓스모크그레이,"62,000원","49,900원",1,3,-
10위,도프제이슨,오버핏램스킨싱글자켓,"339,000원","225,000원",0,2,-
11위,앤더슨벨,유니섹스레더모터사이클패디드자켓awa436u(FORESTGREEN),"548,000원",-,1,999,-
12위,드로우핏,오버사이즈울트렌치코트[BLACK],"209,000원","156,700원",1,14,-
13위,리,트위치로고스탠다드후드집업그레이,"79,000원","63,000원",1,137,-
14위,파르티멘토,[비건레더]필드자켓블랙,"111,700원","89,900원",0,3,-
15위,컨버스,척70클래식블랙162058C,"95,000원",-,1,3,-
16위,아르반,2WAY스냅블루종_아이보리,"136,000원","108,800원",0,12,3/25배송 예정
17위,와릿이즌,엔젤와펜집업후드그레이,"79,000원","63,200원",1,43,-
18위,컨버스,척70클래식블랙162050C,"99,000원",-,1,46,-
19위,도프제이슨,램스킨싱글자켓,"285,000원","225,000원",1,30,-
20위,무신사 스탠다드,테이퍼드히든밴딩크롭슬랙스[블랙],"32,900원",-,-,-,-
21위,라퍼지스토어,[매트블랙]버핑레더미니멀포켓블루종_MattBlack,"94,000원","69,900원",1,35,-
22위,빈폴 멘,그린체크헤링턴점퍼(BC2139A21M),"399,000원",-,-,-,-
23위,골든구스,남성슈퍼스타블랙탭아이스스타스니커즈-화이트:블랙/GMF00102F00031810220,"665,000원","370,000원",1,999,새벽배송 예정
24위,노스페이스,NM2DM51A_빅샷,"140,000원","126,000원",1,31,-
25위,뉴발란스,NBPACS410W/BB550PB1(WHITE),"139,000원",-,0,9,-
26위,코드그라피,[SET]YKK2-WAY테크숏자켓셋업_그레이,"127,900원","79,900원",0,12,-
27위,무신사 스탠다드,[유아인착용상품]세미와이드히든밴딩슬랙스[블랙],"32,900원",-,0,14,-
28위,컨버스,척70클래식파치먼트162062C,"95,000원",-,1,132,-
29위,가까이 유니언즈,원턱와이드스웨트팬츠그레이,"52,000원","36,400원",0,10,-
30위,르쥬아,[BOUTIQUE]샹들리에스카프원피스레드,"362,000원",-,1,295,-
31위,토피,와이드데님팬츠(LIGHTBLUE),"49,000원","44,100원",0,26,-
32위,코드그라피,[송필드PICK][SET]CGP서클로고하프집업맨투맨셋업_멜란지그레이,"97,900원","69,900원",0,9,-
33위,디스커버리 익스페디션,조거플렉스FLEX(LIGHTBEIGE),"109,000원",-,1,56,-
34위,토피,와이드조거스웻팬츠(MELANGEGREY),"39,000원","37,000원",1,47,-
35위,아디다스,3S트랙수트세트-블랙/GK9651,"65,000원","39,900원",1,2,-
36위,폴로 랄프 로렌,더블니트스웨트셔츠-네이비,"189,000원",-,0,28,-
37위,우포스,OORIGINALBLACK-조리블랙,"62,000원",-,0,25,-
38위,반스,컴피쿠시원-(체커보드)블랙:마시멜로우,"109,000원",-,1,118,-
39위,드로우핏,미니멀소프트울자켓[MELANGEBEIGE],"174,000원","139,200원",0,4,4/11배송 예정
40위,커버낫,빅로고트랙자켓블랙,"119,000원","95,200원",1,52,-
41위,에스피오나지,RayYachtParkaCharcoal,"129,000원","119,000원",0,13,4/8배송 예정
42위,라퍼지스토어,[이동휘착용][리뉴얼ver.][3M신슐레이트]오리지널M-1965피쉬테일파카_OriginalKhaki,"138,000원","99,900원",1,87,-
43위,와릿이즌,[위클리특가]엔젤와펜가디건그레이,"89,000원","53,400원",1,9,-
44위,티엠오 바이 써틴먼스,V2SHAWLCOLLARLONGMUSTANG(BEIGE),"298,000원",-,1,999,-
45위,골든구스,남성슈퍼스타실버탭실버스타스니커즈-화이트:실버스파클/GMF00101F00031480185,"698,000원","369,000원",1,999,새벽배송 예정
46위,브라운브레스,[피로pick]TAGKEEPHOODIE-BLACK,"79,000원","69,000원",1,14,-
47위,에스피오나지,M65BlousonJacketOlive(HeritageVer.),"179,000원","165,000원",1,60,-
48위,무신사 스탠다드,레이어드크루넥반팔티셔츠_일반기장[화이트],"13,900원",-,0,9,-
49위,아디다스,에센셜3S윈드팬츠-블랙:화이트/DQ3100,"65,000원","29,900원",1,34,-
50위,예일,WARMUPQUILTINGJACKETBLACK,"99,000원","59,400원",1,35,-
51위,라퍼지스토어,버핑레더오버핏블루종_Black,"94,000원","69,900원",0,33,-
52위,어반드레스,르메르4버튼더블체크오버블레이져,"155,000원","100,750원",1,999,-
53위,스파오,오버핏옥스포드셔츠_SPYWC12C02,"29,900원",-,0,23,-
54위,어반디타입,아노락쓰리피스풀셋업_블랙,"69,000원","60,000원",1,17,-
