rank,brand,product,price,sale_price,increase,increase_cnt,no_deli
1위,아디다스,[위클리특가]유틸리티윈드브레이커재킷-블랙/GF4019,"139,000원","34,900원",-,-,-
2위,아르반,2WAY스냅블루종_아이보리,"136,000원","108,800원",1,4,3/9배송 예정
3위,토피,2WAY스웻후드집업(MELANGEGREY),"45,000원","42,500원",0,1,-
4위,후러브스아트,유니섹스세미와이드밴딩슬랙스,"54,000원","29,900원",1,3,-
5위,무신사 스탠다드,[유아인착용상품]릴렉스드베이식블레이저[블랙],"71,900원","64,690원",-,-,-
6위,스탠드오일,OblongbagMini·오블롱백미니,"96,000원","91,200원",1,13,-
7위,노스페이스,NM2DM51A_빅샷,"140,000원","126,000원",0,4,-
8위,라퍼지스토어,[매트블랙]버핑레더미니멀포켓블루종_MattBlack,"94,000원","69,900원",1,8,3/8배송 예정
9위,도프제이슨,오버핏비건레더싱글자켓,"119,000원","89,000원",1,11,3/28배송 예정
10위,제로,DeepOneTuckSweatPants[Grey],"39,000원","37,050원",0,1,-
11위,반스,컴피쿠시원-(체커보드)마시멜로우:블랙,"109,000원",-,1,182,-
12위,도프제이슨,오버핏램스킨싱글자켓,"339,000원","225,000원",1,11,3/11배송 예정
13위,컨버스,척70클래식블랙162058C,"95,000원",-,1,21,-
14위,인사일런스,오버사이즈울블레이저BLACK,"172,000원","146,000원",1,7,-
15위,쿠어,램스킨블루종(블랙),"359,000원","323,100원",1,92,-
16위,앤더슨벨,유니섹스레더패치워크자켓awa419u(SPRINGGREEN),"715,000원",-,0,13,3/11배송 예정
17위,무신사 스탠다드,테이퍼드히든밴딩크롭슬랙스[블랙],"32,900원",-,1,27,-
18위,코드그라피,[SET]YKK2-WAY테크숏자켓셋업_블랙,"127,900원","79,900원",0,4,-
19위,반스,어센틱-레드/VN000EE3RED1,"69,000원",-,1,20,-
20위,폴로 랄프 로렌,코튼트윌바라쿠다재킷-베이지,"359,000원",-,1,999,-
21위,무신사 스탠다드,레이어드크루넥반팔티셔츠_긴기장[화이트],"13,900원",-,1,4,-
22위,라퍼지스토어,[이동휘착용][리뉴얼ver.][3M신슐레이트]오리지널M-1965피쉬테일파카_OriginalKhaki,"138,000원","99,900원",1,16,-
23위,아디다스,BW아미-초크화이트/GX4558,"139,000원",-,0,16,-
24위,아페쎄,StuardSweatshirt,"339,000원",-,1,999,-
25위,스톤아일랜드,21FW오프다이후드맨투맨블랙오렌지751561338,"439,000원",-,0,14,-
26위,도프제이슨,[프리미엄]램스킨베지터블스탠드카라자켓,"410,000원","330,000원",1,999,-
27위,파르티멘토,코드후드집업자켓스모크그레이,"62,000원","49,900원",1,22,-
28위,챌린저,ColorBlockAnorak(Women)_CHB1WJK0201BK,"318,000원",-,-,-,-
29위,엠엘비,청키라이너(CHUNKYLINER)NY(OffWhite),"139,000원",-,0,19,-
30위,컨버스,척70클래식블랙162050C,"99,000원",-,0,21,-
31위,예일,WARMUPQUILTINGJACKETBLACK,"99,000원","64,350원",1,216,-
32위,일꼬르소,카키오버핏투톤볼륨롱야상IEJU2E001K2,"239,000원","223,000원",0,16,-
33위,비바스튜디오,OVERFITBLOUSON[BLACK],"348,000원","295,800원",1,999,-
34위,무신사 스탠다드,[유아인착용상품]와이드히든밴딩슬랙스[블랙],"32,900원",-,0,2,-
35위,뉴발란스,NBPDBF036G/ML860KR2(GREY),"139,000원",-,1,45,-
36위,브라운브레스,[피로pick]TAGKEEPHOODIE-BLACK,"79,000원","69,000원",1,91,-
37위,브랜디드,1931OBJECTJEANS[CROPSTRAIGHT],"78,000원","59,000원",1,175,-
38위,브랜디드,1967JETBLACKJEANS[WIDESTRAIGHT],"78,000원","68,000원",0,2,-
39위,반스,올드스쿨(캔버스)-블랙:트루화이트/VN000ZDF1WX1,"79,000원",-,1,61,-
40위,알파 인더스트리,MA-1루즈핏라글란사이드짚Black,"259,000원",-,1,999,-
41위,폴로 랄프 로렌,케이블울캐시미어스웨터-브라운,"259,000원",-,1,999,-
42위,무신사 스탠다드,[유아인착용상품]세미와이드히든밴딩슬랙스[블랙],"32,900원",-,1,79,-
43위,챌린저,LooseFitSummerCroppedJumper(Women)_CHB2WJK0202NG,"258,000원",-,-,-,-
44위,무신사 스탠다드,베이식긴팔티셔츠[화이트],"13,900원",-,1,16,-
45위,토피,와이드데님팬츠(LIGHTBLUE),"49,000원","44,100원",1,10,-
46위,롤링스튜디오,[위클리특가]VELVETVARSITYJACKETBLACK,"219,000원","131,400원",0,26,3/16배송 예정
47위,아바몰리,CASHMEREWOOLSINGLECOAT(BLACK),"328,000원",-,0,23,-
48위,에스피오나지,MillerHeavyweightCardiganDust,"132,000원","121,000원",1,392,3/30배송 예정
49위,코드그라피,[송필드PICK][SET]헤비웨이트CGP아치로고트레이닝셋업_멜란지그레이,"97,900원","69,900원",0,1,3/11배송 예정
50위,던스트,UNISEXNEWCLASSIC2-BUTTONWOOLBLAZERBLACK_M_UDJA2A104BK,"239,000원",-,1,999,-
51위,룩캐스트,아이보리지아트리밍트위드자켓/IVORYGIATRIMMEDTWEEDJACKET,"248,000원","235,600원",1,999,3/24배송 예정
