rank,name,increase,increase_cnt
1,반팔,-,0
2,맨투맨,-,0
3,후드티,-,0
4,바람막이,-,0
5,가디건,-,0
6,후드집업,-,0
7,나이키,-,0
8,셔츠,-,0
9,라이풀,-,0
10,최고심,-,0
11,반팔티,1,1
12,조거팬츠,1,1
13,니트,0,2
14,모자,1,1
15,블레이저,1,2
16,컨버스,-,0
17,나이키바람막이,1,5
18,반스,0,4
19,슬랙스,-,0
20,아노락,1,5
21,자켓,1,6
22,바지,1,4
23,볼캡,0,2
24,반바지,0,6
25,청바지,0,5
26,마크곤잘레스,0,3
27,청자켓,1,1
28,백팩,1,2
29,양말,1,2
30,아디다스,0,6
31,트레이닝바지,1,10
32,슬리퍼,1,4
33,쿠어,1,5
34,커버낫,0,1
35,메신저백,0,3
36,나이키에어포스,0,7
37,셋업,1,5
38,가방,0,3
39,폴로,-,0
40,신발,0,6
41,무탠다드,0,4
42,바시티자켓,1,2
43,롱슬리브,1,15
44,와이드팬츠,1,3
45,트레이닝세트,-,0
46,스니커즈,0,3
47,오버핏셔츠,1,10
48,와이드슬랙스,0,2
49,크로스백,1,4
50,남자가디건,1,2
51,예일,0,1
52,에코백,1,2
53,운동화,0,13
54,니트조끼,1,1
55,레이어드티,0,7
56,블루종,-,0
57,벨트,0,8
58,나이키신발,1,9
59,나이키반팔,1,5
60,스파오,0,9
61,뉴발란스,0,2
62,크록스,1,9
63,지갑,1,2
64,스투시,0,3
65,카드지갑,1,3
66,윈드브레이커,1,8
67,원피스,0,7
68,마르디,1,7
69,옥스포드셔츠,-,0
70,가죽자켓,1,3
71,아디다스바람막이,1,1
72,캡모자,0,10
73,여자가디건,0,10
74,나이키운동화,1,21
75,반집업,1,8
76,아우터,0,10
77,바시티,1,10
78,후드,1,25
79,데님자켓,0,3
80,항공점퍼,1,2
81,티셔츠,1,8
82,레더자켓,1,51
83,lee,1,52
84,에어포스,1,2
85,안경,0,1
86,하프집업,1,98
87,오버핏후드티,1,37
88,독일군,1,54
89,칼하트,0,4
90,모드나인,1,4
91,에센셜,1,20
92,치노팬츠,1,20
93,MLB모자,-,0
94,더비슈즈,0,3
95,조끼,1,9
96,집업,1,32
97,로퍼,0,17
98,스웻팬츠,0,10
99,숄더백,0,20
100,목걸이,1,16
101,코드그라피,0,31
102,크롭,1,55
103,아식스,0,5
104,나이키에어포스1,0,26
105,세미와이드슬랙스,1,5
106,긴팔티,1,14
107,니트집업,0,26
108,나이키후드집업,1,45
109,오버핏반팔,0,10
110,트렌치코트,0,10
111,크림진,1,16
112,와이드데님,1,88
113,플랙,0,11
114,lmc,0,24
115,트레이닝셋업,-,0
116,라이더자켓,1,24
117,아미,0,40
118,와이드청바지,1,47
119,야상,1,7
120,봄아우터,1,12
121,토피,0,16
122,폴로가디건,1,23
123,나이키후드티,1,26
124,트러커자켓,1,36
125,세터,1,48
126,캉골,1,5
127,나이키데이브레이크,1,34
128,노스페이스바람막이,1,2
129,크롭티,0,12
130,후리스,1,47
131,니트베스트,1,8
132,쇼퍼백,0,26
133,하프집업니트,1,36
134,우알롱,1,47
135,아이폰케이스,1,17
136,널디,0,2
137,뮬,0,45
138,하프집업맨투맨,1,26
139,나이키맨투맨,0,16
140,브랜디드,0,11
141,카라티,0,20
142,마하그리드,1,67
143,야구점퍼,0,30
144,나이키양말,1,126
145,나이키모자,0,48
146,레이어드,0,38
147,첼시부츠,0,40
148,시계,1,38
149,반팔티셔츠,0,31
150,디스커버리,1,57
151,비슬로우,0,29
152,오버핏맨투맨,1,16
153,반스올드스쿨,0,3
154,엘무드,0,18
155,디스이즈네버댓,-,0
156,뉴발란스327,0,18
157,흰티,0,13
158,클리어런스,0,21
159,생지데님,1,28
160,반팔셔츠,0,4
161,잠옷,1,28
162,트러커,1,34
163,라코스테,1,82
164,엄브로,0,63
165,조던,1,25
166,반스어센틱,1,4
167,후아유,1,32
168,데님,1,40
169,스트라이프티,1,34
170,여자조거팬츠,1,64
171,오버핏블레이저,1,33
172,챔피온,1,82
173,드로우핏,0,54
174,베스트,1,81
175,폰케이스,1,142
176,미니멀자켓,0,35
177,폴로셔츠,1,21
178,컨버스척70,0,19
179,카고팬츠,0,24
180,반팔니트,1,31
181,슬리브,1,138
182,뉴발란스운동화,0,16
183,반지,0,87
184,비바스튜디오,1,17
185,점퍼,1,87
186,에스피오나지,0,19
187,에노우,0,36
188,데님팬츠,0,63
189,레이어드반팔,1,38
190,라퍼지스토어럭비맨투맨,-,0
191,무탠다드슬랙스,-,0
192,제로,0,38
193,예일후드티,1,1
194,커버낫맨투맨,0,46
195,나이키반바지,0,48
196,무신사,0,3
197,제멋,1,81
198,아디다스트랙탑,1,19
199,골프,1,22
200,카고조거팬츠,0,5
201,인사일런스,1,47
202,키르시,0,20
203,리,1,3
204,크롭자켓,1,77
205,나일론팬츠,0,22
206,트랙탑,1,132
207,구두,1,85
208,트레이닝,0,3
209,남자트렌치코트,0,31
210,마뗑킴,1,9
211,캐치볼,1,20
212,우포스,1,67
213,[SET]쓰리피스컴피후드아노락셋업,0,3
214,크롭후드집업,0,2
215,미니백,0,13
216,스웨이드자켓,1,335
217,남자벨트,1,50
218,폴로모자,1,41
219,긴팔티셔츠,1,38
220,아디다스바지,0,41
221,939,0,1
222,디스커버리바람막이,1,90
223,컨버스척테일러,0,65
224,노스페이스,1,69
225,스컬프터,0,2
226,남자카드지갑,1,62
227,여성가방,1,16
228,여성트레이닝복세트,1,155
229,mlb,0,120
230,마크곤잘레스반팔,1,361
231,팔찌,0,43
232,선글라스,0,61
233,크롭가디건,1,63
234,남자가죽자켓,1,185
235,바람막이자켓,1,83
236,뿔테안경,1,335
237,카라니트,0,9
238,질스튜어트가방,1,430
239,닥터마틴,1,106
240,반스슬립온,1,126
241,유니폼브릿지,1,150
242,벌룬팬츠,0,79
243,데님셔츠,0,69
244,흑청바지,0,29
245,면바지,1,147
246,캔버스,1,44
247,메종미네드,0,133
248,폴로반팔,1,10
249,지오다노,0,69
250,남자메신저백,1,105
251,아노락바람막이,1,106
252,슬링백,0,77
253,체크셔츠,1,50
254,반팔카라티,1,26
255,샌들,1,54
256,경량패딩,0,80
257,애플워치스트랩,1,119
258,반스체커보드,1,84
259,아디다스운동화,0,17
260,깡스타일리스트,0,98
261,연청바지,1,73
262,나시,1,4
263,폴로니트,1,28
264,리복,1,82
265,예일맨투맨,0,122
266,아웃스탠딩,1,47
267,블라우스,0,30
268,스투시반팔,1,8
269,나이키덩크로우,1,146
270,피스워커,1,15
271,핸드폰케이스,1,81
272,트위드,1,27
273,오버핏후드집업,0,21
274,남자목걸이,1,80
275,반집업니트,0,39
276,마르디메크르디,1,52
277,코닥,0,61
278,캘빈클라인,0,31
279,코트,0,38
280,나이키조던,0,56
281,언더아머,1,161
282,노메뉴얼,0,5
283,우신사,1,183
284,질스튜어트,1,411
285,뉴발란스2002,1,66
286,테이퍼드청바지,0,61
287,나이키바지,1,20
288,흑청자켓,0,70
289,나이키아노락,1,75
290,런닝화,0,57
291,쪼리,0,40
292,무신사스탠다드슬랙스,0,6
293,남자봄아우터,1,33
294,테이퍼드슬랙스,0,25
295,뉴발란스574,1,42
296,토트백,1,48
297,로맨틱크라운,1,225
298,메종키츠네,0,101
299,커버낫후드티,1,32
300,회색후드티,0,61
