rank,name,increase,increase_cnt
1,맨투맨,-,0
2,후드집업,1,1
3,후드티,0,1
4,최고심,1,1
5,바람막이,0,1
6,반팔,-,0
7,가디건,-,0
8,나이키,-,0
9,자켓,1,8
10,조거팬츠,0,1
11,셔츠,-,0
12,니트,-,0
13,반스,1,2
14,블레이저,1,11
15,컨버스,1,19
16,반팔티,1,3
17,마크곤잘레스,1,1
18,아노락,0,5
19,백팩,1,4
20,메신저백,1,4
21,운동화,1,8
22,양말,0,12
23,슬랙스,0,7
24,볼캡,0,3
25,모자,1,5
26,바지,-,0
27,청바지,1,14
28,크로스백,1,9
29,나이키바람막이,0,15
30,엘무드,0,10
31,무탠다드,0,9
32,슬리퍼,1,8
33,예일,1,25
34,커버낫,1,9
35,아디다스,0,8
36,반바지,-,0
37,신발,0,9
38,에코백,1,13
39,트레이닝바지,1,29
40,트레이닝세트,1,4
41,스니커즈,1,1
42,셋업,0,4
43,와이드슬랙스,1,11
44,와이드팬츠,0,5
45,트렌치코트,0,14
46,나이키에어포스,1,15
47,블루종,0,2
48,가방,0,15
49,항공점퍼,1,4
50,남자가디건,0,4
51,아우터,0,19
52,청자켓,0,4
53,후드,1,103
54,아미,0,5
55,폴로,0,5
56,후리스,1,3
57,스파오,0,2
58,벨트,0,23
59,쿠어,1,1
60,살로몬,0,3
61,니트조끼,1,27
62,크록스,1,35
63,원피스,1,27
64,바시티자켓,0,17
65,야상,1,10
66,오버핏셔츠,1,4
67,윈드브레이커,0,1
68,롱슬리브,0,4
69,레이어드티,0,4
70,니트집업,1,21
71,아식스,1,47
72,지갑,0,10
73,나이키맨투맨,1,10
74,세미와이드슬랙스,1,5
75,뉴발란스,0,19
76,마르디,1,28
77,나이키신발,1,7
78,경량패딩,1,23
79,칼하트,1,2
80,토피,0,2
81,스투시,1,17
82,아이폰케이스,1,66
83,티셔츠,1,3
84,오버핏후드티,0,11
85,반집업,1,4
86,독일군,1,30
87,나이키운동화,1,28
88,여자가디건,1,24
89,데님자켓,0,18
90,가죽자켓,0,14
91,스웻팬츠,0,24
92,lee,1,4
93,긴팔티,0,1
94,카드지갑,0,31
95,캡모자,0,26
96,모드나인,1,23
97,브랜디드,1,57
98,레더자켓,1,105
99,크림진,1,26
100,미니멀자켓,0,18
101,에어포스,1,28
102,제로,1,41
103,조끼,1,93
104,나이키반팔,0,30
105,로퍼,1,12
106,야구점퍼,1,102
107,조던,1,31
108,널디,1,66
109,클리어런스,0,10
110,안경,1,39
111,옥스포드셔츠,1,46
112,노스페이스바람막이,0,5
113,아디다스바람막이,0,10
114,트러커자켓,0,29
115,뮬,1,47
116,더비슈즈,0,23
117,치노팬츠,0,8
118,커버낫맨투맨,1,387
119,잠옷,1,44
120,첼시부츠,1,52
121,크롭,0,10
122,세터,0,12
123,숄더백,0,71
124,집업,0,29
125,오버핏맨투맨,1,42
126,트레이닝셋업,1,10
127,나이키후드티,0,27
128,나이키후드집업,0,56
129,와이드청바지,1,162
130,코트,1,10
131,나이키데이브레이크,1,34
132,lmc,0,9
133,디스커버리,0,53
134,포터리,1,297
135,봄아우터,1,109
136,데님셔츠,1,22
137,플랙,0,32
138,크롭티,1,135
139,엘무드가디건,1,146
140,크롭후드집업,-,0
141,무탠다드슬랙스,0,14
142,엄브로,1,13
143,컨버스척70,1,43
144,토트백,1,231
145,뉴발란스327,0,14
146,점퍼,0,38
147,바시티,0,41
148,쇼퍼백,0,71
149,면바지,0,14
150,아디다스바지,1,117
151,깡스타일리스트,1,31
152,뉴발란스운동화,0,28
153,오버핏블레이저,1,68
154,라이더자켓,1,51
155,나일론팬츠,0,21
156,비슬로우,1,27
157,캉골,1,123
158,데님,1,95
159,mlb,1,172
160,생지데님,0,58
161,키즈,1,186
162,우알롱,1,142
163,나이키조던,1,27
164,꼼데가르송,-,0
165,OAMFACTORY,0,78
166,반지,1,77
167,하프집업맨투맨,1,74
168,벌룬팬츠,0,7
169,레깅스,1,86
170,남자가죽자켓,1,17
171,슬링백,0,25
172,바람막이자켓,1,44
173,데님팬츠,1,74
174,와이드데님,1,126
175,에어팟프로케이스,1,140
176,트레이닝,1,86
177,스웨이드자켓,1,204
178,스파오최고심,0,19
179,트위드자켓,1,433
180,세미와이드,1,193
181,트러커,1,64
182,나시,0,60
183,독일군스니커즈,1,14
184,칼하트후드집업,1,125
185,뉴발란스574,0,43
186,챔피온,1,31
187,나이키양말,0,16
188,크롭맨투맨,1,62
189,하프집업니트,0,37
190,남자맨투맨,1,107
191,카라티,1,18
192,나이키아노락,1,252
193,남자트렌치코트,0,25
194,마뗑킴,1,65
195,아노락바람막이,1,149
196,제멋,-,0
197,토마스모어,-,0
198,테이퍼드슬랙스,0,10
199,나이키에어포스1,-,0
200,반집업니트,1,112
201,츄리닝,-,0
202,반팔티셔츠,0,108
203,여성가방,1,100
204,나이키에어맥스,1,59
