rank,name,increase,increase_cnt
1,반팔,-,0
2,바람막이,1,1
3,후드집업,1,1
4,맨투맨,0,2
5,후드티,1,1
6,가디건,0,1
7,나이키,1,1
8,반스,0,1
9,조거팬츠,1,2
10,셔츠,-,0
11,슬랙스,1,16
12,니트,0,3
13,마크곤잘레스,1,13
14,아노락,1,4
15,나이키바람막이,1,9
16,양말,0,3
17,컨버스,1,17
18,반팔티,0,1
19,자켓,1,4
20,백팩,1,12
21,바지,1,1
22,블레이저,0,10
23,모자,1,2
24,청바지,0,10
25,슬리퍼,1,6
26,스니커즈,1,11
27,청자켓,0,7
28,반바지,-,0
29,메신저백,1,15
30,무탠다드,0,11
31,볼캡,0,15
32,셋업,0,2
33,운동화,0,4
34,트레이닝바지,1,11
35,커버낫,1,3
36,오버핏셔츠,1,20
37,아디다스,0,1
38,롱슬리브,1,2
39,가방,1,31
40,신발,1,35
41,와이드팬츠,1,2
42,아우터,1,168
43,벨트,1,3
44,크로스백,0,5
45,윈드브레이커,1,42
46,옥스포드셔츠,1,108
47,예일,0,6
48,크록스,1,18
49,나이키후드집업,1,410
50,니트조끼,1,69
51,레이어드티,0,1
52,바시티자켓,1,16
53,쿠어,0,20
54,나이키에어포스,0,39
55,남자가디건,-,0
56,블루종,0,8
57,폴로,0,5
58,와이드슬랙스,0,37
59,에코백,0,5
60,크림진,1,66
61,트레이닝세트,0,12
62,나이키신발,1,5
63,지갑,0,2
64,뉴발란스,0,29
65,나이키운동화,0,8
66,마르디,0,1
67,원피스,0,7
68,카드지갑,1,38
69,아디다스바람막이,1,83
70,스투시,1,12
71,아식스,1,24
72,후드,1,31
73,오버핏후드티,1,99
74,최고심,1,74
75,니트집업,1,40
76,항공점퍼,1,71
77,더비슈즈,0,19
78,에센셜,0,27
79,캡모자,0,32
80,데님자켓,-,0
81,독일군,0,7
82,나이키반팔,1,35
83,오버핏맨투맨,1,74
84,카고팬츠,0,1
85,세미와이드슬랙스,0,4
86,클리어런스,1,18
87,모드나인,1,6
88,스웻팬츠,0,35
89,트러커자켓,1,2
90,예일후드티,-,0
91,집업,1,133
92,니트베스트,1,67
93,반스어센틱,1,68
94,카고조거팬츠,1,103
95,나이키후드티,1,239
96,후리스,0,8
97,숄더백,0,7
98,토피,0,1
99,브랜디드,0,5
100,코트,1,8
101,생지데님,1,4
102,널디,1,149
103,레더자켓,1,57
104,스파오,0,28
105,첼시부츠,-,0
106,트레이닝,1,163
107,야상,1,49
108,블록버스터세일,1,94
109,레이어드,-,0
110,트레이닝셋업,1,195
111,카라티,0,52
112,트렌치코트,0,11
113,흰티,-,0
114,에어포스,0,72
115,티셔츠,0,17
116,칼하트,1,9
117,뉴발란스327,0,53
118,치노팬츠,1,80
119,로퍼,0,17
120,긴팔티셔츠,1,91
121,데님셔츠,1,11
122,아디다스트랙탑,-,0
123,안경,1,108
124,반팔셔츠,0,46
125,와이드데님,-,0
126,긴팔티,1,4
127,바시티,0,28
128,조던,0,39
129,블라우스,0,11
130,여자가디건,-,0
131,나이키맨투맨,1,382
132,엘무드,0,9
133,드로우핏,1,37
134,캉골,-,0
135,제로,-,0
136,쇼퍼백,1,240
137,포터리,0,60
138,나이키양말,1,45
139,반스올드스쿨,0,8
140,뮬,0,54
141,lee,1,81
142,아미,1,51
143,조끼,1,23
144,리복,1,63
145,야구점퍼,0,1
146,베스트,1,30
147,폴로가디건,1,178
148,노스페이스바람막이,0,6
149,스컬프터,1,150
150,키르시,1,76
151,디스이즈네버댓,-,0
152,뉴발란스운동화,1,141
153,봄아우터,1,18
154,크롭티,1,33
155,여성골프웨어,0,42
156,오버핏반팔,0,87
157,와이드청바지,0,21
158,남자골프웨어,-,0
159,아노락바람막이,1,381
160,흑청자켓,-,0
161,플랙,0,82
162,나이키조던,0,91
163,아더에러,0,101
164,컨버스척70,0,43
165,골프,1,549
166,반집업,0,2
167,카시오,-,0
168,아이폰케이스,-,0
169,남자맨투맨,1,166
170,셋업수트,-,0
171,슬링백,1,13
172,아디다스운동화,1,13
173,수영복,1,174
174,트러커,1,150
175,오버핏블레이저,-,0
176,남방,-,0
177,트랙탑,1,178
178,나이키모자,1,4
179,남자벨트,0,42
180,에스피오나지,-,0
181,하프집업맨투맨,0,40
182,데님,1,57
183,나이키아노락,1,399
184,남자카드지갑,-,0
185,데님팬츠,1,92
186,제멋,-,0
187,캐치볼,1,8
188,코드그라피,1,59
189,스트라이프티,0,56
190,래플,1,2
191,자라,0,22
192,후아유,0,120
193,가죽자켓,0,86
194,스포츠브라,1,481
195,경량패딩,0,32
196,크롭,0,111
197,커버낫후드티,0,23
198,mlb,0,36
199,나시,0,9
200,머슬핏,1,8
201,반지,-,0
202,반팔카라티,-,0
203,시계,-,0
204,오버핏후드집업,1,225
205,회색트레이닝바지,-,0
206,하프집업니트,1,624
207,남자가방,1,6
208,MLB모자,0,68
209,하프집업,-,0
210,꼼데가르송,1,121
211,남자트렌치코트,0,119
212,잠옷,0,96
213,치마,-,0
214,라코스테,1,30
215,반팔티셔츠,1,64
216,스트라이프,-,0
217,캉골메신저백,-,0
218,나이키덩크,-,0
219,디스커버리,1,150
220,이너티셔츠,0,1
221,네이더스,-,0
222,스투시반팔,-,0
223,샌들,1,314
224,나이키반바지,1,13
