rank,name,increase,increase_cnt
137,회색후드티,1,144
138,트러커,0,69
139,여성가방,0,35
140,무신사,1,302
141,져지,1,158
142,크롭,0,87
143,뮬,0,46
144,반지,0,66
145,lee,-,0
146,반스어센틱,1,4
147,컨버스척70,0,34
148,후아유,1,126
149,르아브,0,1
150,엘무드,0,78
151,뉴발란스327,1,1
152,예일맨투맨,0,3
153,와이드데님,0,20
154,페이탈리즘,1,128
155,남자벨트,1,389
156,니트가디건,1,498
157,트위드,1,107
158,크롭티,1,22
159,스카프,-,0
160,팔찌,1,76
161,와이드청바지,0,67
162,반스뮬,0,55
163,비슬로우,1,208
164,MLB모자,1,74
165,목걸이,1,30
166,브랜디드,1,22
167,라이풀,1,35
168,에어팟프로케이스,1,341
169,베스트,1,3
170,슬리브,1,149
171,벌룬팬츠,1,123
172,데님셔츠,1,13
173,반팔티셔츠,-,0
174,나일론팬츠,0,20
175,쇼퍼백,0,12
176,치노팬츠,0,111
177,나이키반바지,-,0
178,남자가죽자켓,0,8
179,메종키츠네,1,8
180,야구점퍼,1,326
181,크롭후드집업,-,0
182,엄브로,1,58
183,남자메신저백,1,176
184,남자크로스백,1,107
185,독일군스니커즈,1,40
186,시계,1,157
187,칼하트후드집업,-,0
188,하프집업맨투맨,1,49
189,mlb,1,11
190,나이키모자,1,75
191,커버낫후드집업,-,0
192,나이키맨투맨,1,121
193,디스커버리,1,8
194,비바스튜디오,-,0
195,연청바지,0,104
196,제로,1,394
197,캐치볼,-,0
198,우신사,-,0
199,무지티,-,0
200,반팔니트,1,19
201,옥스퍼드셔츠,-,0
202,흑청자켓,0,20
203,기능성반팔,0,72
204,아디다스바지,-,0
205,더비슈즈,0,11
206,컨버스척테일러,0,8
207,아미,1,238
208,미니크로스백,0,51
209,여자조거팬츠,-,0
210,클리어런스,0,121
211,나이키아노락,1,45
212,라이더자켓,0,71
213,카라니트,1,76
214,토트백,1,194
215,흑청바지,-,0
216,mmgl,-,0
217,남자트렌치코트,0,25
218,폴로가디건,-,0
219,하프집업니트,1,92
220,남자블레이저,1,265
221,챔피온,-,0
222,레이어드,1,22
223,알파바운스,-,0
224,노메뉴얼,1,91
225,디스이즈네버댓후드티,1,523
226,꼼데가르송,1,156
227,슈퍼서브,0,24
228,수아레,1,32
229,키르시,1,23
230,흰티,0,47
231,트위드자켓,-,0
232,반스올드스쿨,1,161
233,그립톡,1,666
234,등산화,1,69
235,남자니트조끼,1,378
236,패딩조끼,1,17
237,깡스타일리스트,0,68
238,뉴발란스운동화,0,80
239,반팔카라티,1,78
240,앤더슨벨,0,62
241,크롭자켓,1,113
242,남자목걸이,0,81
243,마뗑킴,0,57
244,봄자켓,-,0
245,점퍼,1,27
246,드로우핏,0,31
247,리,1,175
248,흰색긴팔티,1,165
249,니트베스트,1,81
250,던스트,0,41
251,제멋,-,0
252,후아유후드집업,-,0
253,남자반팔티,1,362
254,데님,0,30
255,반집업니트,-,0
256,버뮤다팬츠,-,0
257,양털후리스,-,0
258,에노우,1,118
259,여성골프웨어,0,84
260,키즈,0,39
261,긴팔티셔츠,0,115
262,뎃,-,0
263,디스커버리바람막이,1,359
264,아페쎄,1,80
265,지오다노,1,139
266,페이크삭스,-,0
267,깡,1,9
268,마하그리드,0,9
269,아디다스슈퍼스타,1,105
270,아디다스운동화,1,50
271,이벳필드,1,131
272,정장,0,83
273,테이퍼드슬랙스,0,31
274,오프화이트,-,0
275,남자봄자켓,-,0
276,오버핏,-,0
277,939,0,23
278,래플,1,1
279,뉴발란스2002,-,0
280,피스워커,0,66
281,린넨셔츠,1,110
282,스웨트팬츠,-,0
283,크롭맨투맨,1,144
284,나이키슬리퍼,1,74
285,애플워치스트랩,0,74
286,츄리닝세트,1,66
287,트랙탑,0,132
288,반스슬립온,0,177
289,여자가죽자켓,1,180
290,남자로퍼,-,0
291,넥타이,1,94
292,남자바지,-,0
293,그라미치,1,185
294,나이키데이브레이크,-,0
295,오버핏블레이저,0,148
296,트레이닝져지,-,0
297,남자가방,1,246
298,미니멀자켓,0,53
299,아웃스탠딩,1,206
300,머슬핏,1,35
