rank,brand,product,price,sale_price,increase,increase_cnt,no_deli
1위,커버낫,에센셜쿨코튼2-PACK티셔츠,"49,000원","44,100원",-,-,-
2위,미나브,[미나브X깡스타일리스트]퓨어코튼펀칭카라니트[아이보리],"75,000원","45,000원",-,-,5/4배송 예정
3위,수아레,[리뉴얼ver.]린넨세미와이드밴딩팬츠세트,"66,000원","49,500원",1,2,-
4위,후러브스아트,유니섹스세미와이드밴딩슬랙스,"54,000원","33,900원",-,-,-
5위,라퍼지스토어,시티보이빅오버옥스포드셔츠_RoyalBlue,"47,000원","42,000원",1,1,-
6위,미나브,[미나브X깡스타일리스트]코튼모달미니멀와플하프니트[아이보리],"55,000원","31,900원",1,2,5/4배송 예정
7위,미나브,[미나브X깡스타일리스트]퓨어코튼펀칭카라니트[브라운],"75,000원","45,000원",0,4,5/4배송 예정
8위,미나브,[미나브X깡스타일리스트]퓨어코튼펀칭카라니트[블랙],"75,000원","45,000원",0,1,5/4배송 예정
9위,[블록버스터세일],갤럭시탭S8플러스SM-X800WiFi128GB,"1,098,900원","959,000원",-,-,-
10위,삼성전자,TSHIRTFLOWERMARDI_WHITEGREEN,"42,000원","37,800원",1,4,3일지연 예정
11위,마르디 메크르디,[미나브X깡스타일리스트]퓨어코튼펀칭카라니트[그린],"75,000원","45,000원",0,2,5/4배송 예정
12위,미나브,쿨코튼2-PACK베츠기본반팔티셔츠블랙/화이트,"49,000원","31,850원",1,1,-
13위,이벳필드,[미나브X깡스타일리스트]코튼모달미니멀와플하프니트[블랙],"55,000원","31,900원",0,2,5/4배송 예정
14위,미나브,[미나브X깡스타일리스트]퓨어코튼펀칭카라니트[그레이],"75,000원","45,000원",0,2,5/4배송 예정
15위,미나브,테이퍼드히든밴딩크롭슬랙스[블랙],"32,900원",-,1,2,-
16위,무신사 스탠다드,시티보이빅오버옥스포드셔츠_NeutralGray,"47,000원","42,000원",-,-,-
17위,라퍼지스토어,[유아인착용상품]릴렉스드베이식블레이저[블랙],"71,900원",-,1,20,-
18위,무신사 스탠다드,[미나브X깡스타일리스트]코튼모달미니멀와플하프니트[그린],"55,000원","31,900원",0,3,5/4배송 예정
19위,미나브,시티보이빅오버옥스포드반팔셔츠_SkyBlue,"45,000원","36,000원",1,1,-
20위,라퍼지스토어,오버사이즈블레이저[블랙],"71,900원",-,0,3,-
21위,무신사 스탠다드,StudBracelet,"460,000원",-,-,-,-
22위,스팅925,1968HIMALAYAJEANS[WIDESTRAIGHT],"78,000원","68,000원",1,13,-
23위,브랜디드,척테일러올스타블랙옥스M9166C,"55,000원",-,0,1,-
24위,컨버스,[Package]테이퍼드와이드원턱린넨팬츠_9Color,"72,000원","49,800원",1,25,-
25위,라퍼지스토어,라이트웨이트크루삭스7팩[화이트],"17,900원",-,1,3,-
26위,무신사 스탠다드,시티보이빅오버옥스포드셔츠_OffWhite,"47,000원","42,000원",1,4,-
27위,라퍼지스토어,커스텀슬림핏메시폴로셔츠-화이트,"149,000원",-,0,1,-
28위,폴로 랄프 로렌,[유아인착용상품]세미와이드히든밴딩슬랙스[블랙],"32,900원",-,0,4,-
29위,무신사 스탠다드,011502폴로피케반팔티,"16,800원",-,1,11,-
30위,지오다노,미시간울버린피그먼트반팔티블랙차콜,"39,000원","27,900원",1,1,5/2배송 예정
31위,트래블,oam.factoryXPLAC스텝M21카펜터로우,"149,000원","109,000원",0,10,-
32위,플랙,릴렉스핏크루넥반팔티셔츠2팩,"21,800원",-,1,10,-
33위,무신사 스탠다드,[리뉴얼ver.]린넨카라하프니트-8COLOR,"55,000원","39,600원",0,15,-
34위,수아레,[패키지]핀스오버핏카라반팔티2PACKYHST2354,"57,800원","49,700원",1,26,-
35위,제멋,루즈핏오픈카라텐셀린넨셔츠[네이비],"60,000원","56,400원",0,10,-
36위,아노블리어,솔리드옥스포드오버셔츠(스카이블루),"67,000원","53,600원",1,11,-
37위,테이크이지,아톰,"380,000원",-,-,-,제작28일 예정
38위,프루아,PunkTown-MOD4crop,"98,000원","78,400원",0,6,-
39위,모드나인,원턱와이드스웨트팬츠그레이,"52,000원","36,400원",1,9,-
40위,가까이 유니언즈,2PACK수피마코튼티셔츠,"70,000원","45,400원",1,4,-
41위,쿠어,슈무아치로고반팔티셔츠화이트,"39,000원","35,100원",1,34,-
42위,와릿이즌,TSHIRTFLOWERMARDI_IVORYNAVY,"42,000원","37,800원",1,4,5/9배송 예정
43위,마르디 메크르디,백로고3팩반팔티셔츠BACKLOGO3PACKTS,"49,900원","39,900원",0,4,-
44위,아웃도어 프로덕츠,[ONEMILEWEAR]2PACKSMALLARCHTEEWHITE/BLACK,"78,000원","39,000원",0,10,-
45위,예일,TC1-SH08프렌치스트라이프셔츠-네이비,"59,700원",-,1,16,-
46위,토마스모어,[미나브X깡스타일리스트]코튼모달미니멀와플하프니트[브라운],"55,000원","31,900원",0,27,5/4배송 예정
47위,미나브,화란세미오버가디건클라우드그레이,"94,900원","85,410원",1,62,-
48위,엘무드,UNISEXArgyleHoleKnitVest[Forest],"109,000원","87,200원",1,25,-
49위,문선,1967JETBLACKJEANS[WIDESTRAIGHT],"78,000원","68,000원",1,2,-
50위,브랜디드,남성인타르시아스트라이프클러치-블랙/MAC052A00198001,"1,580,000원","598,000원",0,27,새벽배송 예정
51위,톰브라운,포켓반팔티K87남여공용기본티반팔모음,"49,900원","29,900원",1,19,-
52위,칼하트,갤럭시워치4골프에디션44mm블랙,"329,000원","312,550원",1,999,-
53위,삼성전자,WALLABEE26155515,"258,000원","232,200원",1,173,-
