rank,brand,product,price,sale_price,increase,increase_cnt,no_deli
1위,엠엘비,청키라이너(CHUNKYLINER)NY(Green),"139,000원",-,-,-,-
2위,아식스,아식스XI4P젤-1130-글래시어그레이:밍크/1201A664-020,"129,000원",-,1,6,-
3위,노스페이스,NJ3BN02J화이트라벨닐튼봄버자켓,"168,000원","151,200원",0,1,-
4위,엠엘비,베이직빅로고가디건NY(Black),"169,000원",-,0,1,-
5위,스톤아일랜드,남성와펜패치오가닉코튼리나일론텔라후드패딩-블랙/751542725V0029,"1,135,000원","778,000원",1,999,새벽배송 예정
6위,엠엘비,청키라이너(CHUNKYLINER)NY(OffWhite),"139,000원",-,0,1,-
7위,메종미네드,BLACKOVERMA-1,"259,000원","195,000원",1,2,-
8위,코드그라피,[SET][PERTEX]깡스타일리스트콜라보3color퍼텍스테크숏자켓셋업,"197,900원","119,000원",1,257,3/30배송 예정
9위,알파 인더스트리,MA-1레귤러Black,"225,000원",-,0,4,-
10위,토피,2WAY스웻후드집업(MELANGEGREY),"45,000원","39,000원",-,-,-
11위,아디다스,오즈위고-브라운/FX6029,"129,000원",-,0,4,-
12위,노드 아카이브,와이드테이퍼드치노팬츠(라이트카키),"148,000원",-,0,1,3/2배송 예정
13위,라퍼지스토어,[매트블랙]버핑레더미니멀포켓블루종_MattBlack,"94,000원","79,800원",1,14,3/4배송 예정
14위,제로,DeepOneTuckSweatPants[Grey],"39,000원","37,050원",1,2,-
15위,플랙,칸디아니스티즈051Z로우,"139,000원","125,100원",1,16,-
16위,드로우핏,오버사이즈모즈울블레이저[DARKBROWN],"159,000원","127,200원",1,413,3/18배송 예정
17위,아디다스,BW아미-화이트/BZ0579,"139,000원","119,900원",0,3,-
18위,일꼬르소,블랙오버핏투톤볼륨크롭야상IEJU2E003BK,"179,000원","155,000원",0,5,-
19위,라퍼지스토어,[이동휘착용][리뉴얼ver.][3M신슐레이트]오리지널M-1965피쉬테일파카_OriginalKhaki,"138,000원","99,900원",1,2,-
20위,노스페이스,NM2DM51A_빅샷,"140,000원","126,000원",1,4,2/28배송 예정
21위,오니츠카타이거,타이거스트립백팩3183A824_200,"330,000원",-,1,999,-
22위,내셔널지오그래픽,N214UDW920헤론라이트덕U넥다운경량패딩점퍼LBEIGE,"149,000원",-,1,999,-
23위,나이키,데이브레이크운동화CK2351-101,"199,000원","132,700원",1,179,-
24위,플랙,칸디아니자켓051Z로우,"179,000원","161,100원",0,16,3/21배송 예정
25위,스탠드오일,Oblongbag·오블롱백,"119,000원","113,050원",0,3,3/3배송 예정
26위,닥터마틴,2976쿼드블랙폴리시드스무스/24687001,"280,000원",-,1,999,-
27위,토피,와이드데님팬츠(LIGHTBLUE),"49,000원","44,100원",1,41,-
28위,인템포무드,하찌엘보볼륨풀오버_그린어스,"84,000원","75,600원",1,27,3/15배송 예정
29위,몽클레어,남성퀼팅집업가디건-블랙/G20919B00011M1122999,"1,500,000원","1,029,000원",0,1,새벽배송 예정
30위,반스,컴피쿠시원-(체커보드)블랙:마시멜로우,"109,000원",-,0,10,-
31위,수잇수잇,피프티스파파야피치24인치중대형캐리어(TR-12024),"258,000원",-,-,-,-
32위,예일,WARMUPQUILTINGJACKETBLACK,"99,000원","64,350원",1,15,-
33위,드로우핏,미니멀소프트울자켓[DARKBROWN],"174,000원","139,200원",1,50,3/18배송 예정
34위,엘무드,화란세미오버니트블랙,"89,900원","63,900원",1,47,3/18배송 예정
35위,코드그라피,[SET]YKK2-WAY테크숏자켓셋업_그레이,"127,900원","79,900원",1,47,-
36위,노스페이스,NJ1DN55A남성1996에코눕시자켓,"299,000원",-,0,19,-
37위,파르티멘토,[비건레더]필드자켓블랙,"111,700원","89,900원",0,22,-
38위,도프제이슨,오버핏램스킨싱글자켓,"339,000원","225,000원",0,15,-
39위,엘무드,화란세미오버가디건블랙,"94,900원","76,400원",1,62,-
40위,후러브스아트,유니섹스세미와이드밴딩슬랙스,"54,000원","29,900원",0,1,-
41위,코드그라피,[SET]YKK2-WAY테크숏자켓셋업_블랙,"127,900원","79,900원",0,7,-
42위,드로우핏,오버사이즈집업카라터틀넥니트[BLACK],"76,000원","68,400원",-,-,3/11배송 예정
43위,메종미네드,MONSTERPADDEDLONGDOWNBLACK,"389,000원","220,100원",-,-,-
44위,리,빅트위치루즈핏후디네이비,"79,000원","63,000원",1,202,-
45위,닥터마틴,아드리안스무스블랙/14573001,"200,000원",-,0,27,-
46위,다이아몬드 레이라,[오늘만이가격]클래식화이트셔츠S40,"59,000원","37,000원",1,13,-
47위,메종미네드,HANDMADEOVERSIZEDDOUBLECOATBLACK,"419,000원","267,100원",0,22,-
