rank,brand,product,price,sale_price,increase,increase_cnt,no_deli
1위,커버낫,에센셜쿨코튼2-PACK티셔츠,"49,000원","44,100원",-,-,-
2위,이벳필드,쿨코튼2-PACK베츠기본반팔티셔츠블랙/화이트,"49,000원","29,600원",1,2,-
3위,후러브스아트,유니섹스세미와이드밴딩슬랙스,"54,000원","33,900원",-,-,-
4위,비얼디드키드,밴딩실루엣팬츠블랙,"117,000원","99,450원",0,2,-
5위,코드그라피,[SET]YKK2-WAY테크숏자켓셋업_그레이,"127,900원","79,900원",1,7,-
6위,토피,2WAY스웻후드집업(MELANGEGREY),"45,000원","39,900원",0,1,-
7위,라퍼지스토어,시티보이빅오버옥스포드셔츠_RoyalBlue,"47,000원","42,000원",0,1,-
8위,폴로 랄프 로렌,커스텀핏옥스포드셔츠-블루,"179,000원",-,1,11,-
9위,아디다스,BW아미-화이트/BZ0579,"139,000원",-,1,31,-
10위,무신사 스탠다드,테이퍼드히든밴딩크롭슬랙스[블랙],"32,900원",-,1,16,-
11위,칼하트,포켓반팔티K87남여공용기본티반팔모음,"49,900원","29,900원",0,1,-
12위,예일,[ONEMILEWEAR]2PACKSMALLARCHTEEWHITE/BLACK,"78,000원","31,200원",1,11,-
13위,앤더슨벨,스퀘어마틴더비슈즈aaa300m(BROWN),"298,000원",-,1,19,-
14위,마르디 메크르디,TSHIRTFLOWERMARDI_WHITEGREEN,"42,000원","37,800원",1,4,3일지연 예정
15위,에스에스알엘,dualpocketmessengerbag/black,"119,000원","92,800원",1,161,-
16위,반스,올드스쿨(캔버스)-블랙:트루화이트/VN000ZDF1WX1,"79,000원",-,1,68,-
17위,라퍼지스토어,시티보이빅오버옥스포드셔츠_NeutralGray,"47,000원","42,000원",1,3,-
18위,제로,DeepOneTuckSweatPants[Grey],"39,000원",-,0,2,-
19위,도프제이슨,카우하이드싱글자켓,"265,000원","225,000원",1,999,-
20위,토피,와이드데님팬츠(LIGHTBLUE),"49,000원","39,200원",0,6,-
21위,무신사 스탠다드,[유아인착용상품]와이드히든밴딩슬랙스[블랙],"32,900원",-,1,8,4/13배송 예정
22위,나이키,데이브레이크운동화CK2351-101,"199,000원","136,900원",1,999,-
23위,폴로 랄프 로렌,커스텀핏옥스포드셔츠-화이트,"179,000원",-,0,2,-
24위,무신사 스탠다드,오버사이즈블레이저[블랙],"71,900원",-,0,7,-
25위,무신사 스탠다드,레이어드크루넥반팔티셔츠_일반기장[화이트],"13,900원",-,1,16,-
26위,하 아카이브,아크블랙메신저백,"79,000원","69,900원",0,19,-
27위,핀블랙,LAMBSKINTRUCKERJUMPERBLACK,"398,000원",-,-,-,-
28위,무신사 스탠다드,[유아인착용상품]세미와이드히든밴딩슬랙스[블랙],"32,900원",-,1,3,-
29위,우포스,OORIGINALBLACK-조리블랙,"62,000원",-,0,7,-
30위,무신사 스탠다드,미니멀가디건[블랙],"69,900원","62,890원",1,4,-
31위,브렌슨,[패키지]와이드핏트레이닝스웨트팬츠,"66,800원","39,900원",1,13,-
32위,컨버스,척70클래식블랙162058C,"95,000원",-,1,115,-
33위,에스피오나지,MillerHeavyweightCardiganBurntOrange,"132,000원","121,000원",1,22,4/19배송 예정
34위,트래블,미시간울버린피그먼트반팔티블랙차콜,"39,000원","27,900원",0,9,-
35위,아웃도어 프로덕츠,[최겨울PICK]백로고3팩반팔티셔츠BACKLOGO3PACKTS,"49,900원","39,900원",1,7,-
36위,세터,키토빅라펠투버튼자켓세이지그린,"339,000원",-,1,999,-
37위,메종 마르지엘라,여성타비빈티지레더앵클부츠-블랙/S58WU0260P3753T8013,"1,168,000원","598,000원",0,28,새벽배송 예정
38위,마르디 메크르디,TSHIRTFLOWERMARDI_IVORYNAVY,"42,000원","37,800원",1,21,4/15배송 예정
39위,도프제이슨,[프리미엄]오버핏램스킨베지터블보머자켓,"410,000원","330,000원",0,31,-
40위,[블록버스터세일],세리프아치로고티셔츠화이트,"39,000원","27,300원",1,13,-
41위,커버낫,RayYachtParkaBlack,"129,000원","119,000원",1,462,4/20배송 예정
42위,에스피오나지,베이식블레이저[블랙],"70,900원","63,790원",1,432,-
43위,무신사 스탠다드,NBP7CS101B/[NBXBROWNYARD]CM996KW2,"119,000원",-,1,140,-
44위,뉴발란스,커브드와이드데님팬츠_인디고,"107,000원","85,600원",1,42,-
45위,인템포무드,조거플렉스FLEX(WHITE),"109,000원",-,0,18,-
46위,디스커버리 익스페디션,LAUNDRYSHIRT(SKYBLUE),"62,000원","59,000원",1,15,4/15배송 예정
47위,유니온블루,GuildoUElbowPatch(0CC)ASJU2212644-0CC,"128,000원",-,0,4,-
48위,세인트제임스,엔젤와펜집업후드그레이,"79,000원","47,400원",0,3,-
49위,와릿이즌,브로일스페니로퍼aaa293m(BROWN),"299,000원",-,1,999,-
50위,앤더슨벨,오즈위고셀록스-그레이:블루/G57954,"139,000원","89,900원",1,39,-
51위,아디다스,포스트맨101-블랙차파랄,"358,000원","285,900원",1,999,-
52위,레드윙,113210사토리얼Sartorial9cc뷰포켓반지갑,"550,000원","379,900원",0,39,-
53위,몽블랑,[패키지]NYCLOCATIONT-SHIRT(16Colors)[LRPMCTA401M],"58,000원","35,000원",1,7,-
54위,그루브라임,[SET]YKK2-WAY테크숏자켓셋업_차콜,"127,900원","79,900원",1,226,-
55위,코드그라피,BW아미-초크화이트/GX4558,"139,000원",-,0,19,-
56위,아디다스,(셋업상품)이지케어쿨링블레이저셋업(컬러선택가능),"216,000원","151,200원",1,14,-
57위,프레리,에센셜메신져백블랙,"52,000원","39,500원",1,68,-
58위,핍스,원턱와이드스웨트팬츠그레이,"52,000원","36,400원",1,35,-
59위,가까이 유니언즈,코드후드집업자켓스모크그레이,"62,000원","49,900원",1,8,-
60위,[블록버스터세일],ShortHuntingJacketOlive,"266,000원",-,1,999,-
61위,파르티멘토,자개문자판메쉬밴드시계AR11319,"378,000원","265,000원",1,999,-
62위,에스피오나지,라이트웨이트크루삭스7팩[화이트],"17,900원",-,1,58,-
63위,엠포리오 아르마니,2WAY스웻후드집업(BLACK),"45,000원","39,900원",1,72,-
64위,무신사 스탠다드,클래식웜업자켓블랙(UN221CJK41),"129,000원",-,1,999,-
65위,토피,[오진택PICK]척테일러올스타블랙옥스M9166C,"55,000원",-,0,14,-
66위,엄브로,Colin,"285,000원","256,500원",-,-,제작20일 예정
67위,컨버스,오버핏옥스포드셔츠_SPYWC12C02,"29,900원",-,0,9,4/15배송 예정
68위,로스트가든,WALLABEE26155515,"258,000원","206,400원",1,999,4/18배송 예정
69위,스파오,척테일러올스타캔버스리프트화이트560251C,"75,000원",-,1,223,-
70위,클락스,공용다니엘라로고데님토트백-인디고/COCSXM61446IAI,"149,000원","72,000원",1,44,새벽배송 예정
71위,컨버스,에어팟3세대2021년형(MME73KH/A),"249,000원","239,040원",0,56,-
72위,아페쎄,블레드비건레더토트백(블랙),"327,000원",-,0,48,-
73위,애플,UNIVERSITYHANDSOMEDANTEEWHITE,"42,000원","29,400원",0,16,-
74위,페리토,2976블랙나파27100001,"240,000원",-,1,999,-
75위,[패밀리세일],카이엔_원턱테일러드벨티드데님_다이드그레이,"139,000원","125,100원",1,999,-
76위,예일,릴렉스핏크루넥반팔티셔츠2팩,"21,800원",-,1,28,-
77위,닥터마틴,WALLABEEMAN26158153,"258,000원","232,200원",1,999,-
78위,세터,[정해인착용]고밀도순면기본반팔티셔츠_3팩MATS0101,"19,900원",-,1,9,-
79위,무신사 스탠다드,솔리드옥스포드오버셔츠(스카이블루),"67,000원","40,200원",1,177,-
80위,클락스,램스킨100라이더자켓,"289,000원","225,000원",1,999,-
81위,마인드브릿지,올드스쿨뮬-클래식화이트/트루화이트/VN0A3MUSFRL1,"79,000원","36,900원",1,28,-
82위,테이크이지,여성트위스트원피스-레몬글레이즈/W221DR254LF588500,"957,000원","419,000원",0,53,새벽배송 예정
83위,도프제이슨,DELIGHT스텐넥아노락블랙(UN121CWT22),"139,000원",-,0,49,-
84위,반스,사이드픽스슈팅수트셋업네이비,"176,000원","145,900원",0,52,-
85위,르메르,WTUCKWIDEDENIMPANTSdarkblue,"149,000원",-,1,110,-
86위,엄브로,[패키지]오버핏그래픽반팔티셔츠3PACK_BB2H18881,"69,900원","39,900원",1,77,-
87위,디미트리블랙,화란세미오버가디건클라우드그레이,"94,900원","75,900원",1,106,-
88위,마리떼,(22SS)2TONEARCHHOODIEGRAY,"79,000원","55,300원",0,52,4/13배송 예정
89위,본하이커,화란세미오버가디건블랙,"94,900원","75,900원",1,115,-
90위,[블록버스터세일],아노락쓰리피스풀셋업_차콜,"69,000원","58,600원",1,124,-
