rank,brand,product,price,sale_price,increase,increase_cnt,no_deli
1위,아디다스,이지부스트700V2STATIC/EF2829,"419,000원",-,-,-,-
2위,토피,2WAY스웻후드집업(MELANGEGREY),"45,000원","42,500원",1,1,-
3위,인템포무드,하찌엘보볼륨풀오버_그린어스,"84,000원","75,600원",1,2,3/28배송 예정
4위,뉴발란스,NBPDCS126B/MS327LF1(BLACK),"139,000원",-,1,2,-
5위,도프제이슨,오버핏비건레더싱글자켓,"119,000원","89,000원",1,7,3/28배송 예정
6위,컨버스,척70클래식블랙162050C,"99,000원",-,1,7,-
7위,아르반,2WAY스냅블루종_아이보리,"136,000원","108,800원",-,-,3/9배송 예정
8위,라퍼지스토어,[매트블랙]버핑레더미니멀포켓블루종_MattBlack,"94,000원","69,900원",0,4,3/8배송 예정
9위,후러브스아트,유니섹스세미와이드밴딩슬랙스,"54,000원","29,900원",1,5,-
10위,파르티멘토,코드후드집업자켓스모크그레이,"62,000원","49,900원",1,8,-
11위,아디다스,BW아미-화이트/BZ0579,"139,000원","119,900원",0,2,-
12위,제로,DeepOneTuckSweatPants[Grey],"39,000원","37,050원",1,5,-
13위,스탠드오일,Oblongbag·오블롱백,"119,000원","113,050원",1,7,-
14위,도프제이슨,오버핏램스킨싱글자켓,"339,000원","225,000원",0,12,3/11배송 예정
15위,알파 인더스트리,MA-1레귤러Black,"225,000원",-,1,26,-
16위,코드그라피,[SET]YKK2-WAY테크숏자켓셋업_블랙,"127,900원","79,900원",1,46,-
17위,예일,WARMUPQUILTINGJACKETBLACK,"99,000원","64,350원",0,1,-
18위,노스페이스,NM2DM51A_빅샷,"140,000원","126,000원",0,3,-
19위,무신사 스탠다드,[유아인착용상품]릴렉스드베이식블레이저[블랙],"71,900원","64,690원",1,6,-
20위,브라운브레스,[최겨울pick]ACTSBACKPACK-BLACK,"149,000원","134,100원",1,61,-
21위,에스피오나지,RayYachtParkaBlack,"129,000원","119,000원",0,10,3/17배송 예정
22위,라퍼지스토어,버핑레더오버핏블루종_Black,"94,000원","69,900원",1,20,3/7배송 예정
23위,비바스튜디오,BLACKCATKNIT[BLACK],"109,000원","92,650원",0,2,3/18배송 예정
24위,반스,컴피쿠시원-(체커보드)블랙:마시멜로우,"109,000원",-,1,22,-
25위,유니폼브릿지,m65windbreakerkhakigrey,"179,000원",-,1,1,-
26위,토피,와이드데님팬츠(LIGHTBLUE),"49,000원","44,100원",1,5,-
27위,살로몬 스포츠스타일,XT-윙스2-블랙:블랙:마그넷/L41085700,"195,000원",-,1,999,-
28위,일꼬르소,블랙오버핏쉘파카점퍼IEJU2E012BK,"209,000원","193,000원",1,61,3/11배송 예정
29위,라퍼지 포 우먼,[Woman]버핑레더미니멀블루종_Black,"87,000원","62,000원",1,109,-
30위,인템포무드,하찌엘보볼륨풀오버_블랙,"84,000원","75,600원",1,3,3/25배송 예정
31위,슈펜,[핏더사이즈X슈펜]Seku-shi(세쿠시)첼시부읏츠BYTM20W12,"139,000원","132,000원",1,999,-
32위,인템포무드,하찌엘보볼륨풀오버_옐로우,"84,000원","75,600원",0,14,3/22배송 예정
33위,인사일런스,[깡스타일리스트콜라보]디태처블울블레이저BLACK,"199,000원","169,000원",0,26,3/25배송 예정
34위,드로우핏,미니멀소프트울자켓[MELANGEBROWN],"174,000원","139,200원",0,6,3/11배송 예정
35위,드로우핏,오버사이즈울트렌치코트[BEIGE],"209,000원","156,700원",1,38,-
36위,엘무드,화란세미오버가디건블랙,"94,900원","76,400원",1,73,-
37위,컨버스,척70클래식파치먼트162062C,"95,000원",-,1,19,-
38위,드로우핏,미니멀소프트울자켓[DARKBROWN],"174,000원","139,200원",0,3,3/31배송 예정
39위,컨버스,척70클래식블랙162058C,"95,000원",-,0,17,-
40위,안데르센 안데르센,스키퍼HuntingGreen,"499,000원",-,1,999,-
41위,아식스,젤-1090-버치:버치/1203A159-200,"99,000원",-,1,5,-
42위,디스커버리 익스페디션,조거플렉스FLEX(LIGHTBEIGE),"109,000원",-,1,35,-
43위,엠엘비,청키라이너(CHUNKYLINER)NY(Green),"139,000원",-,0,20,-
44위,살로몬 스포츠스타일,XT-6-화이트:화이트:루나락/L41252900,"260,000원",-,0,23,-
45위,메종미네드,BLACKOVERMA-1,"259,000원","195,000원",1,20,-
46위,마르디 메크르디,RACCOONBLENDEDCARDIGANVNECK_PINKBLUE,"148,000원",-,1,999,3일지연 예정
47위,인템포무드,하찌엘보볼륨풀오버_머드베이지,"84,000원","75,600원",0,8,3/25배송 예정
48위,우포스,OORIGINALBLACK-조리블랙,"62,000원",-,0,18,-
49위,프리메라,맨인더핑크아쿠아쉴드2종세트+[사은품증정],"63,000원",-,0,23,3/10배송 예정
50위,노매뉴얼,PENONWINDSHELL-BLACK,"149,000원",-,1,152,3/8배송 예정
51위,스파오,오버핏옥스포드셔츠_SPYWC12C02,"29,900원",-,1,13,-
52위,내셔널지오그래픽,N214UDW920헤론라이트덕U넥다운경량패딩점퍼LBEIGE,"149,000원",-,0,5,-
53위,토피,2WAY스웻후드집업(BLACK),"45,000원","42,500원",0,2,-
54위,코드그라피,[SET]YKK2-WAY테크숏자켓셋업_그레이,"127,900원","79,900원",0,17,-
55위,페이탈리즘,[-8cm숏버전추가]#0214Moderationindigostraightfit,"83,000원","59,000원",0,5,-
56위,스탠드오일,OblongbagMini·오블롱백미니,"96,000원","91,200원",1,10,-
57위,코드그라피,[송필드PICK][SET]헤비웨이트CGP아치로고트레이닝셋업_멜란지그레이,"97,900원","69,900원",0,30,3/11배송 예정
58위,브랜디드,1967JETBLACKJEANS[WIDESTRAIGHT],"78,000원","68,000원",0,4,-
59위,토피,와이드조거스웻팬츠(MELANGEGREY),"39,000원","37,000원",1,19,-
60위,리,코듀라로우데님1st모델트러커자켓,"109,000원","87,000원",0,26,-
61위,라퍼지스토어,[이동휘착용][리뉴얼ver.][3M신슐레이트]오리지널M-1965피쉬테일파카_VintageBlack,"138,000원","99,900원",0,29,-
62위,브렌슨,[패키지]와이드핏트레이닝스웨트팬츠,"66,800원","39,900원",1,36,-
63위,비바스튜디오,COLLARKNIT[LIGHTVIOLET],"119,000원",-,0,34,3/18배송 예정
64위,라퍼지스토어,[이동휘착용][리뉴얼ver.][3M신슐레이트]오리지널M-1965피쉬테일파카_OriginalKhaki,"138,000원","99,900원",0,26,-
65위,무신사 스탠다드,테이퍼드히든밴딩크롭슬랙스[블랙],"32,900원",-,0,6,-
66위,드로우핏,오버사이즈모즈울블레이저[DARKBROWN],"159,000원","127,200원",0,24,3/28배송 예정
67위,무신사 스탠다드,[유아인착용상품]세미와이드히든밴딩슬랙스[블랙],"32,900원",-,0,9,-
68위,아디다스,포럼로우-화이트:블루/FY7756,"119,000원",-,0,15,-
69위,무신사 스탠다드,[유아인착용상품]와이드히든밴딩슬랙스[블랙],"32,900원",-,0,33,-
70위,폴로 랄프 로렌,코튼트윌바라쿠다재킷-베이지,"359,000원",-,1,999,-
71위,가까이 유니언즈,원턱와이드스웨트팬츠그레이,"52,000원","36,400원",0,27,-
72위,무신사 스탠다드,우먼즈오버사이즈블레이저[블랙],"71,900원","64,690원",1,95,-
73위,토피,와이드데님팬츠(DEEPGREY),"49,000원","44,100원",0,1,-
74위,애드오프,TWINPANELSBOMBERBEIGE,"209,000원","177,700원",1,31,-
75위,디스이즈네버댓,INTL.TeamJacketBlack,"109,000원",-,0,1,-
76위,바라쿠타,오리지널해링턴자켓다크네이비BRCPS0001-300,"545,000원","469,000원",0,33,-
