rank,name,increase,increase_cnt
145,클리어런스,0,76
146,카고조거팬츠,0,28
147,남자메신저백,1,164
148,체크셔츠,0,46
149,아우터,1,16
150,카고팬츠,1,275
151,커버낫반팔,0,20
152,나이키데이브레이크,1,243
153,나이키후드집업,1,1
154,레인부츠,1,86
155,브랜디드,0,44
156,블루종,1,125
157,스파오,1,220
158,플랙,1,273
159,밴딩슬랙스,1,24
160,EBFD베츠반팔티셔츠,1,301
161,스투시반팔,1,121
162,무신사,1,281
163,토트백,1,7
164,뉴발란스327,1,61
165,린넨셔츠,0,84
166,여름슬랙스,1,77
167,조끼,0,87
168,잠옷,1,20
169,트랙탑,1,215
170,긴팔티셔츠,1,10
171,캘빈클라인,0,51
172,나이키아노락,-,0
173,코드그라피,-,0
174,아더에러,0,32
175,언더아머,1,41
176,오버핏맨투맨,1,31
177,데님,1,264
178,에스피오나지,1,27
179,이벳필드,-,0
180,캘빈클라인반팔,1,247
181,오버핏반팔티,0,17
182,셋업수트,1,49
183,쪼리,0,77
184,1507,1,321
185,뉴발란스운동화,0,27
186,버뮤다팬츠,0,109
187,슬링백,1,16
188,아노락세트,-,0
189,아이폰케이스,0,43
190,트레이닝셋업,0,95
191,후드,1,88
192,아디다스반팔,1,101
193,집업,0,43
194,목걸이,0,71
195,여성블라우스,-,0
196,제로,1,22
197,반집업,1,155
198,슬립온,0,43
199,남자오버핏반팔티셔츠,-,0
200,커버낫바람막이,-,0
201,흑청바지,0,22
202,아디다스반바지,1,247
203,아미,0,40
204,여자카드지갑,0,97
205,수아레,1,205
206,아페쎄,-,0
207,칼하트반팔,1,25
208,남자와이드팬츠,1,105
209,캉골메신저백,1,217
210,스트라이프티,0,84
211,아노락바람막이,1,81
212,케이스,-,0
213,팔찌,0,86
214,아디다스트랙탑,1,81
215,깡스타일리스트,1,115
216,블라우스,-,0
217,생지데님,0,132
218,세미와이드,1,23
219,챔피온반팔,-,0
220,밴딩팬츠,1,225
221,꼼데가르송,1,59
222,우알롱,-,0
223,푸마,1,165
224,디키즈,0,9
225,서스테인,-,0
226,제멋,1,196
227,나이키슬리퍼,1,93
228,나이키모자,1,22
229,남자가방,-,0
230,MLB모자,0,48
231,오트리,0,143
232,카라니트,-,0
233,클로그,-,0
234,넥타이,-,0
235,로퍼,0,144
236,mlb,0,45
237,나시,0,60
238,봄아우터,0,42
239,시계,1,65
240,데님팬츠,0,46
241,롱스커트,1,162
242,어글리슈즈,-,0
243,테이퍼드청바지,1,45
244,폴로가디건,1,46
245,디스커버리바람막이,0,31
246,무신사스탠다드슬랙스,1,373
247,엄브로,1,49
248,점프수트,0,100
249,컨버스척70,0,93
250,남자여름바지,0,89
251,아웃스탠딩,1,33
252,리,1,361
253,마하그리드반팔,1,458
254,미니크로스백,0,103
255,스파이더,-,0
256,에어팟,1,158
257,코닥,0,123
258,키르시,1,171
259,나이키에어포스1,0,46
260,런업,-,0
261,여름옷,1,389
262,스트라이프,1,2
263,칼하트후드집업,-,0
264,테이퍼드,-,0
265,레이어드,-,0
266,무지티,0,57
267,본챔스,-,0
268,바시티,1,54
269,등산화,-,0
270,니트베스트,0,134
271,니트반팔,1,99
272,데님셋업,-,0
273,트랙팬츠,1,229
274,남자반팔니트,0,15
275,데님자켓,0,4
276,트러커,1,86
277,하프집업맨투맨,0,96
278,향수,0,121
279,가죽자켓,1,114
280,여자크로스백,-,0
281,트러커자켓,0,43
282,폴로셔츠,0,143
283,남자슬렉스,-,0
284,런닝화,1,210
285,반스올드스쿨,1,275
286,와이드,0,31
287,남방,1,150
288,회색후드티,1,636
289,나이키트레이닝바지,-,0
290,머슬핏,0,88
291,메종미네드,-,0
292,여성골프웨어,0,86
293,테이퍼드슬랙스,1,90
294,트렌치코트,1,14
295,패딩,-,0
296,피케티셔츠,1,290
297,라이더자켓,-,0
298,무지반팔티,-,0
299,비슬로우,0,77
300,수피마반팔,1,76
