rank,name,increase,increase_cnt
97,인사일런스,0,27
98,스투시,0,1
99,캉골,1,13
100,크림진,1,15
101,메종키츠네,1,25
102,오버핏후드티,1,4
103,토피,0,20
104,반스어센틱,1,56
105,아이폰케이스,0,17
106,스웻팬츠,0,46
107,칼하트,0,29
108,제로,0,5
109,크롭,1,31
110,책가방,1,41
111,야상,0,4
112,부티크,1,215
113,하프집업맨투맨,1,61
114,오버핏맨투맨,0,6
115,조던,0,5
116,스파오,0,3
117,에스피오나지,0,48
118,로토토,1,481
119,캡모자,0,8
120,롱패딩,0,39
121,안경,0,41
122,오버핏셔츠,1,48
123,여자카드지갑,1,147
124,나이키모자,1,71
125,첼시부츠,0,48
126,바시티재킷,1,37
127,야구점퍼,0,9
128,폴로니트,1,34
129,독일군,1,10
130,토트백,0,16
131,apc,1,54
132,무신사부티크,-,0
133,패딩조끼,1,35
134,더비슈즈,0,12
135,모드나인,0,46
136,반스올드스쿨,1,33
137,뉴발란스운동화,0,4
138,뉴발란스327,0,40
139,카라가디건,1,20
140,나이키후드집업,1,2
141,세미와이드슬랙스,1,34
142,반바지,0,11
143,목폴라,0,6
144,와이드데님,1,27
145,아미,1,219
146,비바스튜디오,0,67
147,생지데님,1,3
148,쇼퍼백,1,130
149,여자가디건,1,92
150,나이키후드티,0,56
151,나이키데이브레이크,0,84
152,목도리,1,37
153,플리스,0,12
154,라이더자켓,0,11
155,레이어드,1,59
156,남자카드지갑,1,50
157,MA1,-,0
158,워커,1,85
159,반스체커보드,1,155
160,디스커버리,0,39
161,우알롱,0,32
162,티셔츠,1,71
163,비슬로우,1,1
164,칼하트백팩,1,93
165,MLB모자,1,29
166,와이드청바지,1,6
167,lee,0,11
168,조끼,1,40
169,드로우핏,1,49
170,커버낫맨투맨,1,43
171,컨버스척70,0,69
172,디키즈,1,31
173,데님,1,96
174,노스페이스백팩,1,5
175,레깅스,0,45
176,로퍼,1,36
177,뉴발란스574,1,95
178,널디,1,69
179,래플,1,86
180,에어팟프로케이스,1,40
181,나일론팬츠,1,164
182,마르디,1,20
183,남자가방,1,44
184,폴로가디건,1,133
185,아카이브앱크,1,552
186,카고조거팬츠,0,50
187,반지,1,1
188,닥터마틴,1,108
189,커버낫후드티,1,260
190,캘빈클라인,1,231
191,봄아우터,1,84
192,코드그라피,1,69
193,대학생가방,1,214
194,앤더슨벨,0,33
195,아더에러,1,68
196,스타디움자켓,0,44
197,카고팬츠,0,52
198,트러커자켓,0,105
199,키르시,0,16
200,흰티,0,1
201,조거,1,131
202,뎃,0,1
203,뉴발란스530,0,19
204,키즈,1,33
205,떡볶이코트,1,92
206,트러커,0,40
207,남자목걸이,0,21
208,나이키반팔,1,221
209,나이키슬리퍼,1,75
210,집업니트,1,172
211,엄브로,0,38
212,오버핏블레이저,0,7
213,아노블리어,0,32
214,자라,1,206
215,머플러,0,83
216,집업가디건,1,57
217,로토토베베,1,300
218,발마칸코트,0,91
219,mlb,0,100
220,컨버스척테일러,0,20
221,원피스,0,96
222,집업,0,26
223,일꼬르소,0,66
224,스컬프터,0,89
225,와이셔츠,1,189
226,니티드,1,402
227,아디다스슬리퍼,1,56
228,페플,1,60
229,더플코트,0,7
230,스웨이드자켓,0,2
231,크롭맨투맨,1,25
232,캉골에코백,1,544
233,긴팔티,1,13
234,흑청자켓,1,287
235,메종미네드,0,89
236,레이어드반팔,1,62
237,니틀리,0,20
238,아울렛,1,173
239,노스페이스,0,28
240,노이어,0,10
241,라퍼지스토어럭비맨투맨,1,80
242,숄더백,0,21
243,스웻셋업,1,24
244,남자가죽자켓,1,94
245,크롭티,1,139
246,캉골가방,1,78
247,크롭가디건,1,203
248,나이키바지,1,188
249,남자니트,0,20
250,트레이닝,0,19
251,무탠다드슬랙스,0,96
252,트위드자켓,1,185
253,깔깔이,1,115
254,캉골메신저백,1,116
255,나이키조던,0,57
256,무스탕,0,133
257,챔피온,1,63
258,츄리닝,1,21
259,마뗑킴,1,272
260,언더아머,1,105
261,벌룬팬츠,1,42
262,카라니트,1,219
263,향수,0,70
264,에어팟케이스,1,84
265,파자마,0,117
266,체크셔츠,1,110
267,롱코트,0,15
268,써네이,-,0
269,런닝화,1,156
270,플랙칸디아니,1,131
271,운동복,1,123
272,폰케이스,0,27
273,오즈위고,1,168
274,터틀넥,1,154
275,프리즘웍스,1,323
276,수아레,1,269
277,코닥,0,123
278,팬츠,1,232
279,팬티,0,145
280,무신사,1,45
281,무지후드티,1,142
282,나이키양말,0,115
283,메종마르지엘라카드지갑,1,144
284,남자지갑,1,330
285,여성가방,0,78
286,미니크로스백,1,49
287,숏코트,0,97
288,슈펜,1,245
289,데님자켓,1,74
290,미니백,0,66
291,블랙진,0,66
292,테이퍼드청바지,0,76
293,슬링백,0,83
294,와이드치노팬츠,1,1
295,팔찌,0,46
296,반집업맨투맨,0,3
297,아디다스운동화,0,82
298,남자메신저백,1,48
299,플랙051,1,339
300,코듀로이팬츠,0,23
