rank,brand,product,price,sale_price,increase,increase_cnt,no_deli
1위,토피,2WAY스웻후드집업(MELANGEGREY),"45,000원","39,900원",-,-,-
2위,버버리,여성미니투톤캔버스레더포켓숄더백-내추럴:몰트브라운/8039361,"1,820,000원","1,168,000원",1,999,새벽배송 예정
3위,무신사 스탠다드,[유아인착용상품]릴렉스드베이식블레이저[블랙],"71,900원",-,1,9,-
4위,후러브스아트,유니섹스세미와이드밴딩슬랙스,"54,000원","31,900원",-,-,-
5위,코드그라피,[SET]YKK2-WAY테크숏자켓셋업_그레이,"127,900원","79,900원",1,13,-
6위,아카이브앱크,Shelltotebag(Deepsleep)_OVBAX22010BLK,"279,000원",-,1,999,-
7위,파르티멘토,코드후드집업자켓스모크그레이,"62,000원","49,900원",1,9,-
8위,에스피오나지,RayYachtParkaBlack,"129,000원","119,000원",1,35,4/20배송 예정
9위,무신사 스탠다드,[유아인착용상품]세미와이드히든밴딩슬랙스[블랙],"32,900원",-,0,3,-
10위,발렌시아가,남성스피드리사이클드스니커즈-블랙/645056W2DBQ1015,"1,040,000원","710,000원",0,8,새벽배송 예정
11위,라퍼지스토어,[매트블랙]버핑레더미니멀포켓블루종_MattBlack,"94,000원","69,900원",-,-,-
12위,컨버스,척70클래식블랙162058C,"95,000원",-,0,3,-
13위,엘무드,화란세미오버가디건클라우드그레이,"94,900원","85,410원",1,1,-
14위,제로,DeepOneTuckSweatPants[Grey],"39,000원",-,0,7,-
15위,무신사 스탠다드,테이퍼드히든밴딩크롭슬랙스[블랙],"32,900원","29,590원",-,-,-
16위,엘무드,화란세미오버가디건블랙,"94,900원","85,410원",1,10,-
17위,슈펜,[핏더사이즈X슈펜]Seku-shi(세쿠시)첼시부읏츠BYTM20W12,"139,000원","118,100원",1,59,-
18위,라퍼지스토어,시티보이빅오버옥스포드셔츠_RoyalBlue,"47,000원","42,000원",1,6,-
19위,애플,애플워치745mmGPS미드나이트알루미늄케이스미드나이트스포츠밴드(MKN53KH/A),"539,000원","533,610원",0,15,-
20위,커버낫,에센셜쿨코튼2-PACK티셔츠,"49,000원","44,100원",1,75,-
21위,컨버스,척70클래식블랙162050C,"99,000원",-,1,7,-
22위,파르티멘토,[비건레더]필드자켓블랙,"111,700원","89,900원",1,941,-
23위,우포스,OORIGINALBLACK-조리블랙,"62,000원",-,-,-,-
24위,토피,와이드데님팬츠(LIGHTBLUE),"49,000원","39,200원",0,3,-
25위,인사일런스 우먼,CORDURA발마칸트렌치코트BLACK,"249,000원","211,000원",1,37,-
26위,아르반,2WAY스냅블루종_아이보리,"136,000원","108,800원",1,37,4/15배송 예정
27위,와릿이즌,엔젤와펜집업후드그레이,"79,000원","47,400원",0,9,-
28위,가까이 유니언즈,원턱와이드스웨트팬츠그레이,"52,000원","35,400원",1,5,-
29위,라퍼지스토어,시티보이빅오버옥스포드셔츠_NeutralGray,"47,000원","42,000원",1,15,-
30위,무신사 스탠다드,오버사이즈블레이저[블랙],"71,900원",-,1,25,-
31위,마인드브릿지,[정해인착용][SMART][COUTURE]더블트렌치코트MWCA2101,"199,000원","143,100원",1,259,-
32위,폴로 랄프 로렌,커스텀핏옥스포드셔츠-화이트,"179,000원",-,1,15,-
33위,무신사 스탠다드,릴렉스드베이식블레이저[더스티베이지],"71,900원",-,1,35,-
34위,도프제이슨,오버핏램스킨싱글자켓,"339,000원","225,000원",0,27,-
35위,도프제이슨,오버핏비건레더싱글자켓,"119,000원","89,000원",0,13,-
36위,브랜디드,1968HIMALAYAJEANS[WIDESTRAIGHT],"78,000원","63,960원",1,193,-
37위,드로우핏,오버사이즈모즈울블레이저[BLACK],"159,000원","127,200원",1,6,-
38위,와릿이즌,엔젤와펜집업후드블랙,"79,000원","47,400원",1,27,-
39위,나이키,데이브레이크운동화CK2351-101,"199,000원","136,900원",1,999,-
40위,컨버스,척테일러올스타블랙옥스M9166C,"55,000원",-,1,20,-
41위,인사일런스 우먼,[ITALY]베지터블램스킨자켓BLACK,"439,000원","395,000원",0,29,-
42위,에스피오나지,StandardVarsityJacketPurple,"286,000원",-,1,999,-
43위,엄브로,클래식웜업자켓블랙(UN221CJK41),"129,000원",-,1,197,-
44위,이벳필드,베츠어센틱맨투맨그레이,"59,000원","29,500원",1,43,-
45위,예일,(22SS)2TONEARCHHOODIEGRAY,"79,000원","67,150원",0,25,-
46위,삼성전자,갤럭시탭S7FESM-T73364GBWIFI태블릿PC,"568,000원",-,0,37,-
47위,아디다스,BW아미-초크화이트/GX4558,"139,000원",-,1,999,-
48위,인사일런스,오버사이즈울블레이저BLACK,"172,000원","146,000원",1,10,-
49위,컨버스,척70클래식파치먼트162062C,"95,000원",-,0,3,-
50위,무신사 스탠다드,레이어드크루넥반팔티셔츠_일반기장[화이트],"13,900원",-,0,10,-
51위,로스트가든,Forik_bl,"285,000원","256,500원",1,999,제작20일 예정
52위,스탠드오일,Oblongbag·오블롱백,"119,000원",-,1,14,-
53위,나이키,스테이트먼트우븐HBR바람막이자켓AR3133-010,"189,000원","157,200원",1,44,-
54위,이벳필드,쿨코튼2-PACK베츠기본반팔티셔츠블랙/화이트,"43,000원","29,900원",0,18,-
55위,꼼데가르송 플레이,남성레드하트와펜집업후드-블랙/P1T1721(AZT1720511),"365,000원","265,000원",1,999,새벽배송 예정
56위,닥터마틴,149010홀블랙버지니아/22524001,"260,000원",-,1,999,-
57위,아디다스,BW아미-화이트/BZ0579,"139,000원",-,0,27,-
58위,일오공칠,[10PACK]1507베이직트라우져하프립삭스_화이트/블랙,"26,500원","13,300원",0,2,-
59위,하 아카이브,아크블랙메신저백,"79,000원","69,900원",0,27,-
60위,일오공칠,[10PACK]1507모노트라우져하프삭스_화이트/블랙,"24,000원","13,900원",0,7,-
61위,리,코듀라로우데님1st모델트러커자켓,"109,000원","87,000원",0,11,-
62위,애플,에어팟3세대2021년형(MME73KH/A),"249,000원","239,040원",1,999,-
63위,캠퍼,여화캐쥬얼NothingK200836-022,"278,000원","250,200원",-,-,-
64위,닥터마틴,14613홀모노블랙14345001,"190,000원",-,0,45,-
65위,반스,올드스쿨(캔버스)-블랙:트루화이트/VN000ZDF1WX1,"79,000원",-,0,17,-
66위,아노블리어,오버핏크롭카라가디건[블랙],"110,500원","88,400원",1,102,-
67위,엠엘비,청키라이너(CHUNKYLINER)NY(Green),"139,000원",-,1,81,-
68위,디스커버리 익스페디션,조거플렉스FLEX(LIGHTBEIGE),"109,000원",-,1,999,-
69위,캠퍼,여성플랫RightNinaK201365-004,"258,000원","232,200원",-,-,-
70위,타미진스,미니데님셔츠드레스(T32C0WOP13TWT21BY),"228,000원",-,1,999,-
71위,나이키,코트바로우로우2GSBQ5448-100,"97,900원",-,1,17,-
72위,코드그라피,[송필드PICK][SET]헤비웨이트CGP아치로고트레이닝셋업_멜란지그레이,"97,900원","69,900원",1,20,-
73위,톰브라운,여성트윌맨즈웨어핏클래식팬츠-미디움그레이/FTC337A00626035,"1,750,000원","751,000원",0,57,새벽배송 예정
74위,컨버스,척테일러올스타무브블랙570256C,"79,000원",-,1,922,-
75위,무신사 스탠다드,베이식긴팔티셔츠[화이트],"13,900원",-,0,2,-
76위,로터프,브리프케이스LO-0509DBR,"228,000원",-,-,-,-
77위,제멋,리치오버MA-1자켓블랙YHJK2269,"59,800원","56,800원",1,713,4/7배송 예정
78위,닥터마틴,1B60버지니아블랙/23889001,"300,000원",-,0,52,-
79위,스탠드오일,OblongbagMini·오블롱백미니,"96,000원",-,1,999,-
80위,파르티멘토,코드후드집업자켓블랙,"62,000원","49,900원",1,62,-
81위,보테가베네타,공용인트레치아토카드케이스-블랙/635057VCPQ38803,"485,000원","292,000원",0,29,새벽배송 예정
82위,뉴발란스,NBP7CS120I/M2002RAA(IVORY),"169,000원",-,1,999,-
83위,웬스데이딜라잇,Wendywaist3-tucklinesoftdress,"219,000원",-,-,-,-
84위,골든구스,남성슈퍼스타실버탭실버스타스니커즈-화이트:실버스파클/GMF00101F00031480185,"698,000원","369,000원",0,53,새벽배송 예정
85위,벌스데이수트,STADIUMJACKET(BLACK),"198,000원",-,1,999,4/15배송 예정
86위,무신사 스탠다드,[유아인착용상품]와이드히든밴딩슬랙스[블랙],"32,900원",-,0,8,4/6배송 예정
87위,칼하트,포켓반팔티K87남여공용기본티반팔모음,"49,900원","29,900원",0,36,-
88위,에스피오나지,MillerHeavyweightCardiganNavy,"132,000원","121,000원",0,59,4/15배송 예정
89위,토피,와이드조거스웻팬츠(MELANGEGREY),"39,000원","37,000원",1,20,-
90위,비씨씨,bcc올라운드GTX자켓_SV,"259,000원","207,200원",-,-,-
91위,파르티멘토,코듀로이바시티자켓네이비,"86,900원","69,900원",0,53,-
92위,로파이,라이더스자켓램레더(블랙),"295,000원","206,500원",1,999,-
93위,꼼파뇨,헤비오버핏램스울가디건챠콜,"139,000원","69,500원",1,20,-
94위,토피,2WAY스웻후드집업(BLACK),"45,000원","39,900원",1,438,-
95위,무신사 스탠다드,우먼즈오버사이즈블레이저[블랙],"71,900원",-,1,999,-
96위,에스피오나지,NAVALAcademyHeavyWeightHoodieGrey,"89,000원","76,000원",1,137,-
97위,메종미네드,INDIGOJACKDENIMTRUCKER,"218,000원","178,000원",1,999,-
98위,내셔널지오그래픽,N221USN013레이븐BLACK,"169,000원","139,000원",0,63,-
99위,미나브,울블렌디드로브트렌치코트[블랙],"219,000원","197,100원",1,999,-
100위,푸마 셀렉트,푸마Ⅹ아미후드티셔츠-그린/534069-96,"189,000원",-,1,999,-
101위,앤더슨벨,유니섹스테크니컬베를린백팩aaa237u,"198,000원",-,1,999,4/29배송 예정
102위,아웃스탠딩,CORDUROYCOLLARSHORTJACKET_OLIVEGREEN,"129,000원","116,100원",1,110,4/8배송 예정
103위,미나브,울100개버딘트렌치코트[딥포레스트],"276,000원","262,200원",0,66,-
104위,티엔지티,블랙오버핏디테쳐블후드MA-1항공점퍼(TNJU2E701BK),"229,000원","194,650원",1,999,-
105위,제멋,[패키지]헤이즈오버핏스웨트셔츠[쭈리/기모]2PACKKJMT2369/KJMT2400,"57,800원","44,500원",0,20,4/7배송 예정
106위,오니츠카타이거,멕시코66SDPF1183B543_100,"190,000원",-,-,-,-
107위,모드나인,BlueSpecter-MOD7w,"106,000원","84,800원",1,15,-
108위,컨버스,척70빈티지캔버스미드나잇네이비172679C,"95,000원",-,0,69,-
109위,무신사 스탠다드,릴렉스드미니멀재킷_논포켓[블랙],"70,900원","63,790원",1,409,-
110위,식스핏,5INOG-오리지널독일군스니커즈,"99,000원","79,000원",1,42,-
111위,무신사 스탠다드,[유아인착용상품]리얼와이드히든밴딩슬랙스[블랙],"32,900원",-,1,12,-
112위,라퍼지스토어,시티보이빅오버옥스포드셔츠_OffWhite,"47,000원","42,000원",0,6,-
113위,무신사 스탠다드,와이드히든밴딩슬랙스[미디엄그레이],"32,900원",-,1,13,-
114위,라퍼지스토어,버핑레더오버핏블루종_Black,"94,000원","69,900원",1,275,-
115위,리,빅트위치루즈핏후디네이비,"79,000원","55,300원",1,393,-
116위,스파오,오버핏옥스포드셔츠_SPYWC12C02,"29,900원",-,0,5,-
117위,커버낫,PERTEX패커블아노락자켓아이보리,"149,000원",-,1,306,-
118위,칼하트,메신저백블랙/52520001,"149,000원","99,000원",1,999,-
119위,브렌슨,[패키지상품]Longsleeve무지긴팔티,"47,800원","26,900원",0,15,-
120위,마인드브릿지,[정해인착용]고밀도순면기본반팔티셔츠_3팩MATS0101,"19,900원",-,1,198,-
121위,캠프라인,블랙스톰시그마다크그레이/남녀공용/중등산화,"300,000원","240,000원",0,72,-
122위,파르티멘토,피치스킨트윌자켓블랙,"55,000원","38,700원",1,143,4/6배송 예정
123위,플랙,스티즈051로우,"129,000원","103,200원",1,113,-
124위,에프씨엠엠,[SET]클럽팀클래식셋업,"75,000원","59,000원",0,25,-
125위,마르디 메크르디,TSHIRTFLOWERMARDI_IVORYNAVY,"42,000원","37,800원",1,90,3일지연 예정
126위,컨버스,척70빈티지캔버스화이트162065C,"95,000원",-,1,999,-
127위,세미코드,capturebag-crinkleblack,"174,000원",-,-,-,-
128위,드로우핏,오버사이즈울트렌치코트[BEIGE],"209,000원","156,700원",1,999,-
129위,집시,BLACKWASHEDDENIMTRUCKER,"179,000원","139,000원",0,95,4/6배송 예정
130위,쿠어,와이드카라크링클블루종(블랙),"170,000원","153,000원",1,999,-
131위,메종 키츠네,남성더블폭스헤드패치클래식맨투맨-앤트러사이트/FM00358KM0002P195,"318,000원","199,000원",0,70,새벽배송 예정
132위,유니온블루,LAUNDRYSHIRT(SKYBLUE),"62,000원","59,000원",0,20,-
133위,브랜디드,2001SLOWWORKERDENIMWASH.JACKET[BLACKINDIGO],"83,000원","74,700원",0,31,-
134위,디스커버리 익스페디션,경량블루종넥남성바람막이(BLACK),"169,000원",-,0,93,-
135위,브랜디드,51032KURABOULTIMATEJEANS[CROPSTRAIGHT],"89,000원","84,550원",1,111,-
136위,와릿이즌,사인로고후드집업멜란지그레이,"79,000원","55,300원",1,852,-
137위,도프제이슨,[프리미엄]오버핏램스킨베지터블오일보머자켓(카멜),"410,000원","330,000원",0,92,-
138위,오더플리즈,ODPL와이드데님핏내츄럴크림진,"62,000원","36,900원",0,12,-
