rank,brand,product,price,sale_price,increase,increase_cnt,no_deli
1위,토피,2WAY스웻후드집업(MELANGEGREY),"45,000원","39,000원",1,1,-
2위,아르반,2WAY스냅블루종_아이보리,"136,000원","108,800원",0,1,-
3위,노스페이스,NM2DM51A_빅샷,"140,000원","126,000원",1,3,3/4배송 예정
4위,인사일런스,오버사이즈울블레이저BLACK,"172,000원","146,000원",1,39,-
5위,컨버스,척70클래식블랙162058C,"95,000원",-,1,6,-
6위,레이디 볼륨,465-1비건레더오버핏자켓,"89,900원","76,415원",1,6,-
7위,반스,컴피쿠시원-(체커보드)블랙:마시멜로우,"109,000원",-,-,-,-
8위,후러브스아트,유니섹스세미와이드밴딩슬랙스,"54,000원","29,900원",1,1,-
9위,론트,007BlackWax,"257,000원","171,000원",0,5,-
10위,예일,WARMUPQUILTINGJACKETBLACK,"99,000원","64,350원",-,-,-
11위,내셔널지오그래픽,N214UDW920헤론라이트덕U넥다운경량패딩점퍼LBEIGE,"149,000원",-,1,48,-
12위,파르티멘토,[비건레더]필드자켓블랙,"111,700원","89,900원",1,19,-
13위,[베스트아이템],테이퍼드히든밴딩크롭슬랙스[블랙],"32,900원","29,590원",1,11,-
14위,무신사 스탠다드,오버핏크롭카라가디건[블랙],"110,500원","88,400원",1,4,3/18배송 예정
15위,아노블리어,울블렌딩발마칸오버코트[BLACK],"209,000원","167,200원",1,17,3/11배송 예정
16위,드로우핏,DeepOneTuckSweatPants[Grey],"39,000원","37,050원",-,-,-
17위,제로,칸디아니자켓051Z로우,"179,000원","161,100원",0,4,3/21배송 예정
18위,플랙,오버핏램스킨싱글자켓,"339,000원","225,000원",0,13,3/11배송 예정
19위,도프제이슨,[이동휘착용][리뉴얼ver.][3M신슐레이트]오리지널M-1965피쉬테일파카_OriginalKhaki,"138,000원","99,900원",1,7,-
20위,라퍼지스토어,오버핏비건레더싱글자켓,"119,000원","89,000원",0,3,3/28배송 예정
21위,도프제이슨,Oblongbag·오블롱백,"119,000원","113,050원",0,7,3/3배송 예정
22위,스탠드오일,앱솔루트백팩블랙,"94,000원","72,400원",-,-,-
23위,네이키드니스,D89메신저백블랙/11052301,"129,000원","79,000원",1,7,-
24위,칼하트,[매트블랙]버핑레더미니멀포켓블루종_MattBlack,"94,000원","79,800원",0,16,3/4배송 예정
25위,라퍼지스토어,척70클래식블랙162050C,"99,000원",-,1,21,-
26위,컨버스,OblongbagMini·오블롱백미니,"96,000원","91,200원",1,13,-
27위,스탠드오일,플리스집업자켓블랙,"69,000원","48,300원",-,-,-
28위,커버낫,여성다이노크로스백-블랙/1BH0822BBEF0002,"2,640,000원","1,662,000원",0,25,새벽배송 예정
29위,프라다,[유아인착용상품]릴렉스드베이식블레이저[블랙],"71,900원","64,690원",0,9,-
30위,무신사 스탠다드,유틸리티후드MA-1(GreyishBeige),"299,000원","179,400원",0,15,-
31위,디앤써,코드후드집업자켓스모크그레이,"62,000원","49,900원",1,21,-
32위,파르티멘토,컴피쿠시원-(체커보드)마시멜로우:블랙,"109,000원",-,0,3,-
33위,반스,와이드데님팬츠(LIGHTBLUE),"49,000원","44,100원",1,7,-
34위,토피,오버사이즈울트렌치코트[BEIGE],"209,000원","156,700원",1,2,-
35위,드로우핏,척70클래식파치먼트162062C,"95,000원",-,1,19,-
36위,컨버스,2WAY스웻후드집업(BLACK),"45,000원","39,000원",1,55,-
37위,토피,TAYLORVARSITYJACKET-BLACK,"119,000원","95,200원",1,267,3/25배송 예정
38위,노매뉴얼,와이드테이퍼드치노팬츠(라이트카키),"148,000원",-,1,339,-
39위,노드 아카이브,오버사이즈울트렌치코트[BLACK],"209,000원","156,700원",1,5,-
40위,드로우핏,피치스킨트윌자켓블랙,"55,000원","38,500원",1,65,-
41위,파르티멘토,[SETUP][Woman]클럽오버핏하프집업맨투맨조거셋업_MidnightBlue,"99,600원","69,800원",0,4,3/4배송 예정
42위,라퍼지 포 우먼,젤-1090-미드그레이:블랙/1203A159-020,"99,000원",-,1,161,-
43위,아식스,베이스먼트더비R21M042(BX블랙),"168,000원","124,000원",0,1,-
44위,로맨틱무브,아크블랙메신저백,"79,000원","71,100원",0,6,3/18배송 예정
45위,하 아카이브,갤럭시버즈프로블루투스이어폰/SM-R190,"239,800원","145,000원",1,10,-
46위,삼성전자,NOIINGBYJAMTTABI14타비유니섹스로우탑캔버스,"238,000원","214,200원",0,25,-
47위,잠트,베이식긴팔티셔츠[화이트],"13,900원",-,1,158,-
48위,무신사 스탠다드,BW아미-화이트/BZ0579,"139,000원","119,900원",0,29,-
49위,아디다스,RayYachtParkaBlack,"129,000원","119,000원",0,2,3/15배송 예정
50위,에스피오나지,오버핏램스킨블레이저자켓,"339,000원","239,000원",0,27,-
51위,도프제이슨,올드스쿨(캔버스)-블랙:트루화이트/VN000ZDF1WX1,"79,000원",-,1,128,-
52위,반스,리아스,"298,000원",-,1,999,-
53위,톤노22,[-8cm숏버전추가]#0214Moderationindigostraightfit,"83,000원","59,000원",1,25,-
54위,페이탈리즘,베이식블레이저[블랙],"70,900원","63,790원",1,84,-
55위,무신사 스탠다드,[SET]YKK2-WAY테크숏자켓셋업_블랙,"127,900원","79,900원",1,96,-
56위,코드그라피,M65피시테일파카,"389,000원",-,0,29,-
57위,비스킷샵,화란세미오버가디건블랙,"94,900원","76,400원",1,192,-
58위,엘무드,[유아인착용상품]세미와이드히든밴딩슬랙스[블랙],"32,900원",-,1,36,-
59위,무신사 스탠다드,[핏더사이즈X슈펜]Seku-shi(세쿠시)첼시부읏츠BYTM20W12,"139,000원","125,000원",1,424,-
60위,슈펜,TravellerOversizedSweater(TEALGREEN),"85,000원","59,500원",1,12,3/9배송 예정
61위,메인부스,레이어드크루넥반팔티셔츠_긴기장[화이트],"13,900원",-,1,57,-
62위,무신사 스탠다드,올드스쿨36DX-(애너하임팩토리)-블랙:화이트/VN0A38G2PXC1,"99,000원",-,1,151,-
63위,반스,NBPFCS179L/MT410KF5(WHITE),"89,000원",-,0,16,-
64위,뉴발란스,M-1965피쉬테일숏파카_Black,"94,000원","74,000원",0,9,3/8배송 예정
65위,라퍼지스토어,어센틱로고럭색33L블랙,"99,000원","89,100원",1,19,-
66위,커버낫,Dex_db,"295,000원","265,500원",-,-,-
67위,로스트가든,원턱와이드스웨트팬츠그레이,"52,000원","36,400원",1,59,-
68위,가까이 유니언즈,[SET]베이직라인셋업,"78,000원","59,000원",1,97,-
69위,[베스트아이템],와이드데님팬츠(DEEPGREY),"49,000원","44,100원",1,25,-
70위,에프씨엠엠,버핑레더오버핏블루종_Black,"94,000원","79,800원",1,672,3/7배송 예정
71위,토피,오버핏옥스포드셔츠_SPYWC12C02,"29,900원",-,1,37,-
72위,라퍼지스토어,인디고버팔로웨스턴셔츠-블루,"339,000원",-,0,40,-
73위,스파오,유니섹스레임스인타르시아스웨터atb674u(BLUE/RED),"179,000원",-,0,40,-
74위,더블알엘,빈티지반집업_네이비,"72,000원","57,600원",1,300,3/3배송 예정
75위,앤더슨벨,레이지보이싱글자켓(라이트카키),"248,000원",-,1,999,-
76위,1993스튜디오,청키하이NYVER2(BLACK),"99,000원",-,1,331,-
77위,노드 아카이브,UNISEXLunarWestern2-WayZipBlouson[Beige],"349,000원","314,100원",0,38,-
78위,엠엘비,[유아인착용상품]와이드히든밴딩슬랙스[블랙],"32,900원",-,1,14,-
79위,문선,알파바운스슬라이드-블랙:화이트/BA8775,"59,000원","49,900원",1,2,-
80위,무신사 스탠다드,에센셜메신져백블랙,"52,000원","39,500원",0,9,-
81위,아디다스,램스킨싱글자켓,"285,000원","225,000원",1,526,-
82위,핍스,아웃도어남녀공용카키퀼팅점퍼,"239,000원",-,-,-,-
83위,도프제이슨,OneTuckWideSlacksDenim,"108,000원","91,800원",1,90,-
84위,스위치123,MA-1레귤러Sagegreen,"225,000원",-,1,999,-
