rank,name,increase,increase_cnt
1,이지부스트,1,4
2,이지,1,5
3,후드티,0,2
4,후드집업,0,2
5,래플,1,18
6,맨투맨,0,3
7,바람막이,0,3
8,yeezy,1,1
9,이지부스트700,1,24
10,가디건,0,4
11,아디다스,0,1
12,반팔,0,4
13,나이키,0,1
14,니트,0,1
15,아디다스이지부스트,1,29
16,조거팬츠,0,5
17,반스,0,1
18,웨이브러너,1,121
19,양말,0,5
20,YEEZYBOOST,1,40
21,셔츠,0,6
22,컨버스,1,15
23,자켓,0,1
24,청바지,-,0
25,마크곤잘레스,1,13
26,볼캡,0,7
27,아노락,1,2
28,슬랙스,0,8
29,모자,0,3
30,커버낫,-,0
31,메신저백,0,3
32,블레이저,0,1
33,운동화,1,1
34,바시티자켓,1,23
35,나이키바람막이,1,17
36,가방,0,1
37,쿠어,1,2
38,백팩,0,17
39,후리스,0,22
40,신발,1,6
41,반팔티,0,23
42,슬리퍼,-,0
43,블루종,1,31
44,트레이닝세트,1,19
45,청자켓,0,18
46,이지700,-,0
47,레이어드티,1,31
48,나이키에어포스,1,5
49,드로우,-,0
50,경량패딩,0,25
51,700,1,108
52,폴로,1,19
53,생지데님,1,27
54,크로스백,1,2
55,스니커즈,1,4
56,에코백,0,1
57,트렌치코트,1,18
58,와이드팬츠,0,22
59,바지,0,27
60,항공점퍼,0,17
61,코트,1,30
62,와이드슬랙스,-,0
63,남자가디건,1,2
64,셋업,0,23
65,무탠다드,0,18
66,뎃,1,237
67,아우터,1,1
68,마르디,1,25
69,벨트,0,29
70,안경,0,9
71,반집업,1,28
72,나이키신발,1,13
73,예일,0,1
74,스투시,0,8
75,옥스포드셔츠,1,110
76,반바지,0,26
77,니트조끼,1,33
78,윈드브레이커,1,42
79,아식스,1,9
80,롱슬리브,0,32
81,라이더자켓,1,65
82,에어포스,1,18
83,뉴발란스,1,3
84,아미,1,5
85,트레이닝바지,0,31
86,니트집업,1,36
87,더비슈즈,0,17
88,숏패딩,0,15
89,가죽자켓,0,38
90,카드지갑,0,14
91,크록스,1,12
92,나이키후드집업,0,23
93,지갑,0,44
94,데님자켓,1,17
95,lmc,1,34
96,후드,1,9
97,디네댓,1,22
98,세미와이드슬랙스,0,8
99,lee,1,18
100,야상,0,17
101,에스피오나지,1,25
102,야구점퍼,0,57
103,치노팬츠,1,116
104,로퍼,1,26
105,캐치볼,1,16
106,반스어센틱,1,86
107,트러커자켓,1,215
108,캡모자,-,0
109,크림진,0,51
110,집업,0,29
111,나이키맨투맨,1,4
112,하프집업니트,1,11
113,노스페이스바람막이,0,17
114,뉴발란스327,0,16
115,오버핏후드티,0,31
116,푸마아미,0,39
117,와이드청바지,1,72
118,숄더백,1,106
119,티셔츠,0,25
120,나이키에어포스1,0,2
121,아디다스이지,1,36
122,와이드데님,1,137
123,나이키운동화,0,28
124,바시티,1,20
125,뮬,1,138
126,맥코트,1,87
127,카고조거팬츠,1,81
128,패딩조끼,0,1
129,여자가디건,0,5
130,봄아우터,0,33
131,키르시,1,41
132,모드나인,1,24
133,칼하트,0,54
134,후아유,1,179
135,커버낫맨투맨,1,2
136,반스올드스쿨,0,30
137,아이폰케이스,0,25
138,독일군,0,36
139,크롭,1,6
140,나이키후드티,0,76
141,아디다스바지,1,7
142,조끼,0,1
143,mlb,1,266
144,스파오,0,13
145,첼시부츠,1,29
146,클리어런스,0,6
147,엄브로,0,31
148,카라티,1,230
149,드로우핏,0,67
150,아디다스바람막이,0,63
151,레이어드,1,81
152,아더에러,0,14
153,플리스,1,7
154,오버핏맨투맨,0,50
155,원피스,0,88
156,이벳필드,1,11
