rank,name,increase,increase_cnt
96,클리어런스,0,29
97,목걸이,0,8
98,옥스포드셔츠,1,16
99,오버핏후드티,0,19
100,나이키에어포스1,0,28
101,남순pick,1,49
102,모드나인,0,37
103,플랙,1,18
104,티셔츠,1,149
105,독일군,1,78
106,아이폰케이스,0,23
107,하프집업맨투맨,1,18
108,플리스,1,19
109,레이어드,1,92
110,나이키데이브레이크,1,42
111,캉골,0,6
112,나이키후드티,1,11
113,MA-1,0,32
114,오늘만이가격,1,79
115,반바지,0,25
116,챔피온,0,1
117,나이키맨투맨,1,2
118,패딩,1,16
119,에스피오나지,0,7
120,와이드데님,1,39
121,반스어센틱,0,36
122,무스탕,1,27
123,키즈,1,62
124,캡모자,1,66
125,우알롱,1,78
126,집업,1,83
127,바시티재킷,0,30
128,lee,1,7
129,로퍼,0,3
130,나이키모자,0,21
131,야구점퍼,1,2
132,하프집업니트,0,38
133,마르디,1,29
134,스투시,1,2
135,제로,0,39
136,남자트렌치코트,1,15
137,오버핏셔츠,0,35
138,후아유,1,158
139,파르티멘토,1,106
140,코드그라피,1,30
141,브랜디드,0,9
142,커버낫맨투맨,0,26
143,오버핏맨투맨,1,454
144,첼시부츠,0,15
145,숄더백,1,207
146,트레이닝셋업,0,29
147,책가방,1,61
148,세터,1,52
149,리복,1,78
150,mlb,0,6
151,엄브로,1,15
152,인사일런스,1,4
153,아디다스포럼로우,1,292
154,에어팟프로케이스,1,77
155,MLB모자,1,39
156,여자가디건,1,4
157,원피스,0,14
158,카고팬츠,1,107
159,컨버스척70,1,20
160,아미,0,5
161,자라,1,67
162,래플,1,24
163,발마칸코트,1,13
164,점퍼,1,56
165,노스페이스,-,0
166,레깅스,0,20
167,토피,1,2
168,패딩조끼,1,29
169,라이더자켓,1,65
170,회색후드티,1,88
171,폴로가디건,1,11
172,lmc,1,30
173,필통,1,111
174,바시티,0,92
175,흑청바지,1,81
176,안경,0,29
177,머플러,1,164
178,닥터마틴,1,100
179,아디다스슬리퍼,1,102
180,코르테즈,0,12
181,남자카드지갑,1,361
182,노트북파우치,1,254
183,봄아우터,1,74
184,여자카드지갑,1,172
185,파자마,1,51
186,워커,1,260
187,떡볶이코트,1,286
188,크롭티,1,226
189,나이키양말,1,53
190,세미와이드슬랙스,0,70
191,앤더슨벨,0,88
192,크롭,0,38
193,mmgl,1,3
194,비바스튜디오,0,56
195,와이드청바지,0,58
196,반스올드스쿨,0,51
197,디키즈,1,9
198,키르시,0,107
199,아디다스운동화,1,36
200,구두,1,175
201,크롭후드집업,1,37
202,생지데님,0,74
203,스웨이드자켓,0,32
204,키링,1,56
205,조끼,0,6
206,데님,1,40
207,아웃스탠딩,0,96
208,뉴발란스574,0,51
209,나이키슬리퍼,1,117
210,스컬프터,1,70
211,숏코트,0,22
212,스웻셋업,1,59
213,반지,0,72
214,긴팔티셔츠,0,51
215,츄리닝,-,0
216,시계,1,163
217,더비슈즈,0,45
218,조던,0,76
219,코닥,1,71
220,살로몬,1,31
221,남자가죽자켓,0,46
222,아디다스슈퍼스타,1,125
223,트레이닝,0,6
224,토마스모어,-,0
225,에센셜,0,18
226,긴팔티,0,15
227,쇼퍼백,0,36
228,폴로셔츠,1,160
229,노스페이스바람막이,0,7
230,무신사부티크,-,0
231,스탠드오일,0,113
232,캉골에코백,1,190
233,나이키후드집업,0,69
234,비슬로우,0,124
235,데님자켓,0,105
236,론트,0,88
237,던스트,0,97
238,슬링백,1,84
239,무탠다드슬랙스,0,65
240,레이어드반팔,1,162
241,유니폼브릿지,1,38
242,캘빈클라인,1,31
243,어글리슈즈,1,45
244,커버낫후드티,0,66
245,반집업니트,0,65
246,깡스타일리스트,0,48
247,데님팬츠,1,40
248,칼하트백팩,0,24
249,나이키반팔,1,122
250,브이넥니트,1,127
251,향수,1,61
252,MA1항공점퍼,1,195
253,무지티,1,14
254,나이키덩크로우,1,92
255,나이키킬샷2,1,134
256,나이키조거팬츠,0,95
257,뎃,1,35
258,스웨트팬츠,1,4
259,메리제인,1,92
260,반스체커보드,1,158
261,셋업수트,0,22
262,애플워치스트랩,0,50
263,남자니트,0,68
264,노스페이스백팩,1,342
265,테이퍼드슬랙스,1,205
266,트러커,1,23
267,반지갑,1,158
268,나이키와플트레이너,1,69
269,카고조거팬츠,0,53
270,컨버스척테일러,0,26
271,폴로모자,1,233
272,트래블,1,70
273,디스커버리슬리퍼,1,164
274,메종키츠네,1,64
275,팬티,1,34
276,메종미네드,0,2
277,골프,0,73
278,아디다스포럼,1,119
279,롱코트,0,13
280,벌룬팬츠,1,153
281,양털후리스,0,20
282,뽀글이,0,45
283,챔피온리버스위브,1,31
284,봄버자켓,1,92
285,트레이닝복세트,0,38
286,아이패드파우치,1,68
287,폰케이스,1,29
288,남자메신저백,1,22
289,메종마르지엘라카드지갑,-,0
290,크림진,0,190
291,반팔티셔츠,0,62
292,니트베스트,0,10
293,목폴라,1,365
294,블랙진,1,37
295,트위드자켓,0,4
296,널디,0,157
297,트위드,0,116
298,오버핏후드집업,1,418
299,흑청자켓,0,2
300,미니크로스백,1,317
